period,COL,NG,NUC,OIL,OTH,SUN,WAT,WND
2023-04-20 18:00:00,59614,153478,74051,705,8683,52302,25994,66732
2023-04-20 19:00:00,62514,159159,74085,601,8362,52396,27331,63534
2023-04-20 20:00:00,63769,165742,74085,550,8614,50570,28390,61463
2023-04-20 21:00:00,65469,172255,74163,492,8879,48267,30199,59569
2023-04-20 22:00:00,66803,178842,74173,581,8924,44849,33075,58433
2023-04-20 23:00:00,67947,184603,74203,665,9098,36799,33831,58496
2023-04-21 00:00:00,68615,189537,74237,512,9304,26972,36067,58133
2023-04-21 01:00:00,71395,193839,74403,498,10225,17379,36293,56835
2023-04-21 02:00:00,69651,193604,74511,424,11739,5643,35349,56304
2023-04-21 03:00:00,67942,185156,74581,402,11917,535,31077,57833
2023-04-21 04:00:00,63643,168766,73710,137,11538,178,28215,59722
2023-04-21 05:00:00,57964,156311,74113,142,11022,106,25517,61437
2023-04-21 06:00:00,53919,146817,74206,142,9943,46,23001,61163
2023-04-21 07:00:00,51850,140836,73981,136,8955,41,21634,58362
2023-04-21 08:00:00,51349,140260,74095,139,8832,45,20482,53771
2023-04-21 09:00:00,52601,142859,74131,144,8528,-12,19495,50544
2023-04-21 10:00:00,54024,150822,74363,145,8866,-26,19448,49693
2023-04-21 11:00:00,56500,157766,74486,143,9480,533,21159,52182
2023-04-21 12:00:00,60649,165075,74565,272,10039,3497,23184,54138
2023-04-21 13:00:00,61881,165235,74665,249,10335,11159,25881,54417
2023-04-21 14:00:00,61631,163789,74764,160,10565,24234,27731,49144
2023-04-21 15:00:00,62143,160382,74872,183,9733,38422,26788,48926
2023-04-21 16:00:00,62188,155694,74858,498,9590,46725,26898,49378
2023-04-21 17:00:00,62297,156419,74897,612,9272,50249,26737,48247
2023-04-21 18:00:00,63969,160183,74911,503,9122,51542,26195,47165
2023-04-21 19:00:00,65067,164049,74848,602,8627,51428,26153,47824
2023-04-21 20:00:00,66059,166292,74647,578,9242,49833,27735,48990
2023-04-21 21:00:00,65545,169874,74534,469,9624,47425,28527,51602
2023-04-21 22:00:00,66182,173436,74475,450,9931,43468,29970,52288
2023-04-21 23:00:00,68160,175961,74290,418,10297,36097,31540,51861
2023-04-22 00:00:00,68166,178912,74293,394,10527,27794,33627,50061
2023-04-22 01:00:00,68234,187020,74386,397,11134,16896,33566,47897
2023-04-22 02:00:00,67973,190195,74318,384,11948,5292,32622,47895
2023-04-22 03:00:00,65953,181486,73929,177,12408,382,29703,52361
2023-04-22 04:00:00,61389,164745,74129,163,11756,133,27205,61044
2023-04-22 05:00:00,55047,148702,73495,142,11122,82,24784,63808
2023-04-22 06:00:00,51926,138545,73540,142,9404,27,22922,66142
2023-04-22 07:00:00,50032,131450,73577,140,8605,20,20792,66728
2023-04-22 08:00:00,48099,126611,73657,144,8521,95,20114,65174
2023-04-22 09:00:00,48079,127061,73724,147,8299,99,19976,64641
2023-04-22 10:00:00,47968,125548,73963,148,8213,71,20008,64734
2023-04-22 11:00:00,49406,129304,74218,152,8456,410,20590,64046
2023-04-22 12:00:00,50780,134992,74263,171,8641,1779,21960,63848
2023-04-22 13:00:00,52645,134733,74292,176,9617,8493,23924,64831
2023-04-22 14:00:00,52655,132013,74252,178,10145,20965,25424,66236
2023-04-22 15:00:00,52683,127283,74223,178,9642,34616,25257,67099
2023-04-22 16:00:00,53454,125203,74204,176,8891,42833,25238,67273
2023-04-22 17:00:00,54506,127486,74298,173,8823,44929,23886,67972
2023-04-22 18:00:00,53987,128715,74281,172,8931,45294,23331,67980
2023-04-22 19:00:00,55659,131633,74282,171,8967,43422,23080,66587
2023-04-22 20:00:00,55837,135385,74308,169,9152,41772,23133,66899
2023-04-22 21:00:00,57321,139582,74358,175,9483,40173,24055,66101
2023-04-22 22:00:00,58857,143090,74399,172,9896,37551,24183,65824
2023-04-22 23:00:00,60531,146888,74403,172,10581,32698,25684,64971
2023-04-23 00:00:00,61548,153761,74514,175,10658,22652,29628,62907
2023-04-23 01:00:00,62052,161223,74412,176,10559,13727,31628,60333
2023-04-23 02:00:00,63961,164625,74425,214,11930,4676,31688,56802
2023-04-23 03:00:00,64498,162295,74384,236,13199,345,29167,53709
2023-04-23 04:00:00,63157,154133,75041,192,12599,97,26976,49715
2023-04-23 05:00:00,57883,151039,74305,327,12284,49,25052,47932
2023-04-23 06:00:00,55547,146367,74320,332,10659,59,24323,45627
2023-04-23 07:00:00,54707,142602,74356,348,9628,92,22518,43072
2023-04-23 08:00:00,54597,141097,74422,312,9337,80,21208,40112
2023-04-23 09:00:00,55423,140704,74677,318,9038,14,20971,37345
2023-04-23 10:00:00,55949,141522,74777,320,9007,-33,20633,35687
2023-04-23 11:00:00,56908,144960,74782,369,8900,659,21732,34546
2023-04-23 12:00:00,58017,147231,74608,369,9400,3987,23466,33779
2023-04-23 13:00:00,59921,148625,74355,387,9644,10863,25735,33318
2023-04-23 14:00:00,62332,150615,74549,409,9799,18409,25983,30042
2023-04-23 15:00:00,62432,147207,74368,367,9462,30103,24925,30119
2023-04-23 16:00:00,61620,145572,73825,367,9403,37666,22696,33084
2023-04-23 17:00:00,60285,146273,73683,363,9285,39639,21980,35588
2023-04-23 18:00:00,60879,149463,73699,368,9278,40519,21849,35283
2023-04-23 19:00:00,60432,150978,73767,406,8837,40877,21337,36891
2023-04-23 20:00:00,60090,152273,73909,361,8932,40604,21431,37632
2023-04-23 21:00:00,62223,156000,73927,366,8876,39216,22222,36113
2023-04-23 22:00:00,65162,161871,74046,377,9409,35047,22939,34152
2023-04-23 23:00:00,68396,169032,74087,394,9823,29117,25196,32751
2023-04-24 00:00:00,70072,177904,74141,371,10556,21214,29280,30238
2023-04-24 01:00:00,73504,184418,74048,353,10850,14275,32439,27921
2023-04-24 02:00:00,75313,186828,73971,307,11815,5172,33026,29331
2023-04-24 03:00:00,74010,178816,73985,308,13023,914,30312,33410
2023-04-24 04:00:00,66326,163707,73448,247,11927,650,27602,40572
2023-04-24 05:00:00,64477,159515,73692,299,10454,597,24710,37696
2023-04-24 06:00:00,60857,154444,73724,292,8996,583,23059,38803
2023-04-24 07:00:00,58722,149517,73739,288,8823,567,21861,38842
2023-04-24 08:00:00,58511,148689,73769,279,8892,570,21708,38038
2023-04-24 09:00:00,58631,150113,73885,274,9181,565,22708,38197
2023-04-24 10:00:00,61470,160544,73995,272,9259,508,24149,38057
2023-04-24 11:00:00,66253,173511,74047,268,9480,753,28073,37868
2023-04-24 12:00:00,70528,179437,74065,266,10080,2003,31987,38922
2023-04-24 13:00:00,71508,181418,74178,270,10888,5949,34049,40256
2023-04-24 14:00:00,71631,180520,74211,284,11728,13244,33387,37231
2023-04-24 15:00:00,70247,173140,74248,314,11343,25574,30482,37446
2023-04-24 16:00:00,67951,162425,74330,287,10764,36593,26561,40521
2023-04-24 17:00:00,67093,157931,74398,299,10178,42472,25184,42680
2023-04-24 18:00:00,66600,153806,74432,287,9743,46298,23389,43928
2023-04-24 19:00:00,65791,153258,74511,284,8918,48289,22233,43280
2023-04-24 20:00:00,65191,155523,74795,281,8997,47381,22045,42326
2023-04-24 21:00:00,66093,157720,74955,287,9436,44114,22292,41799
2023-04-24 22:00:00,67621,162738,75297,290,9930,39233,23941,41332
2023-04-24 23:00:00,68209,165354,75382,405,10726,33837,27525,42883
2023-04-25 00:00:00,69084,171802,75482,412,11029,27036,30067,44330
2023-04-25 01:00:00,72389,177965,75515,422,11176,17243,32591,47236
2023-04-25 02:00:00,74316,178690,75432,292,11969,5634,32069,52203
2023-04-25 03:00:00,71427,171245,75616,373,13095,548,30402,55932
2023-04-25 04:00:00,67115,159775,74826,422,12461,196,27830,57097
2023-04-25 05:00:00,61961,149021,75971,425,11028,194,25923,58598
2023-04-25 06:00:00,58338,143436,75961,421,9429,121,23134,60309
2023-04-25 07:00:00,56982,137740,75596,417,8896,143,22863,58837
2023-04-25 08:00:00,56905,136845,75456,424,9058,103,22090,55859
2023-04-25 09:00:00,58300,140740,75324,433,9177,53,23901,52098
2023-04-25 10:00:00,60381,151947,75403,451,9334,45,25813,50263
2023-04-25 11:00:00,65622,162729,75476,756,9914,714,29596,47039
2023-04-25 12:00:00,69892,170539,75474,817,10307,3565,31722,46844
2023-04-25 13:00:00,70572,169262,75495,692,11387,9076,32453,47217
2023-04-25 14:00:00,70081,164721,75450,791,11708,19379,33132,42727
2023-04-25 15:00:00,69005,158450,75331,857,10984,33740,29813,42583
2023-04-25 16:00:00,67015,151619,75119,845,11167,43350,28137,43341
2023-04-25 17:00:00,66436,152510,74957,850,11198,46631,26140,43184
2023-04-25 18:00:00,67233,157226,75090,927,10211,48002,24505,40379
2023-04-25 19:00:00,68728,158463,75157,874,10016,47383,24081,37670
2023-04-25 20:00:00,71269,162505,75206,899,9793,45069,24337,35562
2023-04-25 21:00:00,71940,165988,75210,872,9811,42225,24673,36154
2023-04-25 22:00:00,71857,168692,75242,876,10319,39323,26122,38635
2023-04-25 23:00:00,71732,170196,75233,892,11264,33803,27919,41676
2023-04-26 00:00:00,72761,174954,75291,979,11443,26386,31158,45363
2023-04-26 01:00:00,74421,180470,75274,989,11763,16996,32600,49171
2023-04-26 02:00:00,74938,179717,75048,909,11753,5782,32871,53061
2023-04-26 03:00:00,71900,171498,75044,869,12306,516,31415,58304
2023-04-26 04:00:00,65355,161207,75801,797,12056,188,28833,59692
2023-04-26 05:00:00,60597,153530,75455,1032,11376,179,25796,59301
2023-04-26 06:00:00,58189,146535,75423,1068,10201,48,23313,57164
2023-04-26 07:00:00,56612,142337,75514,1045,9616,25,21884,55088
2023-04-26 08:00:00,57054,140836,75510,1091,9767,75,20869,52210
2023-04-26 09:00:00,57188,143998,75514,1093,9723,104,21335,49347
2023-04-26 10:00:00,60418,150239,75507,1108,9806,23,24206,48213
2023-04-26 11:00:00,65316,161712,75501,1110,10321,831,28083,46679
2023-04-26 12:00:00,69197,169494,75505,1183,10746,3661,31419,44096
2023-04-26 13:00:00,72053,169498,75485,1180,11741,9622,31599,41159
2023-04-26 14:00:00,70554,166007,75441,1210,11609,20869,32523,38304
2023-04-26 15:00:00,68807,160499,75448,1406,10223,36643,30131,38228
2023-04-26 16:00:00,69705,157693,75340,1392,9773,45646,27546,36717
2023-04-26 17:00:00,70896,159145,75137,1335,9779,47422,25920,34850
2023-04-26 18:00:00,73666,161451,75249,1343,9304,47182,24755,32484
2023-04-26 19:00:00,74573,165547,75271,1309,8871,46712,24487,31809
2023-04-26 20:00:00,74519,168552,75317,1350,9187,45329,24549,32043
2023-04-26 21:00:00,74694,171663,75288,1295,10003,42682,26168,33081
2023-04-26 22:00:00,75163,174895,75331,1306,10333,39102,27349,34336
2023-04-26 23:00:00,74187,176937,75470,1308,11111,34256,30084,37533
2023-04-27 00:00:00,74063,181291,75541,1305,11280,28035,33270,40151
2023-04-27 01:00:00,74415,184975,75572,1306,11340,18641,34636,45221
2023-04-27 02:00:00,73917,184680,75597,1107,12244,6410,34353,51140
2023-04-27 03:00:00,72084,178274,75642,1062,12177,773,31236,52629
2023-04-27 04:00:00,65979,168609,75327,1171,11999,405,29326,52328
2023-04-27 05:00:00,59562,156067,75726,1122,11329,373,26792,53467
2023-04-27 06:00:00,57133,148741,75735,1092,10411,291,24512,52070
2023-04-27 07:00:00,55585,144911,75754,1061,9999,222,22346,50044
2023-04-27 08:00:00,54445,140796,75780,1110,9908,88,21871,48472
2023-04-27 09:00:00,54790,144395,75776,1075,9534,21,21484,47784
2023-04-27 10:00:00,55465,150214,75800,1131,9618,-6,23620,48333
2023-04-27 11:00:00,61227,160324,75824,1116,10040,371,26493,49165
2023-04-27 12:00:00,64976,167944,75797,1086,10493,1852,29166,49337
2023-04-27 13:00:00,67873,171104,75758,1142,11065,5980,30248,46237
2023-04-27 14:00:00,67911,169386,75625,1085,11328,17318,32068,40936
2023-04-27 15:00:00,67973,163078,75608,1145,11186,32289,29830,40699
2023-04-27 16:00:00,67387,161352,75509,1222,10950,40937,27782,38810
2023-04-27 17:00:00,66616,161699,75611,1054,10815,44424,25862,37183
2023-04-27 18:00:00,68059,166548,75554,1141,10233,44592,25020,36754
2023-04-27 19:00:00,68068,168668,75540,1167,10568,44932,24892,36109
2023-04-27 20:00:00,67609,170898,75507,1188,11426,43327,25432,35992
2023-04-27 21:00:00,68005,182556,75501,1142,11171,41286,26266,34816
2023-04-27 22:00:00,69381,179730,75477,1181,11457,38585,28418,34356
2023-04-27 23:00:00,69904,181216,75482,1112,11844,35512,31150,34993
2023-04-28 00:00:00,70980,187150,75483,1140,11667,29805,33424,35511
2023-04-28 01:00:00,73778,194632,75499,1152,11467,18728,35114,35664
2023-04-28 02:00:00,74593,194735,75325,1088,12235,6453,34817,37903
2023-04-28 03:00:00,69663,185178,74941,1099,13342,696,33602,44297
2023-04-28 04:00:00,64243,167753,74643,1131,12406,218,31656,49822
2023-04-28 05:00:00,58156,155497,74494,923,12128,188,29105,53692
2023-04-28 06:00:00,54500,144966,74453,907,10939,91,26940,55276
2023-04-28 07:00:00,51689,138613,74455,897,10057,79,24365,54698
2023-04-28 08:00:00,50046,135675,74449,893,9405,76,22682,55050
2023-04-28 09:00:00,49904,136964,74457,922,9131,89,21772,55466
2023-04-28 10:00:00,51386,143309,74480,1156,9497,109,22164,56263
2023-04-28 11:00:00,55009,152221,74436,1082,9730,162,25857,56863
2023-04-28 12:00:00,60090,160058,74466,1149,10069,1020,30501,56030
2023-04-28 13:00:00,62101,163780,74568,1159,10670,5336,31627,53949
2023-04-28 14:00:00,62427,164062,74770,1204,11263,15895,32927,51191
2023-04-28 15:00:00,61088,159389,74899,1220,9759,30826,31818,51723
2023-04-28 16:00:00,60007,154696,74957,1198,9996,38622,30173,56024
2023-04-28 17:00:00,58724,153625,75052,1179,9589,40990,29719,60246
2023-04-28 18:00:00,58999,154049,75129,1183,9466,44065,27011,63444
2023-04-28 19:00:00,59677,155344,75200,1089,9500,43750,26069,65651
2023-04-28 20:00:00,61311,157163,75373,1167,10181,42463,27140,67864
2023-04-28 21:00:00,62039,159820,75426,1134,10426,39535,28377,69054
2023-04-28 22:00:00,62397,163526,75528,1147,11116,35560,29713,69498
2023-04-28 23:00:00,61015,166194,75580,1245,11229,30695,31633,70472
2023-04-29 00:00:00,60350,168564,75605,1284,10888,23873,33502,71369
2023-04-29 01:00:00,61328,169793,75608,1294,11376,17026,34760,69566
2023-04-29 02:00:00,63739,175257,75571,1222,12332,6446,34993,62458
2023-04-29 03:00:00,64223,173163,75575,1241,13008,732,34598,55317
2023-04-29 04:00:00,62495,162754,74167,1062,12265,439,31950,52146
2023-04-29 05:00:00,56113,155917,75612,981,11716,405,30830,48908
2023-04-29 06:00:00,52972,147016,75715,958,10675,302,28220,49860
2023-04-29 07:00:00,50032,140236,75836,967,9760,280,25856,51701
2023-04-29 08:00:00,48616,133883,75880,975,9653,206,24331,53117
2023-04-29 09:00:00,47101,130070,75908,978,9424,183,23638,55184
2023-04-29 10:00:00,47187,130293,75977,1099,9403,190,23074,56502
2023-04-29 11:00:00,46865,131272,76013,1141,9377,386,23395,58715
2023-04-29 12:00:00,46748,134136,76032,1155,9539,2232,25871,61260
2023-04-29 13:00:00,47481,137887,76055,1229,10112,8505,28757,60439
2023-04-29 14:00:00,49885,139698,76011,1145,10260,22175,29895,52026
2023-04-29 15:00:00,51266,135362,76060,1146,9947,37011,28881,50818
2023-04-29 16:00:00,50190,132754,76066,1148,9847,43555,26306,58473
2023-04-29 17:00:00,49038,132313,76074,1141,9276,43571,26256,62811
2023-04-29 18:00:00,49377,134855,76129,1163,8987,42702,27289,63159
2023-04-29 19:00:00,48452,134538,76152,1161,9394,42703,27151,62825
2023-04-29 20:00:00,47879,136060,76185,1198,9861,41688,27219,64943
2023-04-29 21:00:00,48041,139729,76165,1199,10063,39045,28684,64800
2023-04-29 22:00:00,49209,143063,76161,1184,10322,34940,30962,64175
2023-04-29 23:00:00,49072,146355,76169,1184,10439,31557,32907,63138
2023-04-30 00:00:00,49556,151678,76321,1195,10388,28431,35662,60903
2023-04-30 01:00:00,52635,164376,76438,1215,11045,18427,38499,53051
2023-04-30 02:00:00,57417,175412,76386,1234,12323,5652,38189,43896
2023-04-30 03:00:00,56422,171961,76401,992,12222,616,35554,43466
2023-04-30 04:00:00,53779,163535,76205,986,12248,176,33479,46344
2023-04-30 05:00:00,48322,152998,76275,913,11103,149,31128,47886
2023-04-30 06:00:00,46790,143003,76358,908,9949,101,28542,47645
2023-04-30 07:00:00,46497,133052,76072,906,9621,120,26077,48620
2023-04-30 08:00:00,45406,129001,76015,905,9492,110,25279,49961
2023-04-30 09:00:00,44508,123991,75760,910,9351,109,25119,52085
2023-04-30 10:00:00,44023,124659,75743,909,9291,71,25511,53589
2023-04-30 11:00:00,44326,125803,75857,910,9523,150,25961,54422
2023-04-30 12:00:00,44761,127797,75928,912,9579,1643,27498,55714
2023-04-30 13:00:00,44827,131569,75829,928,10014,6964,28354,56685
2023-04-30 14:00:00,44590,128362,75775,1051,10471,20846,29046,56697
2023-04-30 15:00:00,45051,127758,75885,1090,9815,34800,27051,55186
2023-04-30 16:00:00,45146,127445,75758,1159,9710,42326,25614,57137
2023-04-30 17:00:00,45357,124974,75581,1137,9487,48018,24414,60395
2023-04-30 18:00:00,45829,126288,75703,1196,9447,48328,24589,61822
2023-04-30 19:00:00,46459,128160,75775,1229,9357,47062,25258,63947
2023-04-30 20:00:00,46289,131007,75743,1188,9559,45615,25910,66631
2023-04-30 21:00:00,47483,135766,75533,1132,9284,44180,27758,69446
2023-04-30 22:00:00,48593,139637,75556,1141,9828,43158,29320,71562
2023-04-30 23:00:00,50420,143991,75443,1199,10313,39814,31574,72549
2023-05-01 00:00:00,52804,149926,75363,1141,10594,31212,33484,74438
2023-05-01 01:00:00,54517,156155,75138,1172,10747,19140,36147,75968
2023-05-01 02:00:00,56500,158061,75133,1078,11442,6301,36108,78040
2023-05-01 03:00:00,55460,150734,75124,985,11722,781,34387,80611
2023-05-01 04:00:00,50328,138732,76860,960,11294,407,32088,75857
2023-05-01 05:00:00,46618,131603,74965,946,10304,369,29837,79122
2023-05-01 06:00:00,44436,124817,75068,907,10041,299,27745,75289
2023-05-01 07:00:00,42852,119525,75131,895,9937,179,25483,72210
2023-05-01 08:00:00,42562,117243,75134,901,9127,172,25330,70803
2023-05-01 09:00:00,42844,119752,77827,931,6545,162,25158,69848
2023-05-01 10:00:00,44437,128394,77938,1105,6730,162,28549,68396
2023-05-01 11:00:00,48454,141550,77984,1147,7107,1015,31200,67819
2023-05-01 12:00:00,52019,148581,78054,1176,7723,4320,35183,67396
2023-05-01 13:00:00,53295,148089,78161,1216,8295,13322,35350,66068
2023-05-01 14:00:00,52194,146232,78115,1242,8476,27740,35138,60465
2023-05-01 15:00:00,52041,145222,78070,1201,7356,40966,33699,58124
2023-05-01 16:00:00,52813,144510,78155,1234,7243,48207,31803,58070
2023-05-01 17:00:00,52777,146082,78231,1083,6936,50626,29807,57481
2023-05-01 18:00:00,54292,150568,78234,1135,6496,51567,29197,57303
2023-05-01 19:00:00,54607,154821,78184,1146,6168,51785,28761,56058
2023-05-01 20:00:00,54372,159313,78191,1115,6477,51160,29063,56032
2023-05-01 21:00:00,55326,164244,78161,1036,6475,48557,32133,55206
2023-05-01 22:00:00,57057,169524,78219,1032,7246,43446,35440,55509
2023-05-01 23:00:00,58501,174861,78221,1136,8001,34860,37405,56742
2023-05-02 00:00:00,60720,180014,78242,1141,8272,23689,39966,59050
2023-05-02 01:00:00,61581,185698,78292,1219,8239,12757,41656,59732
2023-05-02 02:00:00,61531,184091,78314,1102,7961,4443,41080,61694
2023-05-02 03:00:00,59222,171986,78332,948,8702,528,37666,68085
2023-05-02 04:00:00,51731,153098,78346,931,8311,312,33999,73684
2023-05-02 05:00:00,47060,146116,78635,908,7113,290,32195,73149
2023-05-02 06:00:00,44451,136596,78689,913,6396,151,28937,74272
2023-05-02 07:00:00,42383,129127,78727,910,6431,132,27640,73097
2023-05-02 08:00:00,42863,128048,78739,910,6459,122,27040,70166
2023-05-02 09:00:00,43559,131548,78151,927,6488,25,27054,67029
2023-05-02 10:00:00,45243,141170,77974,1154,6215,30,28255,64976
2023-05-02 11:00:00,49820,154971,77996,1185,6151,852,31626,61668
2023-05-02 12:00:00,54157,163112,78001,1248,6935,4657,35468,58451
2023-05-02 13:00:00,55780,163241,78020,1262,7590,13672,36278,55173
2023-05-02 14:00:00,57184,162360,78002,1182,7440,23627,36773,49521
2023-05-02 15:00:00,56591,157547,77644,1217,6717,35906,36000,48809
2023-05-02 16:00:00,56400,152843,77751,1198,6809,44409,33960,49811
2023-05-02 17:00:00,57267,154779,77669,1252,6685,47159,32026,50566
2023-05-02 18:00:00,55925,158180,77551,1195,5938,48299,31378,51255
2023-05-02 19:00:00,56578,160405,77552,1124,5981,48636,30877,52004
2023-05-02 20:00:00,57519,163712,77639,1122,6183,47940,31033,51827
2023-05-02 21:00:00,58488,169586,77773,1136,6453,45453,31872,52447
2023-05-02 22:00:00,59444,174274,77937,1045,6629,40829,33412,53252
2023-05-02 23:00:00,60089,178644,77952,1076,7098,32331,37831,54256
2023-05-03 00:00:00,62265,183806,77833,1236,7261,22385,41275,54266
2023-05-03 01:00:00,63700,186148,77903,1240,7370,14664,44594,53550
2023-05-03 02:00:00,65212,188318,77911,1113,7936,6014,43726,51111
2023-05-03 03:00:00,62734,182078,78083,919,8803,674,39924,51698
2023-05-03 04:00:00,57931,167440,77758,931,9192,249,36006,54659
2023-05-03 05:00:00,53721,159844,78185,929,8574,199,33236,50251
2023-05-03 06:00:00,53600,157536,78124,930,6934,122,30170,43055
2023-05-03 07:00:00,51237,152130,78209,928,6622,100,28800,38690
2023-05-03 08:00:00,49894,148411,78396,936,6235,158,29468,37852
2023-05-03 09:00:00,51249,151759,78441,1255,6005,122,28985,35923
2023-05-03 10:00:00,53524,160707,78480,1412,6171,123,32146,33659
2023-05-03 11:00:00,57614,170723,78510,1427,6311,669,34982,32479
2023-05-03 12:00:00,62778,180340,78531,1626,6424,3806,39846,29691
2023-05-03 13:00:00,63018,179653,78529,1615,6882,12164,38527,29056
2023-05-03 14:00:00,61298,177084,78505,1546,6978,25802,39862,25277
2023-05-03 15:00:00,60113,169857,78536,1601,5886,41459,38298,24940
2023-05-03 16:00:00,59347,167346,78514,1370,5739,49301,34712,24901
2023-05-03 17:00:00,60592,169308,78506,1284,6607,50944,31763,25353
2023-05-03 18:00:00,60924,171728,78512,1188,6557,51856,31579,25312
2023-05-03 19:00:00,62519,175107,78479,1249,6717,52304,31200,23932
2023-05-03 20:00:00,63837,176995,78499,1249,6642,51667,32651,23925
2023-05-03 21:00:00,65047,182253,78487,1354,7111,49162,34147,24988
2023-05-03 22:00:00,66522,187395,78462,1238,7753,42994,36760,26504
2023-05-03 23:00:00,66865,192044,78471,1231,8324,34102,41429,28630
2023-05-04 00:00:00,68215,197375,78454,1269,8246,21887,46156,30426
2023-05-04 01:00:00,69422,198722,78494,1247,7763,11185,48757,34548
2023-05-04 02:00:00,69879,196195,78520,1188,8193,3485,46462,37663
2023-05-04 03:00:00,66181,183288,78525,1139,8728,398,43169,44406
2023-05-04 04:00:00,59981,162913,78566,948,8790,204,39002,54613
2023-05-04 05:00:00,54197,154222,78539,1135,7594,120,36505,54836
2023-05-04 06:00:00,48944,145687,78558,1154,6274,85,34082,55552
2023-05-04 07:00:00,47889,139108,78466,1108,6078,71,32066,54546
2023-05-04 08:00:00,46237,136445,78478,1147,6053,63,32064,53189
2023-05-04 09:00:00,45825,139169,78480,1310,6072,68,31905,52663
2023-05-04 10:00:00,48498,148309,78617,1654,6192,43,35087,47250
2023-05-04 11:00:00,53729,162244,78583,1730,6421,884,38044,43910
2023-05-04 12:00:00,57740,168481,78626,1783,6809,4779,40717,43672
2023-05-04 13:00:00,57054,167271,78622,1879,7396,12827,40812,44404
2023-05-04 14:00:00,57357,168596,78534,1879,7803,21237,42207,38430
2023-05-04 15:00:00,59018,167977,78380,1762,6973,31272,41633,33247
2023-05-04 16:00:00,59576,164481,78403,1845,7012,39798,38220,33254
2023-05-04 17:00:00,59524,165108,78386,1746,7235,44615,35756,35105
2023-05-04 18:00:00,59633,167405,78474,1728,6574,46728,34482,37584
2023-05-04 19:00:00,60347,169535,78518,1601,6531,47143,34355,38682
2023-05-04 20:00:00,61194,172560,78513,1706,6537,46055,34251,40556
2023-05-04 21:00:00,62036,174979,78465,1270,6928,43811,34217,43172
2023-05-04 22:00:00,62013,177697,78511,1282,7508,39726,36598,45409
2023-05-04 23:00:00,61554,180695,78444,1249,7846,33119,38504,48560
2023-05-05 00:00:00,61192,182313,78393,1170,7967,24229,42920,52749
2023-05-05 01:00:00,60909,184696,78373,1179,8352,14711,44359,55855
2023-05-05 02:00:00,60254,184344,78282,591,8134,4441,45141,58848
2023-05-05 03:00:00,57536,177067,78066,465,8399,627,41980,61718
2023-05-05 04:00:00,54847,161370,78388,541,8112,286,39924,62394
2023-05-05 05:00:00,49416,151016,77701,535,7633,262,37397,62990
2023-05-05 06:00:00,45357,142675,77666,470,6697,196,34380,63990
2023-05-05 07:00:00,42629,133231,77689,500,6186,176,31920,66553
2023-05-05 08:00:00,42145,132380,77679,523,6131,189,30691,63657
2023-05-05 09:00:00,42703,134783,77730,521,6101,174,30501,61452
2023-05-05 10:00:00,44657,143635,77887,582,6611,184,31978,58909
2023-05-05 11:00:00,47790,154480,78158,617,6885,1426,34425,56234
2023-05-05 12:00:00,52474,162517,78170,756,7226,4815,37413,51085
2023-05-05 13:00:00,55629,168381,78158,933,7598,10850,37843,45008
2023-05-05 14:00:00,57208,168514,78129,705,8210,23840,39229,36751
2023-05-05 15:00:00,57742,167564,78056,717,7500,37581,38259,33778
2023-05-05 16:00:00,57895,168602,78071,706,7734,44115,34812,35754
2023-05-05 17:00:00,57406,170344,78090,680,7676,47255,33261,38413
2023-05-05 18:00:00,58595,174033,78061,663,7607,48012,33168,38855
2023-05-05 19:00:00,57067,177581,77953,747,7080,47748,33352,42466
2023-05-05 20:00:00,56806,179282,77735,817,7367,46081,33918,46246
2023-05-05 21:00:00,56818,181392,77729,683,6984,43137,34355,51478
2023-05-05 22:00:00,56976,182136,77726,649,7276,37485,36177,54017
2023-05-05 23:00:00,57501,182704,77650,491,7885,30875,37800,57568
2023-05-06 00:00:00,58134,183855,77560,578,7735,24116,39757,58879
2023-05-06 01:00:00,57989,183753,77500,502,8058,16189,40469,61820
2023-05-06 02:00:00,56997,181855,77198,554,8106,5664,43338,63578
2023-05-06 03:00:00,54249,173366,77213,647,9230,771,41691,65344
2023-05-06 04:00:00,52705,162538,76906,594,9490,366,39634,63687
2023-05-06 05:00:00,47910,147783,77385,372,8511,379,37579,65440
2023-05-06 06:00:00,44400,137320,77360,372,7285,193,35506,64864
2023-05-06 07:00:00,42780,129881,77406,372,6437,158,34284,64764
2023-05-06 08:00:00,41308,122860,77373,375,6245,157,34116,64501
2023-05-06 09:00:00,41902,118676,77401,379,6382,224,33395,64233
2023-05-06 10:00:00,41617,120043,77383,376,6345,16,33407,63085
2023-05-06 11:00:00,42402,123168,77405,376,6589,748,33298,61552
2023-05-06 12:00:00,42853,125283,77383,551,6887,4011,34477,59661
2023-05-06 13:00:00,42938,127577,77367,543,7055,11078,34533,59336
2023-05-06 14:00:00,43545,131981,77347,538,7250,23752,33799,55382
2023-05-06 15:00:00,44081,133250,77328,532,6882,36937,32242,53481
2023-05-06 16:00:00,44368,138104,77326,367,6925,44301,29797,55211
2023-05-06 17:00:00,46047,143455,77242,369,6801,45458,29667,55308
2023-05-06 18:00:00,48218,151714,77243,375,6176,44509,30372,53900
2023-05-06 19:00:00,50408,158005,77250,500,6089,43084,30658,52557
2023-05-06 20:00:00,52835,163988,77271,581,6549,40797,31919,51477
