date,BAT,COL,GEO,NG,NUC,OES,OIL,OTH,PS,SNB,SUN,UES,UNK,WAT,WNB,WND,co2_COL,co2_NG,co2_OIL,co2_OTH,co2_NUC,co2_WAT,co2_WND,co2_SUN,co2_GEO,co2_SNB,co2_WNB,co2_UNK,co2_total,intensity,total_gen,re,clean,fossil,re_share,clean_share,fossil_share,wind_solar,wind_solar_share,cum_fossil,cum_clean,cum_total,cum_clean_pct
2025-06-27,21144.0,2658134.0,11399.0,5678513.0,2240727.0,-7.0,29672.0,150495.0,3682.0,12660.0,969657.0,-24641.0,0.0,739503.0,0.0,992336.0,2525227.3,2271405.2,23144.16,75247.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4895024.16,0.3630489733218542,13483096.0,1986052.0,4966282.0,8516814.0,14.729940363845218,36.83339494133988,63.16660505866012,1961993.0,14.551502117911197,1128602334.0,890435463.0,2019037797.0,44.10197096473672
2025-06-28,19823.0,2385384.0,11522.0,5300543.0,2212031.0,0.0,20590.0,149887.0,-11683.0,15364.0,1035571.0,-25551.0,0.0,697545.0,0.0,1179076.0,2266114.8,2120217.2,16060.2,74943.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4477335.7,0.3442115106861704,13007513.0,2241533.0,5151109.0,7856404.0,17.232602419847666,39.60102903606554,60.39897096393446,2214647.0,17.025906489580294,1136458738.0,895586572.0,2032045310.0,44.07315956945862
2025-06-29,19877.0,2402308.0,11432.0,5458428.0,2232275.0,0.0,26190.0,152076.0,-14199.0,10585.0,977953.0,-23946.0,0.0,710279.0,0.0,1099099.0,2282192.6,2183371.2,20428.2,76038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562030.000000001,0.3487623871183526,13080625.0,2099069.0,5041623.0,8039002.0,16.047161355057575,38.54267666873716,61.457323331262835,2077052.0,15.878843709685125,1144497740.0,900628195.0,2045125935.0,44.037786602124335
2025-06-30,18510.0,2638997.0,4163.0,6047579.0,2254258.0,0.0,33060.0,164575.0,4762.0,12116.0,930389.0,-23755.0,0.0,743594.0,0.0,852671.0,2507047.15,2419031.6,25786.8,82287.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034153.05,0.3679559339020957,13681402.0,1799339.0,4797191.0,8884211.0,13.151715006985395,35.063592166943124,64.93640783305688,1783060.0,13.032728663334355,1153381951.0,905425386.0,2058807337.0,43.97815034598354
2025-07-01,19531.0,2736677.0,7740.0,6271742.0,2277057.0,-16.0,34773.0,193502.0,10891.0,13491.0,909182.0,-23399.0,0.0,788037.0,0.0,659884.0,2599843.15,2508696.8000000003,27122.94,96751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5232413.890000001,0.3766471260433549,13892085.0,1590297.0,4655391.0,9236694.0,11.447504100356426,33.51110362483386,66.48889637516615,1569066.0,11.294676069142968,1162618645.0,910080777.0,2072699422.0,43.907995888851076
2025-07-02,21896.0,2639593.0,11124.0,6112785.0,2290643.0,25.0,23958.0,167023.0,-5434.0,14456.0,877798.0,-28540.0,0.0,781381.0,0.0,744191.0,2507613.35,2445114.0,18687.24,83511.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5054926.09,0.369973201252555,13662952.0,1647569.0,4719593.0,8943359.0,12.058660529583944,34.54299627196231,65.45700372803769,1621989.0,11.871438910127182,1171562004.0,914800370.0,2086362374.0,43.84666735750862
2025-07-03,16176.0,2561904.0,11285.0,5791575.0,2297130.0,0.0,21192.0,180369.0,-8021.0,16360.0,869176.0,-19179.0,0.0,771369.0,0.0,1085197.0,2433808.8,2316630.0,16529.760000000002,90184.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857153.06,0.3569977370275983,13605557.0,1982018.0,5050517.0,8555040.0,14.567709355816891,37.12098666743302,62.87901333256698,1954373.0,14.364520320630755,1180117044.0,919850887.0,2099967931.0,43.80309210540987
2025-07-04,15663.0,2343755.0,11194.0,5066801.0,2298916.0,0.0,16454.0,154851.0,2262.0,17308.0,933201.0,-20685.0,0.0,688088.0,0.0,1324237.0,2226567.25,2026720.4,12834.12,77425.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4343547.2700000005,0.3378928945246544,12854805.0,2285940.0,5272944.0,7581861.0,17.782766833102485,41.01924533277634,58.98075466722366,2257438.0,17.561044294331964,1187698905.0,925123831.0,2112822736.0,43.78615466584036
2025-07-05,15073.0,2359188.0,11233.0,5008693.0,2284447.0,0.0,21341.0,161487.0,-13060.0,18967.0,996823.0,-21137.0,0.0,636458.0,0.0,1101771.0,2241228.6,2003477.2,16645.98,80743.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4342095.280000001,0.3445995780454094,12600408.0,2128794.0,5049699.0,7550709.0,16.894643411546674,40.07567850183899,59.924321498161014,2098594.0,16.654968632761733,1195249614.0,930173530.0,2125423144.0,43.76415739265141
2025-07-06,20495.0,2570197.0,4162.0,5436605.0,2283054.0,0.0,23954.0,164359.0,-7008.0,14602.0,944657.0,-24225.0,0.0,643889.0,0.0,786455.0,2441687.15,2174642.0,18684.12,82179.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4717192.7700000005,0.3664711744171466,12871934.0,1749876.0,4676819.0,8195115.0,13.59450724343366,36.333460069015274,63.66653993098473,1731112.0,13.448732723458651,1203444729.0,934850349.0,2138295078.0,43.71942668803169
2025-07-07,21571.0,2844138.0,663.0,6216472.0,2296879.0,0.0,35309.0,172717.0,3861.0,13320.0,949917.0,-26697.0,0.0,687001.0,0.0,587089.0,2701931.1,2486588.8000000003,27541.02,86358.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5302419.42,0.3841357263970274,13803505.0,1550989.0,4534869.0,9268636.0,11.236196893470172,32.853025372903474,67.14697462709653,1537006.0,11.134896535336496,1212713365.0,939385218.0,2152098583.0,43.649729869275234
2025-07-08,24168.0,2825561.0,7652.0,6517731.0,2298283.0,0.0,48378.0,176811.0,19309.0,13055.0,960982.0,-27049.0,0.0,705419.0,0.0,588972.0,2684282.95,2607092.4000000004,37734.84,88405.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5417515.69,0.383057020921676,14142844.0,1570661.0,4574363.0,9568481.0,11.105694158826896,32.344010865141406,67.65598913485859,1549954.0,10.959280891452948,1222281846.0,943959581.0,2166241427.0,43.57591768094277
2025-07-09,20010.0,2733243.0,11082.0,6436067.0,2312855.0,0.0,41638.0,171737.0,15017.0,13822.0,901310.0,-27071.0,0.0,659629.0,0.0,733304.0,2596580.85,2574426.8000000003,32477.64,85868.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289353.79,0.3774150496546944,14014687.0,1659518.0,4632002.0,9382685.0,11.841277653935474,33.051055653258615,66.94894434674138,1634614.0,11.663578358903056,1231664531.0,948591583.0,2180256114.0,43.5082638644535
2025-07-10,18813.0,2587713.0,10999.0,6003976.0,2320659.0,0.0,28742.0,160875.0,-7422.0,17648.0,1014146.0,-27580.0,0.0,650836.0,0.0,1201735.0,2458327.35,2401590.4,22418.76,80437.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4962774.01,0.3545515012185539,13997329.0,2244528.0,5216023.0,8781306.0,16.035402182802162,37.26441666120729,62.73558333879271,2215881.0,15.83074170793585,1240445837.0,953807606.0,2194253443.0,43.46843383305563
2025-07-11,23004.0,2638269.0,10193.0,6141006.0,2278423.0,0.0,27129.0,180470.0,-5131.0,16620.0,1012548.0,-25387.0,0.0,669365.0,0.0,1347548.0,2506355.55,2456402.4,21160.62,90235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5074153.569999999,0.3543014638547684,14321571.0,2386909.0,5334697.0,8986874.0,16.666530508419783,37.24938416323182,62.75061583676818,2360096.0,16.479309427715716,1249432711.0,959142303.0,2208575014.0,43.42810621871864
2025-07-12,23066.0,2507257.0,10360.0,6036788.0,2268640.0,0.0,25254.0,161825.0,-15659.0,13711.0,937076.0,-30225.0,0.0,650283.0,0.0,1090903.0,2381894.15,2414715.2,19698.12,80912.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4897219.97,0.3574066049890028,13702097.0,2052050.0,4970973.0,8731124.0,14.97617481470172,36.27892139429461,63.721078605705394,2027979.0,14.800500974412895,1258163835.0,964113276.0,2222277111.0,43.384025836731034
2025-07-13,22535.0,2547502.0,10589.0,5997506.0,2279294.0,0.0,21247.0,168343.0,-9096.0,17186.0,927615.0,-29063.0,0.0,672787.0,0.0,586109.0,2420126.9,2399002.4,16572.66,84171.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4919873.46,0.3719237418788891,13228178.0,1541499.0,4493580.0,8734598.0,11.653146790132398,33.96975758868682,66.03024241131318,1513724.0,11.443178342474678,1266898433.0,968606856.0,2235505289.0,43.32831869224891
2025-07-14,20767.0,2673838.0,10549.0,6408913.0,2261884.0,0.0,29767.0,170098.0,-1575.0,13345.0,928952.0,-25854.0,0.0,711432.0,0.0,679520.0,2540146.1,2563565.2,23218.26,85049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5211978.5600000005,0.3752784221651926,13888298.0,1632366.0,4605682.0,9282616.0,11.753535242403352,33.16232125779559,66.8376787422044,1608472.0,11.581491122958335,1276181049.0,973212538.0,2249393587.0,43.26555137458032
2025-07-15,22979.0,2678502.0,10842.0,6272966.0,2268211.0,53.0,35367.0,157826.0,-1921.0,13866.0,959923.0,-27021.0,0.0,711320.0,0.0,1144843.0,2544576.9,2509186.4,27586.26,78913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5160262.56,0.3620305512981712,14253666.0,2129474.0,5109005.0,9144661.0,14.93983372418015,35.84344546869556,64.15655453130444,2104766.0,14.766488845746773,1285325710.0,978321543.0,2263647253.0,43.21881608114672
2025-07-16,17273.0,2798177.0,10928.0,6278128.0,2272020.0,0.0,58189.0,168855.0,-6040.0,14151.0,921225.0,-22626.0,0.0,748994.0,0.0,1273253.0,2658268.15,2511251.2,45387.42,84427.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5299334.27,0.3643676718518803,14543920.0,2219557.0,5240571.0,9303349.0,15.261064417296025,36.0327270777067,63.967272922293304,2194478.0,15.088628100264579,1294629059.0,983562114.0,2278191173.0,43.17294025438663
2025-07-17,20469.0,2785500.0,10909.0,6223563.0,2280762.0,0.0,68576.0,152659.0,273.0,16282.0,933824.0,-26123.0,0.0,754324.0,0.0,1067707.0,2646225.0,2489425.2,53489.28,76329.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5265468.98,0.3683664427841797,14294106.0,2028722.0,5063808.0,9230298.0,14.192716914230244,35.425846149454884,64.57415385054512,2001531.0,14.002491656351227,1303859357.0,988625922.0,2292485279.0,43.124635567180015
2025-07-18,20746.0,2701902.0,10869.0,6013604.0,2305840.0,0.0,37340.0,156809.0,10116.0,16092.0,939801.0,-26373.0,0.0,751959.0,0.0,975070.0,2566806.9,2405441.6,29125.2,78404.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5079778.2,0.3652076893091421,13909286.0,1941832.0,4999631.0,8909655.0,13.96068784551558,35.94455531362286,64.05544468637714,1914871.0,13.766853309364693,1312769012.0,993625553.0,2306394565.0,43.08133430760144
2025-07-19,20293.0,2497471.0,11055.0,5460809.0,2303318.0,-10.0,27352.0,148267.0,-4624.0,16851.0,958654.0,-25612.0,0.0,664694.0,0.0,1395469.0,2372597.45,2184323.6,21334.56,74133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4652389.109999999,0.3450318756980526,13483940.0,2382029.0,5350041.0,8133899.0,17.665674869511435,39.67713442806776,60.32286557193224,2354123.0,17.45871755584792,1320902911.0,998975594.0,2319878505.0,43.06154791498445
2025-07-20,20791.0,2561701.0,11086.0,5484029.0,2307349.0,0.0,24450.0,144425.0,-2888.0,17794.0,961601.0,-26079.0,0.0,636649.0,0.0,1406298.0,2433615.95,2193611.6,19071.0,72212.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4718511.05,0.3480913374481073,13555382.0,2396779.0,5340777.0,8214605.0,17.68138293705039,39.39967903523486,60.60032096476514,2367899.0,17.468331028959565,1329117516.0,1004316371.0,2333433887.0,43.04027538964081
2025-07-21,21137.0,2708394.0,10885.0,5743134.0,2306410.0,0.0,25636.0,154619.0,11753.0,14045.0,979420.0,-25614.0,0.0,687955.0,0.0,1358489.0,2572974.3,2297253.6,19996.08,77309.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4967533.48,0.3551031593638625,13988987.0,2362839.0,5357204.0,8631783.0,16.890708383673527,38.29586802818532,61.70413197181469,2337909.0,16.712496766206158,1337749299.0,1009673575.0,2347422874.0,43.01200206333169
2025-07-22,20970.0,2691616.0,11258.0,5623997.0,2295591.0,0.0,21824.0,139526.0,5369.0,14868.0,1004083.0,-25513.0,0.0,662230.0,0.0,1426584.0,2557035.2,2249598.8000000003,17022.72,69763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893419.72,0.3522580424094398,13891577.0,2456793.0,5414614.0,8476963.0,17.685486680165972,38.977676904501195,61.02232309549881,2430667.0,17.497415880140892,1346226262.0,1015088189.0,2361314451.0,42.98826818978376
2025-07-23,20534.0,2642073.0,11100.0,5769884.0,2284447.0,0.0,23370.0,138481.0,-15132.0,14223.0,1030929.0,-26977.0,0.0,694708.0,0.0,1426254.0,2509969.35,2307953.6,18228.6,69240.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4905392.05,0.3494996889665746,14035469.0,2482506.0,5461661.0,8573808.0,17.687374750355687,38.913277497175194,61.086722502824806,2457183.0,17.506953276730545,1354800070.0,1020549850.0,2375349920.0,42.964189882390045
2025-07-24,20393.0,2703893.0,11148.0,6188657.0,2285272.0,0.0,26673.0,151172.0,-8427.0,13511.0,1051928.0,-26265.0,0.0,697422.0,0.0,1244652.0,2568698.35,2475462.8000000003,20804.94,75586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5140552.090000001,0.3576203416257094,14374328.0,2321239.0,5303933.0,9070395.0,16.148504472696047,36.898650149071315,63.10134985092868,2296580.0,15.976955583593194,1363870465.0,1025853783.0,2389724248.0,42.9277053140568
2025-07-25,25014.0,2880604.0,11167.0,6713246.0,2288063.0,0.0,52134.0,156152.0,18425.0,13196.0,964050.0,-28046.0,0.0,697483.0,0.0,829950.0,2736573.8,2685298.4000000004,40664.52,78076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5540612.72,0.3793369608268357,14606045.0,1818363.0,4803909.0,9802136.0,12.449386538244953,32.88986854415415,67.11013145584585,1794000.0,12.282585737617541,1373672601.0,1030657692.0,2404330293.0,42.86672654754094
2025-07-26,22378.0,2741713.0,11226.0,6178641.0,2306084.0,0.0,43832.0,168262.0,-1098.0,16999.0,983172.0,-28406.0,0.0,657368.0,0.0,861017.0,2604627.35,2471456.4,34188.96,84131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5194403.71,0.3718704855861631,13968314.0,1872414.0,4835866.0,9132448.0,13.404724435604756,34.62025552976544,65.37974447023456,1844189.0,13.202659963113659,1382805049.0,1035493558.0,2418298607.0,42.819094176486864
2025-07-27,21604.0,2616683.0,4128.0,5882157.0,2312872.0,0.0,31981.0,170244.0,-6863.0,16683.0,996042.0,-27567.0,0.0,593095.0,0.0,1288498.0,2485848.85,2352862.8000000003,24945.18,85122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4948778.83,0.3557103646442166,13912383.0,2305351.0,5211318.0,8701065.0,16.570496945059666,37.45812633249099,62.54187366750901,2284540.0,16.420910781424002,1391506114.0,1040704876.0,2432210990.0,42.788429140351845
2025-07-28,22928.0,2765950.0,7662.0,6548448.0,2310853.0,0.0,53210.0,171453.0,1782.0,14497.0,1059007.0,-28120.0,0.0,657224.0,0.0,1234196.0,2627652.5,2619379.2,41503.8,85726.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5374262.0,0.3625745994265474,14822500.0,2315362.0,5283439.0,9539061.0,15.620590318772138,35.64472255017709,64.3552774498229,2293203.0,15.471094619666047,1401045175.0,1045988315.0,2447033490.0,42.74515732107941
2025-07-29,24420.0,2898016.0,10927.0,7037106.0,2295606.0,0.0,91482.0,170062.0,4346.0,12566.0,1042077.0,-31237.0,0.0,702074.0,0.0,961935.0,2753115.2,2814842.4000000004,71355.96,85031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5724344.56,0.3760610033562935,15221851.0,2027505.0,5025185.0,10196666.0,13.319700738103402,33.012969316280916,66.98703068371908,2004012.0,13.165363397657748,1411241841.0,1051013500.0,2462255341.0,42.68499218984941
2025-07-30,24463.0,2927071.0,10187.0,7024895.0,2284541.0,32.0,85819.0,177127.0,1364.0,12499.0,1024895.0,-30424.0,0.0,715679.0,0.0,800891.0,2780717.45,2809958.0,66938.82,88563.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5746177.77,0.3814610215457071,15063604.0,1848472.0,4848692.0,10214912.0,12.271113871554244,32.18812709096708,67.81187290903293,1825786.0,12.120512461692435,1421456753.0,1055862192.0,2477318945.0,42.6211648738673
2025-07-31,28262.0,2781246.0,10230.0,6582263.0,2270370.0,19.0,48829.0,184795.0,10701.0,12328.0,936312.0,-27189.0,0.0,690961.0,0.0,870870.0,2642183.7,2632905.2,38086.62,92397.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5405573.0200000005,0.3756947719117688,14388204.0,1829740.0,4791071.0,9597133.0,12.716945075285283,33.298603494918474,66.70139650508152,1807182.0,12.560163867568184,1431053886.0,1060653263.0,2491707149.0,42.567332337818
2025-08-01,29623.0,2477742.0,10234.0,5901912.0,2249687.0,0.0,15391.0,144302.0,3773.0,12238.0,927778.0,-32557.0,0.0,650604.0,0.0,840511.0,2353854.9,2360764.8000000003,12004.98,72151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4798775.680000001,0.3627083113668757,13230399.0,1790761.0,4691052.0,8539347.0,13.535200261156143,35.45661774826292,64.54338225173709,1768289.0,13.365348996655355,1439593233.0,1065344315.0,2504937548.0,42.52977547686151
2025-08-02,29925.0,2133265.0,10865.0,5285925.0,2239841.0,0.0,6664.0,121572.0,-16771.0,13036.0,949385.0,-30528.0,0.0,626687.0,0.0,772919.0,2026601.75,2114370.0,5197.92,60786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4206955.67,0.3459622254939265,12160159.0,1746205.0,4612733.0,7547426.0,14.360050719731543,37.93316353840439,62.06683646159561,1722304.0,14.163499013458624,1447140659.0,1069957048.0,2517097707.0,42.50756913505861
2025-08-03,22860.0,1976675.0,11070.0,4898574.0,2265857.0,0.0,8037.0,113815.0,-18478.0,14641.0,982104.0,-24519.0,0.0,615361.0,0.0,1006395.0,1877841.25,1959429.6,6268.860000000001,56907.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900447.21,0.3279745805118491,11892529.0,2014210.0,4895428.0,6997101.0,16.93676761267515,41.16389373530222,58.836106264697776,1988499.0,16.720573058934733,1454137760.0,1074852476.0,2528990236.0,42.50125052677349
2025-08-04,26685.0,2266134.0,11002.0,5571594.0,2273791.0,0.0,11745.0,140032.0,6740.0,12163.0,946510.0,-18344.0,0.0,655843.0,0.0,809885.0,2152827.3,2228637.6,9161.1,70016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4460642.0,0.3512676377320228,12698699.0,1779560.0,4709194.0,7989505.0,14.013719043187024,37.08406664336244,62.91593335663755,1756395.0,13.831298781079857,1462127265.0,1079561670.0,2541688935.0,42.47418537862895
2025-08-05,22980.0,2218025.0,11064.0,5675299.0,2271462.0,0.0,16079.0,151249.0,13865.0,14516.0,946109.0,-25462.0,0.0,658647.0,0.0,1199958.0,2107123.75,2270119.6,12541.62,75624.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4465409.47,0.3392547526258113,13162408.0,2171647.0,5101756.0,8060652.0,16.498857959728948,38.760050592566344,61.239949407433656,2146067.0,16.30451662036308,1470187917.0,1084663426.0,2554851343.0,42.45505042678329
2025-08-06,29625.0,2221468.0,10954.0,5789921.0,2280154.0,0.0,14827.0,145719.0,2506.0,14773.0,978062.0,-28657.0,0.0,688449.0,0.0,1387812.0,2110394.6,2315968.4,11565.06,72859.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4510787.56,0.3333388431791899,13532139.0,2391601.0,5360204.0,8171935.0,17.67348827853453,39.61091443119229,60.38908556880771,2365874.0,17.483370515186106,1478359852.0,1090023630.0,2568383482.0,42.44006542010614
2025-08-07,26384.0,2385060.0,10760.0,6009634.0,2259458.0,0.0,15105.0,149274.0,3371.0,15853.0,971238.0,-29313.0,0.0,712339.0,0.0,1317527.0,2265807.0,2403853.6,11781.9,74637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4756079.5,0.3434922948079508,13846248.0,2315378.0,5287175.0,8559073.0,16.72206073443145,38.18489312050456,61.81510687949544,2288765.0,16.529857041416562,1486918925.0,1095310805.0,2582229730.0,42.417248638834316
2025-08-08,26235.0,2349563.0,10412.0,5855262.0,2260721.0,0.0,12396.0,141064.0,-848.0,16575.0,1004409.0,-29426.0,0.0,718501.0,0.0,1596026.0,2232084.85,2342104.8000000003,9668.88,70532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4654390.53,0.333291385154912,13964929.0,2627422.0,5606644.0,8358285.0,18.814431494782394,40.148030827797264,59.851969172202736,2600435.0,18.621183108055902,1495277210.0,1100917449.0,2596194659.0,42.405042518038705
2025-08-09,23690.0,2326523.0,10301.0,5556767.0,2242662.0,0.0,11199.0,136501.0,447.0,15309.0,1012782.0,-27122.0,0.0,686414.0,0.0,1464352.0,2210196.85,2222706.8000000003,8735.220000000001,68250.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509889.37,0.3349887111234579,13462810.0,2502744.0,5431820.0,8030990.0,18.590056607795844,40.346851808797716,59.65314819120229,2477134.0,18.399828861879502,1503308200.0,1106349269.0,2609657469.0,42.39442463780292
2025-08-10,24223.0,2359881.0,10295.0,5658189.0,2251036.0,0.0,13527.0,136962.0,5213.0,14957.0,947917.0,-27424.0,0.0,644382.0,0.0,1147034.0,2241886.95,2263275.6,10551.06,68481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4584194.609999999,0.3477041886564048,13184180.0,2120203.0,5015621.0,8168559.0,16.081417274339397,38.042722414287425,61.957277585712575,2094951.0,15.889884695142209,1511476759.0,1111364890.0,2622841649.0,42.37255003266116
2025-08-11,27227.0,2639712.0,9760.0,6443086.0,2257583.0,0.0,27998.0,152582.0,7830.0,14978.0,941825.0,-29635.0,0.0,701575.0,0.0,786727.0,2507726.4,2577234.4000000004,21838.44,76291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5183090.240000001,0.3708611025924336,13975826.0,1753290.0,4712448.0,9263378.0,12.545161910287092,33.71856518534217,66.28143481465783,1728552.0,12.36815627212302,1520740137.0,1116077338.0,2636817475.0,42.32668163730218
2025-08-12,32952.0,2765588.0,10247.0,6875002.0,2284411.0,0.0,56189.0,145803.0,1089.0,15077.0,962041.0,-33715.0,0.0,737877.0,0.0,585676.0,2627308.6,2750000.8000000003,43827.42,72901.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5494038.32,0.3805286180251423,14437911.0,1573041.0,4595329.0,9842582.0,10.895211918123058,31.828212544044632,68.17178745595537,1547717.0,10.719812582305016,1530582719.0,1120672667.0,2651255386.0,42.269510244759196
2025-08-13,31167.0,2773958.0,10100.0,6850230.0,2262631.0,0.0,59742.0,154993.0,4347.0,14599.0,931997.0,-31759.0,0.0,708245.0,0.0,667163.0,2635260.1,2740092.0,46598.76,77496.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5499447.359999999,0.3810154958639036,14433658.0,1623859.0,4594735.0,9838923.0,11.250502124963747,31.833475616506917,68.16652438349308,1599160.0,11.079381262878751,1540421642.0,1125267402.0,2665689044.0,42.213003220791265
2025-08-14,28142.0,2571658.0,9948.0,6398454.0,2268983.0,0.0,37205.0,145380.0,15236.0,12320.0,959378.0,-30610.0,0.0,675172.0,0.0,1258589.0,2443075.1,2559381.6,29019.9,72690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5104166.600000001,0.3560114129181193,14337087.0,2240235.0,5184390.0,9152697.0,15.625454459472834,36.1606928938912,63.83930710610879,2217967.0,15.470136995053457,1549574339.0,1130451792.0,2680026131.0,42.18062573808539
2025-08-15,28646.0,2545974.0,9968.0,6434446.0,2247310.0,0.0,38571.0,143241.0,-1152.0,13096.0,971289.0,-31674.0,0.0,665695.0,0.0,1351255.0,2418675.3,2573778.4000000004,30085.38,71620.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5094159.58,0.353249728431309,14420845.0,2345608.0,5258613.0,9162232.0,16.26539914963374,36.46535969286127,63.53464030713872,2322544.0,16.105464000202485,1558736571.0,1135710405.0,2694446976.0,42.1500372846825
2025-08-16,28656.0,2514243.0,10558.0,6098729.0,2271962.0,0.0,33523.0,135178.0,1196.0,13057.0,943443.0,-31199.0,0.0,646842.0,0.0,1307227.0,2388530.85,2439491.6,26147.94,67589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4921759.390000001,0.3521891385341661,13974762.0,2274285.0,5193089.0,8781673.0,16.274230645215997,37.160482589971835,62.839517410028165,2250670.0,16.105247445358998,1567518244.0,1140903494.0,2708421738.0,42.1242924612799
2025-08-17,28891.0,2486691.0,10887.0,5929339.0,2275030.0,0.0,27168.0,134495.0,-5019.0,13276.0,953391.0,-30721.0,0.0,614049.0,0.0,1254470.0,2362356.45,2371735.6,21191.04,67247.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4822530.59,0.3520404705639824,13698796.0,2232024.0,5121103.0,8577693.0,16.293577917358576,37.38359925938017,62.61640074061984,2207861.0,16.117190153061628,1576095937.0,1146024597.0,2722120534.0,42.100435402688895
2025-08-18,30644.0,2652773.0,11016.0,6228572.0,2285566.0,0.0,27149.0,144203.0,-156.0,13595.0,966152.0,-33053.0,0.0,643465.0,0.0,927546.0,2520134.35,2491428.8000000003,21176.22,72101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5104840.87,0.3672537612669664,13900037.0,1918309.0,4847340.0,9052697.0,13.80074743685934,34.87285681325884,65.12714318674115,1893698.0,13.62369035420553,1585148634.0,1150871937.0,2736020571.0,42.06371652313136
2025-08-19,32586.0,2775328.0,10978.0,6527051.0,2299412.0,0.0,20781.0,137358.0,3372.0,18114.0,885802.0,-33765.0,0.0,640243.0,0.0,527850.0,2636561.6,2610820.4000000004,16209.18,68679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5332270.18,0.385198450586679,13842917.0,1442744.0,4382399.0,9460518.0,10.422254211305319,31.65806021953321,68.34193978046679,1413652.0,10.212096193309545,1594609152.0,1155254336.0,2749863488.0,42.01133405499437
2025-08-20,31780.0,2721858.0,10767.0,6345357.0,2318898.0,0.0,19113.0,136742.0,-3951.0,16317.0,876362.0,-31875.0,0.0,622325.0,0.0,614262.0,2585765.1,2538142.8000000003,14908.14,68371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5207187.04,0.3805866583403992,13682001.0,1517708.0,4458931.0,9223070.0,11.092734169512193,32.58975788702252,67.41024211297749,1490624.0,10.894780668412464,1603832222.0,1159713267.0,2763545489.0,41.96468889750922
