period,COL,NG,NUC,OIL,OTH,SUN,WAT,WND
2020-07-10 16:00:00,129043,246500,94904,1556,10132,26943,38008,27407
2020-07-10 17:00:00,136749,262948,94906,1547,10344,28521,43415,25997
2020-07-10 18:00:00,140022,275679,94832,1626,10604,29165,47269,25483
2020-07-10 19:00:00,142517,284808,94813,1673,10540,29217,50485,27026
2020-07-10 20:00:00,144656,291458,94797,1879,10602,28734,52058,28540
2020-07-10 21:00:00,146572,296114,94800,1677,10763,27767,52482,30619
2020-07-10 22:00:00,147410,298540,94852,1600,10758,26028,51621,31944
2020-07-10 23:00:00,147457,296597,94886,1512,10745,23136,50163,33324
2020-07-11 00:00:00,146861,290605,94882,1501,10673,19476,46331,33428
2020-07-11 01:00:00,143624,281521,94989,1406,10511,13894,42092,34357
2020-07-11 02:00:00,141997,271903,95007,1346,9969,5399,40068,33926
2020-07-11 03:00:00,135936,255053,95070,1344,9531,610,37992,36000
2020-07-11 04:00:00,129146,242375,94847,1235,9374,66,34188,37872
2020-07-11 05:00:00,114117,213550,95090,1217,9124,52,30717,39959
2020-07-11 06:00:00,102858,191750,95076,1221,8994,45,27623,43645
2020-07-11 07:00:00,95656,175681,95006,1232,8847,54,26043,44615
2020-07-11 08:00:00,89784,166233,94927,1218,8662,12,24167,42737
2020-07-11 09:00:00,86398,159238,94954,1210,8578,-18,23125,39996
2020-07-11 10:00:00,84570,155067,94970,1216,8545,-3,22711,39008
2020-07-11 11:00:00,84399,157186,95083,1222,8484,302,23466,37362
2020-07-11 12:00:00,85964,165066,95189,1273,8707,1871,24061,34873
2020-07-11 13:00:00,90943,172845,95260,1229,8894,5752,25212,31043
2020-07-11 14:00:00,101910,194850,95219,1270,9648,14891,27113,25678
2020-07-11 15:00:00,112815,208686,95201,1306,9834,23727,28725,25022
2020-07-11 16:00:00,124222,226128,95153,1333,10118,28021,31735,23528
2020-07-11 17:00:00,133380,243286,95092,1332,10296,29089,36107,20756
2020-07-11 18:00:00,140583,254961,95065,1344,10531,30021,40894,20271
2020-07-11 19:00:00,144726,266190,95028,1324,10721,29237,44423,22670
2020-07-11 20:00:00,146977,276780,95012,1470,11050,28357,46149,25057
2020-07-11 21:00:00,149041,283985,95007,1495,11287,27300,47516,27977
2020-07-11 22:00:00,149817,287076,94961,1570,11317,25926,47352,31366
2020-07-11 23:00:00,149140,288037,94954,1628,11248,23303,46664,33203
2020-07-12 00:00:00,144929,284543,94951,1416,10960,19022,42887,34118
2020-07-12 01:00:00,142236,275036,94921,1322,10685,13091,38813,36443
2020-07-12 02:00:00,138702,263092,94980,1263,9610,5101,36626,38048
2020-07-12 03:00:00,130579,245523,94900,1298,9355,868,34347,41398
2020-07-12 04:00:00,121275,225016,95036,1262,9100,127,30555,45950
2020-07-12 05:00:00,106868,203102,95074,1158,8455,109,27762,44443
2020-07-12 06:00:00,98657,184876,95147,1157,8350,111,24649,43970
2020-07-12 07:00:00,92057,172006,95121,1146,8140,68,22684,42831
2020-07-12 08:00:00,88565,164511,95073,1126,7876,53,21086,38860
2020-07-12 09:00:00,86206,157568,95112,1128,7655,50,20631,34684
2020-07-12 10:00:00,84140,150776,95131,1129,7553,74,20280,32774
2020-07-12 11:00:00,83018,149615,95206,1141,7545,555,20288,30877
2020-07-12 12:00:00,82570,152979,95207,1120,7642,2395,21026,29673
2020-07-12 13:00:00,85813,163280,95360,1218,8173,5889,22044,28032
2020-07-12 14:00:00,94704,176339,95322,1271,9320,14246,23526,24772
2020-07-12 15:00:00,103609,191432,95303,1268,9662,22567,25172,24240
2020-07-12 16:00:00,111608,209404,95243,1278,9956,27779,26983,24781
2020-07-12 17:00:00,120591,225115,95200,1302,10024,29627,31002,24971
2020-07-12 18:00:00,128392,238799,95143,1283,10084,29711,35368,24303
2020-07-12 19:00:00,135402,252133,95116,1278,10179,30354,39067,23511
2020-07-12 20:00:00,138777,261729,95175,1276,10358,29829,42456,24437
2020-07-12 21:00:00,140877,270495,95160,1285,10379,28206,45782,25397
2020-07-12 22:00:00,142450,279563,95129,1451,10656,25885,47245,25655
2020-07-12 23:00:00,142669,282399,95115,1521,10652,22417,45655,26922
2020-07-13 00:00:00,142693,278172,95134,1467,10605,18183,43293,29480
2020-07-13 01:00:00,140751,268727,95157,1331,10420,12707,40826,32356
2020-07-13 02:00:00,136159,260378,95140,1329,9576,5120,38130,34951
2020-07-13 03:00:00,125231,242048,95150,1314,9333,586,35676,40937
2020-07-13 04:00:00,113073,222468,94935,1246,9135,98,31868,46161
2020-07-13 05:00:00,100875,201207,95223,1162,9156,77,28926,45990
2020-07-13 06:00:00,92746,183736,95222,1147,8929,85,25354,46546
2020-07-13 07:00:00,86976,169895,95134,1127,8738,92,23425,46343
2020-07-13 08:00:00,84066,161647,95168,1131,8481,51,21693,44061
2020-07-13 09:00:00,82704,156143,95188,1141,8404,5,21263,43200
2020-07-13 10:00:00,82678,158665,95276,1152,8475,28,21143,41923
2020-07-13 11:00:00,84141,167219,95460,1214,8642,191,21663,40964
2020-07-13 12:00:00,89946,179427,95581,1290,8679,1408,22583,38953
2020-07-13 13:00:00,99957,193990,95647,1431,9143,4941,23431,35989
2020-07-13 14:00:00,110109,209369,95510,1636,10000,13810,26824,30587
2020-07-13 15:00:00,119146,222922,95475,1735,10082,22724,29054,31539
2020-07-13 16:00:00,124771,239427,95414,1756,10274,27045,31972,34958
2020-07-13 17:00:00,131026,256670,95363,1751,10586,28698,36019,36812
2020-07-13 18:00:00,137817,271867,95282,1847,10745,29434,40390,36912
2020-07-13 19:00:00,142085,285163,95227,1847,10810,29327,46182,36565
2020-07-13 20:00:00,143376,296042,95162,1862,10846,28760,49128,36735
2020-07-13 21:00:00,144237,301803,95047,1919,10899,26970,51026,38550
2020-07-13 22:00:00,144270,305399,95046,1734,10948,25594,51131,41135
2020-07-13 23:00:00,142905,301678,95042,1514,10824,23056,49439,44871
2020-07-14 00:00:00,140020,294061,95099,1463,10720,19016,44058,47293
2020-07-14 01:00:00,136967,283936,95110,1432,10613,13469,41053,47930
2020-07-14 02:00:00,134456,268847,95190,1366,9813,5368,38571,49028
2020-07-14 03:00:00,129059,246031,95213,1291,9630,649,35958,51037
2020-07-14 04:00:00,117165,221608,95251,1263,9420,157,32841,52987
2020-07-14 05:00:00,105724,203304,95357,1179,9346,125,28361,53179
2020-07-14 06:00:00,95435,185394,95307,1156,9228,95,24311,51682
2020-07-14 07:00:00,88571,173009,95366,1118,9197,54,22615,50004
2020-07-14 08:00:00,85109,164328,95368,1115,9122,51,22409,45561
2020-07-14 09:00:00,82854,159744,95391,1118,9297,44,21874,43639
2020-07-14 10:00:00,83014,161017,95456,1184,9334,60,21672,42187
2020-07-14 11:00:00,85093,164884,95525,1245,9507,515,22314,43717
2020-07-14 12:00:00,90230,175209,95503,1379,9617,2186,23410,42101
2020-07-14 13:00:00,99835,191329,95510,1652,9757,5288,24506,37648
2020-07-14 14:00:00,107135,204234,95475,1811,10501,13412,25545,36136
2020-07-14 15:00:00,114725,219239,95399,1815,10704,23162,27450,36314
2020-07-14 16:00:00,120686,237837,95312,1833,11062,27296,31004,35544
2020-07-14 17:00:00,127473,256748,95302,1887,11120,28564,36165,33736
2020-07-14 18:00:00,134109,273854,95270,1960,11303,29313,40744,31261
2020-07-14 19:00:00,138917,286747,95213,2042,11457,29910,45614,30632
2020-07-14 20:00:00,142987,294231,95204,2060,11481,28721,49461,30198
2020-07-14 21:00:00,146000,302655,95172,2177,11505,27268,51151,30021
2020-07-14 22:00:00,146699,306933,95105,2173,11504,25724,51570,30434
2020-07-14 23:00:00,146137,303989,95127,2073,11409,21705,49244,32516
2020-07-15 00:00:00,144715,294019,95077,1687,11080,17744,45823,35798
2020-07-15 01:00:00,142123,282086,95078,1562,10841,12915,42192,39082
2020-07-15 02:00:00,139458,268827,95120,1396,9620,5352,39172,41147
2020-07-15 03:00:00,132981,248747,95163,1337,9420,654,37000,43663
2020-07-15 04:00:00,123039,222893,95280,1201,9435,115,33000,44767
2020-07-15 05:00:00,110837,204676,95258,1191,9178,105,29221,45072
2020-07-15 06:00:00,101520,185753,95244,1187,9020,93,25773,45223
2020-07-15 07:00:00,92975,172837,95203,1233,8945,92,23490,47153
2020-07-15 08:00:00,87554,164142,95244,1228,8826,53,22414,47722
2020-07-15 09:00:00,86132,164008,95301,1270,9072,35,21564,42854
2020-07-15 10:00:00,87329,166126,95316,1327,9109,51,21479,38879
2020-07-15 11:00:00,90924,172062,95451,1388,9294,405,22110,37079
2020-07-15 12:00:00,96646,183048,95485,1499,9375,1921,23351,34813
2020-07-15 13:00:00,106967,198911,95396,1573,9716,5231,24471,28507
2020-07-15 14:00:00,118133,215180,95342,1716,10482,13627,26170,22985
2020-07-15 15:00:00,124358,227919,95278,2127,10625,22994,28686,23253
2020-07-15 16:00:00,129931,246421,95149,2256,10906,27254,31798,22160
2020-07-15 17:00:00,135585,264602,95142,2389,11137,28704,36421,20741
2020-07-15 18:00:00,143466,277328,95070,2664,11117,29077,40132,19393
2020-07-15 19:00:00,147614,289301,95033,2627,10934,28781,44845,18955
2020-07-15 20:00:00,148272,295687,94966,2593,10918,27917,48554,20160
2020-07-15 21:00:00,149879,299660,94949,2513,10624,26424,50752,22290
2020-07-15 22:00:00,150846,301708,94940,2260,10454,24217,51801,23355
2020-07-15 23:00:00,149092,296536,94927,2215,10052,21278,49416,26100
2020-07-16 00:00:00,145179,285856,94947,1909,10041,18203,46443,29463
2020-07-16 01:00:00,142787,276261,94981,1637,9950,13520,42881,31813
2020-07-16 02:00:00,138619,265350,94983,1572,9871,5426,40283,34081
2020-07-16 03:00:00,132768,248738,95037,1416,8934,639,36533,36718
2020-07-16 04:00:00,121609,225476,95064,1233,9158,105,33528,36649
2020-07-16 05:00:00,112301,204894,95080,1228,8638,85,29449,40235
2020-07-16 06:00:00,104912,189756,95120,1199,8503,88,26191,38362
2020-07-16 07:00:00,98869,176069,95079,1109,8359,98,23927,38167
2020-07-16 08:00:00,94152,169629,95001,1108,8050,55,21668,37958
2020-07-16 09:00:00,90213,166766,95046,1087,7868,8,21217,35403
2020-07-16 10:00:00,89941,169203,95100,1161,8137,47,20673,33160
2020-07-16 11:00:00,94721,177512,95287,1172,8540,448,21529,28856
2020-07-16 12:00:00,100901,185103,95305,1245,8594,1915,22335,27856
2020-07-16 13:00:00,107967,196585,95278,1378,8729,5356,23531,25784
2020-07-16 14:00:00,116486,210418,95229,1332,9480,14026,25104,21546
2020-07-16 15:00:00,124955,223711,95168,1503,9541,23453,27406,19623
2020-07-16 16:00:00,132193,239691,95091,1447,9849,27816,31480,17819
2020-07-16 17:00:00,139173,258407,95059,1456,10018,29681,36229,17139
2020-07-16 18:00:00,144272,271565,95001,1524,9795,30161,40267,17656
2020-07-16 19:00:00,147336,278817,94930,1553,10168,30154,46003,19406
2020-07-16 20:00:00,148852,285956,94922,1577,10268,29573,48971,21836
2020-07-16 21:00:00,150247,292795,94871,1723,10295,28721,50319,23567
2020-07-16 22:00:00,151148,295531,94914,1668,10306,26436,49803,25659
2020-07-16 23:00:00,150486,293447,94889,1600,10308,22856,45476,28233
2020-07-17 00:00:00,148885,285361,94923,1374,10211,18579,42519,31073
2020-07-17 01:00:00,146290,276685,94956,1289,10217,13256,38921,33095
2020-07-17 02:00:00,142766,266915,95006,1256,9410,5326,36618,35293
2020-07-17 03:00:00,138141,246062,95015,1198,9243,591,34473,41386
2020-07-17 04:00:00,123829,220472,95128,1180,8914,90,30684,52209
2020-07-17 05:00:00,110762,200349,94977,1159,8854,85,27274,51144
2020-07-17 06:00:00,100413,185782,94900,1112,8709,92,24385,50077
2020-07-17 07:00:00,92052,174674,94779,1089,8564,97,22424,48271
2020-07-17 08:00:00,86952,168245,94872,1039,8484,49,19790,46894
2020-07-17 09:00:00,85221,165525,94825,1064,8554,19,19115,44640
2020-07-17 10:00:00,86234,165282,95064,1109,8615,27,18934,40979
2020-07-17 11:00:00,89695,174286,95303,1163,8780,317,19266,37491
2020-07-17 12:00:00,95202,184432,95264,1189,8773,1869,20217,34909
2020-07-17 13:00:00,104787,199957,95300,1408,8998,5653,21104,31484
2020-07-17 14:00:00,120021,213967,95194,1349,9758,14498,23988,24708
2020-07-17 15:00:00,127964,229433,95132,1403,10108,23850,25908,23298
2020-07-17 16:00:00,137730,247014,95092,1942,10390,28378,30956,21823
2020-07-17 17:00:00,144246,265183,95055,2079,10544,29799,35785,20997
2020-07-17 18:00:00,148688,276684,95014,1992,10489,30491,40413,23524
2020-07-17 19:00:00,150273,286586,94960,2049,10520,30564,43898,28396
2020-07-17 20:00:00,149677,290457,94947,2072,10576,29548,47053,35639
2020-07-17 21:00:00,150197,292449,93836,2040,10849,28005,48592,42380
2020-07-17 22:00:00,149768,293702,93786,1800,10917,25709,49088,46011
2020-07-17 23:00:00,149678,288205,93752,1741,10936,22550,45643,49616
2020-07-18 00:00:00,147085,280426,93812,1359,10874,18767,40849,51299
2020-07-18 01:00:00,143456,271372,93798,1346,10885,13315,37381,52541
2020-07-18 02:00:00,140494,259244,93774,1396,10787,5161,35357,54143
2020-07-18 03:00:00,132979,241737,93712,1262,9961,583,32852,57089
2020-07-18 04:00:00,120538,216626,93780,1164,9034,104,29816,59449
2020-07-18 05:00:00,108758,196969,93644,1241,9016,89,26111,61438
2020-07-18 06:00:00,101474,181426,93707,1181,8689,82,23370,59724
2020-07-18 07:00:00,95492,169983,93600,1139,8265,68,21509,57480
2020-07-18 08:00:00,90001,161221,93589,1096,8207,30,19117,54738
2020-07-18 09:00:00,87124,154230,93621,1090,8206,-7,18978,52499
2020-07-18 10:00:00,85818,149767,93650,1078,8186,1,18929,51228
2020-07-18 11:00:00,84971,149491,93532,1083,8443,364,19409,48979
2020-07-18 12:00:00,85683,157998,93350,1159,8633,2020,19938,46599
2020-07-18 13:00:00,93059,175116,93282,1265,9018,5461,21434,41515
2020-07-18 14:00:00,102725,193437,93231,1396,9949,14448,23842,37248
2020-07-18 15:00:00,113211,209479,93156,1381,10214,24340,25178,37563
2020-07-18 16:00:00,125412,226371,93148,1823,10146,28621,27456,37515
2020-07-18 17:00:00,135111,244635,93093,1915,10244,30274,32462,35748
2020-07-18 18:00:00,142674,258724,93119,1920,10392,30665,35222,34390
2020-07-18 19:00:00,146916,268395,93025,1948,10385,30670,39578,35931
2020-07-18 20:00:00,150214,273994,92988,2252,10307,29657,43107,39091
2020-07-18 21:00:00,151805,279076,92974,2745,10304,28017,45661,42028
2020-07-18 22:00:00,152077,283985,92939,2942,10547,25758,46907,43295
2020-07-18 23:00:00,152156,282863,92988,3195,10415,22756,44316,45247
2020-07-19 00:00:00,148782,276789,92954,3031,10303,18702,41257,47375
2020-07-19 01:00:00,146070,270372,93030,2521,10320,13153,37928,48647
2020-07-19 02:00:00,142591,261080,93033,1758,9992,5034,35570,50367
2020-07-19 03:00:00,136465,245406,93015,1407,9371,540,33567,52321
2020-07-19 04:00:00,124964,225283,93099,1248,9581,80,30036,50068
2020-07-19 05:00:00,115123,204220,92856,1309,9204,48,25828,55733
2020-07-19 06:00:00,106566,185844,92950,1272,9121,51,22429,56130
2020-07-19 07:00:00,100264,175243,92868,1208,8980,53,20949,54212
2020-07-19 08:00:00,94490,168399,92906,1170,8801,23,19220,50255
2020-07-19 09:00:00,90961,162216,92961,1168,8640,-15,18560,46398
2020-07-19 10:00:00,89617,159102,93013,1163,8646,-3,18001,43329
2020-07-19 11:00:00,89758,158399,93109,1139,8671,376,18327,39831
2020-07-19 12:00:00,91129,168190,93235,1208,8730,2157,19330,35533
2020-07-19 13:00:00,96096,181714,93235,1308,9043,5994,20286,31038
2020-07-19 14:00:00,104450,200882,93182,1741,10125,14527,22036,28142
2020-07-19 15:00:00,118390,219177,93089,1716,10464,22940,24199,26717
2020-07-19 16:00:00,129290,235448,92942,1751,10792,26946,26371,25213
2020-07-19 17:00:00,136059,251515,92868,1703,10672,28456,31684,24378
2020-07-19 18:00:00,141386,268255,92698,1780,10869,28560,36074,23595
2020-07-19 19:00:00,144958,278460,92604,1810,10921,29360,40162,24226
2020-07-19 20:00:00,148047,283611,92502,1910,11146,28749,44170,24773
2020-07-19 21:00:00,151997,288053,92505,2177,11202,27542,46282,25981
2020-07-19 22:00:00,154875,289103,92480,2263,11221,25965,47898,27543
2020-07-19 23:00:00,154931,288890,92552,2288,11208,22776,46295,29950
2020-07-20 00:00:00,153009,286002,92690,2029,11087,18195,43487,31896
2020-07-20 01:00:00,148670,279225,92805,1868,10947,12729,39991,35071
2020-07-20 02:00:00,145403,270411,92815,1666,10482,4887,38289,36691
2020-07-20 03:00:00,141065,252870,92846,1407,9874,516,35195,37532
2020-07-20 04:00:00,128599,230662,93005,1334,9328,85,30846,41819
2020-07-20 05:00:00,116227,215381,92984,1234,9286,76,26590,41579
2020-07-20 06:00:00,106202,200876,93023,1204,9278,79,22838,41019
2020-07-20 07:00:00,101495,189469,93016,1178,9295,43,20883,37398
2020-07-20 08:00:00,98252,181280,92975,1164,9305,9,19536,36227
2020-07-20 09:00:00,96293,179285,93060,1159,9256,2,19134,34166
2020-07-20 10:00:00,96781,181095,93168,1178,9278,15,19248,32651
2020-07-20 11:00:00,100033,188345,93187,1191,9368,353,20080,29979
2020-07-20 12:00:00,107715,200280,93332,1543,9371,1899,21053,26595
2020-07-20 13:00:00,117153,217370,93303,1678,9891,5554,22225,22608
2020-07-20 14:00:00,127536,234989,93261,1825,10940,13227,24635,17883
2020-07-20 15:00:00,137163,254030,93234,2060,11180,21221,28092,16497
2020-07-20 16:00:00,146489,269091,93181,2237,11656,25797,34013,16131
2020-07-20 17:00:00,153576,284197,92843,2390,11722,28456,38935,15276
2020-07-20 18:00:00,158099,298177,92483,2597,11747,29753,41897,15072
2020-07-20 19:00:00,161623,306796,91575,2829,11914,29929,45255,16057
2020-07-20 20:00:00,162188,314465,90788,2837,11908,28891,48222,18059
2020-07-20 21:00:00,161600,315502,90838,2970,11809,27171,49404,21614
2020-07-20 22:00:00,161689,317018,90889,3022,11938,23930,49674,25199
2020-07-20 23:00:00,158504,312481,90875,2874,11687,20988,47296,28059
2020-07-21 00:00:00,155691,303122,90951,2634,11403,17328,43272,30411
2020-07-21 01:00:00,152817,295086,91017,2429,11404,12857,38636,31542
2020-07-21 02:00:00,150856,282465,91093,2224,10990,4776,36411,30488
2020-07-21 03:00:00,144548,262298,91147,1824,10072,614,34735,32487
2020-07-21 04:00:00,128735,237387,91061,1591,9768,215,32024,37015
2020-07-21 05:00:00,118519,220418,91278,1373,8952,163,27730,35344
2020-07-21 06:00:00,108062,205679,91323,1340,8882,95,24750,34812
2020-07-21 07:00:00,100585,191553,91412,1283,8816,-7,22346,33972
2020-07-21 08:00:00,95677,184375,91515,1278,8539,-3,21605,31718
2020-07-21 09:00:00,94007,181641,91318,1267,8421,-3,20712,29416
2020-07-21 10:00:00,95709,183944,91060,1307,8517,13,20645,25773
2020-07-21 11:00:00,100603,190355,90977,1328,8924,412,21138,22969
2020-07-21 12:00:00,108354,200460,91013,1371,9094,2164,22381,20686
2020-07-21 13:00:00,117668,213499,90990,1415,9505,5758,24011,17745
2020-07-21 14:00:00,125672,227988,90929,1661,10483,14133,26603,14333
2020-07-21 15:00:00,132394,243276,90920,1957,10654,23240,29694,12410
2020-07-21 16:00:00,142315,259419,90871,2110,10705,26712,33802,9837
2020-07-21 17:00:00,148738,276423,90834,2135,11310,28431,38237,9095
2020-07-21 18:00:00,153942,288567,90788,2316,11408,28470,43244,9880
2020-07-21 19:00:00,156158,295870,90738,2967,11585,28084,47590,12189
2020-07-21 20:00:00,157872,301101,90741,3037,11766,27289,49936,14186
2020-07-21 21:00:00,158550,306030,90682,3065,11799,25546,50430,16397
2020-07-21 22:00:00,157184,307637,90696,3089,11898,22081,50563,18475
2020-07-21 23:00:00,154733,306604,90661,2804,11713,19042,47343,21188
2020-07-22 00:00:00,152756,301205,90678,2370,11476,14192,42373,23002
2020-07-22 01:00:00,151515,291955,90699,2148,11382,10517,38493,23152
2020-07-22 02:00:00,148593,279347,90703,1646,10932,3811,36773,23491
2020-07-22 03:00:00,143878,260260,90727,1418,9798,339,34272,24479
2020-07-22 04:00:00,135457,237234,91236,1367,9265,80,30700,25290
2020-07-22 05:00:00,122169,217783,90831,1509,9337,73,27117,27037
2020-07-22 06:00:00,112320,202287,90832,1599,9334,77,24073,28126
2020-07-22 07:00:00,103768,192273,90817,1584,9351,67,22137,26659
2020-07-22 08:00:00,97932,185417,90821,1451,9197,43,20247,25425
2020-07-22 09:00:00,95619,182944,90773,1459,9155,54,19671,23771
2020-07-22 10:00:00,96763,185933,90886,1494,9279,55,19419,22749
2020-07-22 11:00:00,100408,191758,90918,1494,9325,385,19876,21843
2020-07-22 12:00:00,105821,200256,90984,1558,9274,1955,20731,21193
2020-07-22 13:00:00,112682,212345,90997,1742,9545,5313,22526,19077
2020-07-22 14:00:00,122945,225736,90899,2138,10404,13037,24255,14744
2020-07-22 15:00:00,131848,238408,90843,2282,10691,21964,27519,13332
2020-07-22 16:00:00,139323,254000,90764,2795,10821,25952,31972,14028
2020-07-22 17:00:00,146410,269132,90753,3479,10925,27975,35385,13628
2020-07-22 18:00:00,151667,280793,90677,3629,10907,28297,38159,14379
2020-07-22 19:00:00,154547,287149,90595,3943,10897,28157,42207,16611
2020-07-22 20:00:00,155318,290263,90585,3961,10963,27462,46321,18774
2020-07-22 21:00:00,156475,294176,90615,4082,10998,26241,48434,21184
2020-07-22 22:00:00,156193,293837,90597,3678,10826,23889,48569,23436
2020-07-22 23:00:00,153270,290914,90609,3126,10693,20552,46531,26731
2020-07-23 00:00:00,149910,283599,90688,2585,10789,16182,41685,29124
2020-07-23 01:00:00,147751,276378,90756,2227,10557,11325,37986,30720
2020-07-23 02:00:00,143528,266482,90914,2099,10418,4513,36110,30840
2020-07-23 03:00:00,136934,248038,91020,1575,9905,390,34109,34178
2020-07-23 04:00:00,130957,226834,90991,1402,9510,90,31382,37636
2020-07-23 05:00:00,113561,207681,90989,1222,9246,76,27997,39592
2020-07-23 06:00:00,103069,195738,90945,1200,9340,66,23925,39583
2020-07-23 07:00:00,95895,186216,90946,1162,9249,39,21315,37802
2020-07-23 08:00:00,91601,178637,90889,1149,9116,6,19921,35870
2020-07-23 09:00:00,89370,177230,90928,1174,9056,3,18383,35393
2020-07-23 10:00:00,90784,179253,91010,1219,9220,10,17814,34081
2020-07-23 11:00:00,95554,186341,91096,1240,9369,424,18511,32799
2020-07-23 12:00:00,101534,195139,91165,1248,9413,1903,20155,30516
2020-07-23 13:00:00,109671,206425,91125,1327,9791,4983,22093,26924
2020-07-23 14:00:00,118728,220330,91089,1378,10793,12608,24638,22320
2020-07-23 15:00:00,126601,234602,91044,1529,11051,21730,27573,20918
2020-07-23 16:00:00,134151,248707,90976,1681,11016,25936,32960,20536
2020-07-23 17:00:00,141869,263494,90902,1795,11418,27296,36700,20021
2020-07-23 18:00:00,146543,273947,90894,1810,11979,27639,41428,21196
2020-07-23 19:00:00,147870,280657,90866,2057,12028,26521,44330,24137
2020-07-23 20:00:00,149694,285319,90892,1979,12195,25428,47203,27504
2020-07-23 21:00:00,151404,287217,90812,2482,12261,24074,49456,30345
2020-07-23 22:00:00,150852,285653,90834,2319,12284,22250,49312,33580
2020-07-23 23:00:00,149076,282024,90778,2264,11939,19601,45006,36830
2020-07-24 00:00:00,145598,275854,90801,1997,11604,16505,39651,39172
2020-07-24 01:00:00,141506,268364,90875,1862,11285,11864,36335,39209
2020-07-24 02:00:00,136216,260283,90897,1679,10149,4492,34505,40596
2020-07-24 03:00:00,129747,243623,90934,1643,9743,509,33258,43025
2020-07-24 04:00:00,122890,220668,90934,1385,9354,-9,30991,45875
2020-07-24 05:00:00,110441,202657,90927,1356,9128,-11,26654,46160
2020-07-24 06:00:00,100273,189030,90856,1237,8800,-15,22494,46547
2020-07-24 07:00:00,92126,179468,90499,1196,8546,-7,20037,46114
2020-07-24 08:00:00,88169,172652,90168,1195,8333,-10,18505,44977
2020-07-24 09:00:00,86002,169775,90093,1212,8295,-11,18186,42777
2020-07-24 10:00:00,87264,171575,89985,1220,8638,-8,17816,41023
2020-07-24 11:00:00,89821,177474,90130,1254,9040,93,18236,39447
2020-07-24 12:00:00,93863,186318,90188,1319,9306,1312,19477,37293
2020-07-24 13:00:00,101192,199280,90319,1392,9587,4302,21118,33621
2020-07-24 14:00:00,112022,214107,90392,1441,10541,12280,23526,28169
2020-07-24 15:00:00,118389,226824,90391,1441,10906,21876,25748,28302
2020-07-24 16:00:00,126407,241624,90317,1589,11073,26532,29220,27061
2020-07-24 17:00:00,135246,257796,90191,1472,11330,28245,33370,24820
2020-07-24 18:00:00,139594,270674,90098,1616,11502,28594,37901,24670
2020-07-24 19:00:00,143367,278203,90021,1769,11300,28699,41706,25966
2020-07-24 20:00:00,144698,283440,90010,1847,11353,28185,44665,28993
2020-07-24 21:00:00,145176,287071,90210,2434,11746,27110,45986,31980
2020-07-24 22:00:00,144069,284410,90249,1721,11594,24435,47094,36082
2020-07-24 23:00:00,142543,281819,90297,1693,11136,21068,43887,38505
2020-07-25 00:00:00,140302,273449,90316,1655,11305,17720,37765,41039
2020-07-25 01:00:00,137283,263802,90450,1552,11097,12542,34103,42940
2020-07-25 02:00:00,133088,254439,90546,1538,10035,4765,31698,44435
2020-07-25 03:00:00,124999,236745,90648,1474,9868,456,29906,45972
2020-07-25 04:00:00,118643,219811,90225,1233,9346,202,26621,48235
2020-07-25 05:00:00,109198,198183,90729,1402,9291,59,23324,46397
2020-07-25 06:00:00,100371,184171,90684,1326,9135,50,20878,45007
2020-07-25 07:00:00,92548,172953,90665,1658,9013,45,19623,43181
2020-07-25 08:00:00,87919,165238,90578,1660,8889,23,18383,41438
2020-07-25 09:00:00,84987,159778,90651,1626,8670,-9,17805,39922
2020-07-25 10:00:00,83728,157519,90785,1656,8619,-8,17848,36672
2020-07-25 11:00:00,84078,159686,90902,1661,8904,281,17926,34653
2020-07-25 12:00:00,84673,166817,91203,1729,9049,1660,18955,32755
2020-07-25 13:00:00,90810,180976,91353,1876,9280,4544,20042,29033
2020-07-25 14:00:00,100424,195825,91362,1961,10180,12818,21116,23990
2020-07-25 15:00:00,110336,210536,91317,2085,10354,22556,23949,22682
2020-07-25 16:00:00,119669,228505,91345,2094,10696,26441,26591,21442
2020-07-25 17:00:00,127309,244780,91365,2101,11024,28270,30375,20532
2020-07-25 18:00:00,134727,254396,91336,2110,11086,28884,34938,20357
2020-07-25 19:00:00,139334,262273,91403,2233,11173,28802,38861,21712
2020-07-25 20:00:00,141268,267071,91420,2289,11424,27766,42203,24218
2020-07-25 21:00:00,143430,271791,91411,2105,11498,26584,44433,27013
2020-07-25 22:00:00,144187,273009,91474,1815,11691,24135,44741,30328
2020-07-25 23:00:00,141411,270188,91470,1589,11592,21266,43031,34182
2020-07-26 00:00:00,138342,264070,91496,1582,11523,17549,39594,37138
2020-07-26 01:00:00,135427,256238,91528,1522,11259,12460,36624,39758
2020-07-26 02:00:00,131904,249645,91594,1489,10259,4694,33801,40112
2020-07-26 03:00:00,125446,233333,91529,1421,9967,420,31720,41322
2020-07-26 04:00:00,113064,215327,91553,1422,9600,62,28942,43538
2020-07-26 05:00:00,104764,198937,91564,1204,9317,51,25457,43990
2020-07-26 06:00:00,97147,184236,91580,1171,9338,47,22823,41725
2020-07-26 07:00:00,91050,173617,91574,1173,9126,52,20729,40803
2020-07-26 08:00:00,86196,167030,91458,1145,8847,39,18463,38338
2020-07-26 09:00:00,83868,161197,91506,1147,8577,-15,17755,36257
2020-07-26 10:00:00,83411,157562,91540,1151,8338,-9,17477,32960
2020-07-26 11:00:00,84272,156913,91577,1158,8437,432,17502,30727
