period,BAT,COL,GEO,NG,NUC,OES,OIL,OTH,PS,SNB,SUN,UES,UNK,WAT,WND
2024-08-01 06:00:00,,96540.0,,247576.0,91300.0,,832.0,11546.0,,,145.0,,,24745.0,62913.0
2024-08-01 07:00:00,,90509.0,,238200.0,91296.0,,577.0,8782.0,,,19.0,,,21015.0,59939.0
2024-08-01 08:00:00,,87364.0,,230968.0,91306.0,,563.0,6810.0,,,17.0,,,17340.0,55415.0
2024-08-01 09:00:00,,87356.0,,229521.0,91356.0,,567.0,6094.0,,,-30.0,,,15403.0,50585.0
2024-08-01 10:00:00,,88861.0,,231115.0,91390.0,,567.0,5780.0,,,-66.0,,,14521.0,45832.0
2024-08-01 11:00:00,,92588.0,,238335.0,91459.0,,568.0,5579.0,,,1192.0,,,14332.0,42738.0
2024-08-01 12:00:00,,96740.0,,243613.0,91460.0,,561.0,5748.0,,,5964.0,,,15383.0,40831.0
2024-08-01 13:00:00,,99445.0,,250219.0,91630.0,,577.0,6469.0,,,17288.0,,,17301.0,39224.0
2024-08-01 14:00:00,,102659.0,,260063.0,91559.0,,1723.0,7018.0,,,35726.0,,,19912.0,32641.0
2024-08-01 15:00:00,,108110.0,,272902.0,91512.0,,2432.0,8055.0,,,51531.0,,,22543.0,29189.0
2024-08-01 16:00:00,,116585.0,,294368.0,91446.0,,2646.0,6824.0,,,63083.0,,,25045.0,24477.0
2024-08-01 17:00:00,,123848.0,,312358.0,91331.0,,2830.0,4941.0,,,71268.0,,,30326.0,21987.0
2024-08-01 18:00:00,,132536.0,,326410.0,91266.0,,3115.0,4270.0,,,73964.0,,,34946.0,20894.0
2024-08-01 19:00:00,,136661.0,,335953.0,91352.0,,3138.0,5300.0,,,73945.0,,,39281.0,22062.0
2024-08-01 20:00:00,,140025.0,,340762.0,91399.0,,3243.0,5675.0,,,73475.0,,,44202.0,24543.0
2024-08-01 21:00:00,,141355.0,,343144.0,91404.0,,3402.0,7790.0,,,69865.0,,,48100.0,26268.0
2024-08-01 22:00:00,,141095.0,,347798.0,91407.0,,3773.0,8690.0,,,64058.0,,,51497.0,28644.0
2024-08-01 23:00:00,,139765.0,,348914.0,91500.0,,4374.0,9961.0,,,54053.0,,,53557.0,31195.0
2024-08-02 00:00:00,,139595.0,,348644.0,91602.0,,4462.0,9310.0,,,41847.0,,,53161.0,33791.0
2024-08-02 01:00:00,,138424.0,,348466.0,91720.0,,3893.0,9673.0,,,25623.0,,,48918.0,37882.0
2024-08-02 02:00:00,,137488.0,,339308.0,91759.0,,3475.0,11955.0,,,13265.0,,,43076.0,41123.0
2024-08-02 03:00:00,,132339.0,,319781.0,91833.0,,2188.0,13038.0,,,5568.0,,,38122.0,45613.0
2024-08-02 04:00:00,,119348.0,,295393.0,91989.0,,1180.0,13096.0,,,1211.0,,,34304.0,48363.0
2024-08-02 05:00:00,,114739.0,,278253.0,92185.0,,1377.0,10370.0,,,300.0,,,31092.0,50063.0
2024-08-02 06:00:00,,105555.0,,265216.0,92304.0,,956.0,9007.0,,,214.0,,,27341.0,50092.0
2024-08-02 07:00:00,,98076.0,,252479.0,92297.0,,806.0,7900.0,,,74.0,,,22949.0,50046.0
2024-08-02 08:00:00,,93552.0,,242013.0,92333.0,,822.0,6297.0,,,-53.0,,,19895.0,49572.0
2024-08-02 09:00:00,,92014.0,,238114.0,92441.0,,823.0,6288.0,,,-53.0,,,18525.0,44427.0
2024-08-02 10:00:00,,92115.0,,242806.0,92530.0,,849.0,5631.0,,,-44.0,,,17908.0,39680.0
2024-08-02 11:00:00,,95485.0,,249964.0,92646.0,,907.0,4904.0,,,910.0,,,17839.0,35177.0
2024-08-02 12:00:00,,101566.0,,255460.0,92814.0,,1232.0,4977.0,,,5014.0,,,19137.0,31946.0
2024-08-02 13:00:00,,107156.0,,261665.0,92844.0,,1692.0,5563.0,,,15947.0,,,20654.0,27473.0
2024-08-02 14:00:00,,109126.0,,270138.0,92795.0,,2401.0,7696.0,,,33884.0,,,22252.0,21038.0
2024-08-02 15:00:00,,115199.0,,285880.0,92690.0,,3253.0,8103.0,,,47259.0,,,23380.0,15301.0
2024-08-02 16:00:00,,120877.0,,304271.0,92586.0,,3310.0,6885.0,,,57340.0,,,28121.0,14172.0
2024-08-02 17:00:00,,126758.0,,320238.0,92467.0,,3597.0,5568.0,,,64327.0,,,32038.0,13998.0
2024-08-02 18:00:00,,130494.0,,332433.0,92486.0,,3685.0,5788.0,,,66651.0,,,37547.0,14658.0
2024-08-02 19:00:00,,133477.0,,340120.0,92495.0,,4128.0,5620.0,,,66102.0,,,42715.0,15572.0
2024-08-02 20:00:00,,134938.0,,344430.0,92563.0,,4198.0,5913.0,,,66289.0,,,45821.0,17537.0
2024-08-02 21:00:00,,135971.0,,348397.0,92549.0,,4714.0,6179.0,,,64500.0,,,48750.0,18357.0
2024-08-02 22:00:00,,136920.0,,346807.0,92571.0,,4762.0,7476.0,,,57373.0,,,50967.0,18269.0
2024-08-02 23:00:00,,134935.0,,346646.0,92599.0,,3856.0,6793.0,,,49343.0,,,50960.0,19396.0
2024-08-03 00:00:00,,132588.0,,345372.0,92666.0,,3458.0,6601.0,,,40582.0,,,48242.0,21360.0
2024-08-03 01:00:00,,131415.0,,344694.0,92717.0,,3348.0,7833.0,,,24994.0,,,44783.0,24739.0
2024-08-03 02:00:00,,129091.0,,332224.0,92784.0,,2950.0,9434.0,,,12611.0,,,40698.0,28690.0
2024-08-03 03:00:00,,123432.0,,314670.0,92548.0,,2141.0,11293.0,,,5141.0,,,37964.0,33071.0
2024-08-03 04:00:00,,121874.0,,294068.0,92498.0,,1762.0,12337.0,,,1211.0,,,34156.0,36889.0
2024-08-03 05:00:00,,109590.0,,271586.0,92699.0,,385.0,11310.0,,,358.0,,,31202.0,39048.0
2024-08-03 06:00:00,,100964.0,,259226.0,92735.0,,388.0,9633.0,,,184.0,,,26719.0,39872.0
2024-08-03 07:00:00,,94550.0,,248942.0,92796.0,,372.0,8688.0,,,1.0,,,23843.0,37335.0
2024-08-03 08:00:00,,90059.0,,240213.0,92774.0,,346.0,7224.0,,,-56.0,,,20733.0,35278.0
2024-08-03 09:00:00,,86892.0,,234593.0,92866.0,,350.0,6660.0,,,-57.0,,,18769.0,32372.0
2024-08-03 10:00:00,,85860.0,,232880.0,92908.0,,348.0,6378.0,,,-56.0,,,17351.0,29728.0
2024-08-03 11:00:00,,85824.0,,234039.0,92977.0,,348.0,5740.0,,,763.0,,,16691.0,27053.0
2024-08-03 12:00:00,,85212.0,,235353.0,93139.0,,350.0,5480.0,,,4052.0,,,17604.0,25195.0
2024-08-03 13:00:00,,86942.0,,240977.0,93183.0,,410.0,5947.0,,,14809.0,,,17850.0,22385.0
2024-08-03 14:00:00,,90794.0,,246884.0,93122.0,,465.0,6908.0,,,34407.0,,,19295.0,17213.0
2024-08-03 15:00:00,,95850.0,,258592.0,93054.0,,466.0,7073.0,,,50916.0,,,22146.0,14662.0
2024-08-03 16:00:00,,103967.0,,273042.0,92936.0,,1183.0,5722.0,,,64430.0,,,24032.0,14211.0
2024-08-03 17:00:00,,111048.0,,288421.0,92851.0,,1222.0,4224.0,,,71750.0,,,26954.0,15300.0
2024-08-03 18:00:00,,116886.0,,301013.0,92840.0,,1290.0,4162.0,,,73845.0,,,31762.0,15615.0
2024-08-03 19:00:00,,121017.0,,309104.0,92873.0,,1447.0,4724.0,,,74276.0,,,36152.0,16584.0
2024-08-03 20:00:00,,123626.0,,313918.0,92842.0,,1528.0,5911.0,,,71545.0,,,39552.0,17767.0
2024-08-03 21:00:00,,124903.0,,319202.0,92873.0,,1789.0,7479.0,,,66786.0,,,42623.0,19661.0
2024-08-03 22:00:00,,125587.0,,322108.0,92927.0,,1856.0,8568.0,,,60523.0,,,45605.0,20362.0
2024-08-03 23:00:00,,124329.0,,321693.0,92985.0,,1818.0,9269.0,,,51640.0,,,46642.0,22634.0
2024-08-04 00:00:00,,123709.0,,321095.0,93029.0,,1482.0,9849.0,,,40104.0,,,44437.0,25228.0
2024-08-04 01:00:00,,123929.0,,316754.0,92987.0,,1140.0,9879.0,,,26442.0,,,40799.0,27278.0
2024-08-04 02:00:00,,120804.0,,308607.0,93107.0,,818.0,10424.0,,,16464.0,,,38123.0,31261.0
2024-08-04 03:00:00,,113853.0,,292201.0,93086.0,,825.0,13012.0,,,7919.0,,,34842.0,38225.0
2024-08-04 04:00:00,,108965.0,,277953.0,93055.0,,364.0,14770.0,,,1449.0,,,31315.0,42082.0
2024-08-04 05:00:00,,99299.0,,259317.0,93194.0,,369.0,13623.0,,,245.0,,,27787.0,40782.0
2024-08-04 06:00:00,,94409.0,,245311.0,93111.0,,366.0,11600.0,,,185.0,,,23669.0,39514.0
2024-08-04 07:00:00,,88326.0,,237423.0,93104.0,,372.0,9008.0,,,112.0,,,21026.0,38087.0
2024-08-04 08:00:00,,83643.0,,227022.0,93002.0,,376.0,7201.0,,,34.0,,,18129.0,35804.0
2024-08-04 09:00:00,,81035.0,,222218.0,93029.0,,381.0,6594.0,,,21.0,,,17015.0,33131.0
2024-08-04 10:00:00,,79581.0,,218193.0,93071.0,,377.0,5773.0,,,21.0,,,15621.0,31694.0
2024-08-04 11:00:00,,79270.0,,216378.0,93197.0,,375.0,5835.0,,,572.0,,,15210.0,30926.0
2024-08-04 12:00:00,,79135.0,,217561.0,93407.0,,375.0,6031.0,,,3997.0,,,16299.0,28701.0
2024-08-04 13:00:00,,80862.0,,223024.0,93447.0,,382.0,6015.0,,,13503.0,,,16582.0,26021.0
2024-08-04 14:00:00,,84309.0,,231594.0,93401.0,,371.0,6275.0,,,30560.0,,,16855.0,21147.0
2024-08-04 15:00:00,,91555.0,,243545.0,93406.0,,987.0,6495.0,,,45790.0,,,18293.0,16897.0
2024-08-04 16:00:00,,100420.0,,256290.0,93411.0,,1026.0,4259.0,,,60174.0,,,21011.0,17341.0
2024-08-04 17:00:00,,106714.0,,272085.0,93300.0,,1025.0,3263.0,,,68331.0,,,23342.0,18989.0
2024-08-04 18:00:00,,111888.0,,284666.0,93213.0,,1057.0,3914.0,,,71313.0,,,27693.0,19939.0
2024-08-04 19:00:00,,119844.0,,294818.0,93178.0,,1093.0,5023.0,,,70732.0,,,31688.0,19466.0
2024-08-04 20:00:00,,124762.0,,304322.0,93170.0,,1116.0,6851.0,,,67148.0,,,35786.0,20428.0
2024-08-04 21:00:00,,126601.0,,310694.0,93218.0,,1235.0,7682.0,,,64670.0,,,39369.0,21581.0
2024-08-04 22:00:00,,129791.0,,315224.0,93350.0,,1414.0,8613.0,,,58796.0,,,42440.0,23400.0
2024-08-04 23:00:00,,131891.0,,315537.0,93581.0,,1484.0,9559.0,,,51464.0,,,44036.0,25321.0
2024-08-05 00:00:00,,130530.0,,316262.0,93819.0,,1448.0,9497.0,,,41680.0,,,44047.0,26687.0
2024-08-05 01:00:00,,129839.0,,317129.0,93937.0,,1225.0,9870.0,,,29394.0,,,42286.0,28574.0
2024-08-05 02:00:00,,126002.0,,307398.0,94011.0,,782.0,10598.0,,,16696.0,,,39365.0,34394.0
2024-08-05 03:00:00,,118373.0,,291249.0,94121.0,,1054.0,12938.0,,,7506.0,,,35811.0,42904.0
2024-08-05 04:00:00,,106471.0,,271436.0,94485.0,,403.0,15099.0,,,1551.0,,,30613.0,49219.0
2024-08-05 05:00:00,,100822.0,,254537.0,94604.0,,387.0,13419.0,,,348.0,,,25667.0,53257.0
2024-08-05 06:00:00,,93446.0,,239319.0,94724.0,,410.0,11347.0,,,289.0,,,22562.0,53000.0
2024-08-05 07:00:00,,87995.0,,227533.0,94837.0,,438.0,9563.0,,,89.0,,,19998.0,51789.0
2024-08-05 08:00:00,,83928.0,,222509.0,94864.0,,468.0,7358.0,,,20.0,,,18095.0,49960.0
2024-08-05 09:00:00,,81600.0,,221135.0,94911.0,,514.0,5969.0,,,-54.0,,,16530.0,48399.0
2024-08-05 10:00:00,,83620.0,,227112.0,94998.0,,604.0,5659.0,,,-131.0,,,15889.0,46292.0
2024-08-05 11:00:00,,86933.0,,234014.0,95086.0,,923.0,5009.0,,,691.0,,,16265.0,44441.0
2024-08-05 12:00:00,,90094.0,,241310.0,95112.0,,1353.0,4374.0,,,3591.0,,,18048.0,42691.0
2024-08-05 13:00:00,,92674.0,,248034.0,95075.0,,1384.0,5108.0,,,11728.0,,,19374.0,39866.0
2024-08-05 14:00:00,,97312.0,,256716.0,95022.0,,2785.0,6457.0,,,29765.0,,,21571.0,32371.0
2024-08-05 15:00:00,,103824.0,,267771.0,94987.0,,3341.0,7246.0,,,44442.0,,,22719.0,26740.0
2024-08-05 16:00:00,,110245.0,,284317.0,94920.0,,3523.0,4813.0,,,56817.0,,,25418.0,27134.0
2024-08-05 17:00:00,,116082.0,,300512.0,94878.0,,3576.0,2761.0,,,65854.0,,,28082.0,27778.0
2024-08-05 18:00:00,,121698.0,,312696.0,94859.0,,3586.0,3467.0,,,69057.0,,,33799.0,26761.0
2024-08-05 19:00:00,,127857.0,,323359.0,94793.0,,3689.0,3742.0,,,69242.0,,,37972.0,25694.0
2024-08-05 20:00:00,,130578.0,,330540.0,94752.0,,3919.0,4983.0,,,67955.0,,,42546.0,25888.0
2024-08-05 21:00:00,,133077.0,,336981.0,94785.0,,4097.0,6209.0,,,64253.0,,,46183.0,27131.0
2024-08-05 22:00:00,,133933.0,,341009.0,94790.0,,3984.0,7247.0,,,58642.0,,,49267.0,28066.0
2024-08-05 23:00:00,,135373.0,,341553.0,94767.0,,3774.0,8003.0,,,51179.0,,,49468.0,29168.0
2024-08-06 00:00:00,,134561.0,,341051.0,94795.0,,3605.0,8017.0,,,40313.0,,,49193.0,32191.0
2024-08-06 01:00:00,,132009.0,,337341.0,94863.0,,3381.0,9271.0,,,26499.0,,,44196.0,38374.0
2024-08-06 02:00:00,,127386.0,,326055.0,94900.0,,3331.0,10372.0,,,14779.0,,,39958.0,45999.0
2024-08-06 03:00:00,,118847.0,,304425.0,94913.0,,2930.0,11640.0,,,6428.0,,,36883.0,55220.0
2024-08-06 04:00:00,,105277.0,,279811.0,95001.0,,350.0,13567.0,,,1358.0,,,32398.0,60360.0
2024-08-06 05:00:00,,100743.0,,261051.0,94989.0,,387.0,12762.0,,,520.0,,,29104.0,63391.0
2024-08-06 06:00:00,,93590.0,,248835.0,95085.0,,342.0,11266.0,,,241.0,,,24333.0,63185.0
2024-08-06 07:00:00,,87524.0,,238954.0,95134.0,,355.0,7955.0,,,170.0,,,21126.0,63789.0
2024-08-06 08:00:00,,81457.0,,230289.0,95114.0,,357.0,6493.0,,,83.0,,,19144.0,60338.0
2024-08-06 09:00:00,,79871.0,,227660.0,95212.0,,356.0,6156.0,,,10.0,,,17340.0,57616.0
2024-08-06 10:00:00,,81296.0,,231937.0,95309.0,,355.0,4988.0,,,11.0,,,16965.0,54444.0
2024-08-06 11:00:00,,85054.0,,239469.0,95283.0,,380.0,4799.0,,,922.0,,,18241.0,52673.0
2024-08-06 12:00:00,,88207.0,,243928.0,95249.0,,413.0,5568.0,,,4408.0,,,19551.0,48544.0
2024-08-06 13:00:00,,91976.0,,248027.0,95230.0,,482.0,6402.0,,,13020.0,,,21082.0,44259.0
2024-08-06 14:00:00,,95265.0,,251920.0,95192.0,,1177.0,7152.0,,,31295.0,,,22588.0,37763.0
2024-08-06 15:00:00,,100203.0,,262161.0,95152.0,,1933.0,8474.0,,,46743.0,,,23055.0,33146.0
2024-08-06 16:00:00,,106222.0,,278468.0,95091.0,,1880.0,5743.0,,,58546.0,,,25844.0,30518.0
2024-08-06 17:00:00,,112005.0,,291567.0,95033.0,,1639.0,4654.0,,,67100.0,,,29738.0,26988.0
2024-08-06 18:00:00,,118837.0,,303694.0,95037.0,,1759.0,5052.0,,,69471.0,,,32887.0,23793.0
2024-08-06 19:00:00,,121614.0,,313280.0,95051.0,,1810.0,5239.0,,,69658.0,,,37179.0,23079.0
2024-08-06 20:00:00,,121857.0,,316665.0,95065.0,,2031.0,6052.0,,,69393.0,,,40966.0,24488.0
2024-08-06 21:00:00,,123054.0,,318786.0,95093.0,,2029.0,7028.0,,,66819.0,,,43242.0,26043.0
2024-08-06 22:00:00,,125431.0,,318560.0,95124.0,,1768.0,8380.0,,,62589.0,,,44953.0,27604.0
2024-08-06 23:00:00,,125682.0,,319674.0,95140.0,,1728.0,8290.0,,,56445.0,,,46078.0,28965.0
2024-08-07 00:00:00,,125371.0,,322888.0,95148.0,,1509.0,9193.0,,,44477.0,,,44338.0,30230.0
2024-08-07 01:00:00,,125187.0,,321668.0,95208.0,,1347.0,10912.0,,,29066.0,,,42519.0,31184.0
2024-08-07 02:00:00,,122156.0,,314494.0,95158.0,,857.0,12118.0,,,16195.0,,,40591.0,34552.0
2024-08-07 03:00:00,,114127.0,,298438.0,95128.0,,424.0,13824.0,,,6688.0,,,37397.0,42017.0
2024-08-07 04:00:00,,112208.0,,283950.0,94891.0,,349.0,14279.0,,,1321.0,,,33412.0,45793.0
2024-08-07 05:00:00,,98363.0,,261033.0,95197.0,,356.0,12185.0,,,506.0,,,29612.0,47462.0
2024-08-07 06:00:00,,91607.0,,248610.0,95310.0,,367.0,10309.0,,,414.0,,,24762.0,48405.0
2024-08-07 07:00:00,,86611.0,,238702.0,95409.0,,481.0,7976.0,,,111.0,,,20675.0,47494.0
2024-08-07 08:00:00,,82320.0,,231786.0,95457.0,,355.0,6209.0,,,44.0,,,18560.0,45100.0
2024-08-07 09:00:00,,81790.0,,227635.0,95499.0,,320.0,5878.0,,,5.0,,,17046.0,43080.0
2024-08-07 10:00:00,,83518.0,,227469.0,95516.0,,320.0,5404.0,,,-71.0,,,16500.0,42243.0
2024-08-07 11:00:00,,87349.0,,233788.0,95558.0,,320.0,5614.0,,,235.0,,,17055.0,39819.0
2024-08-07 12:00:00,,90186.0,,238116.0,95610.0,,320.0,5831.0,,,2078.0,,,18612.0,37283.0
2024-08-07 13:00:00,,92158.0,,240923.0,95599.0,,339.0,5648.0,,,11377.0,,,20699.0,35082.0
2024-08-07 14:00:00,,92560.0,,242623.0,95557.0,,508.0,6414.0,,,30534.0,,,22397.0,29632.0
2024-08-07 15:00:00,,98383.0,,247412.0,95577.0,,549.0,7638.0,,,46820.0,,,23065.0,24653.0
2024-08-07 16:00:00,,103764.0,,257570.0,95509.0,,1093.0,6923.0,,,59202.0,,,25055.0,22940.0
2024-08-07 17:00:00,,110738.0,,272384.0,95456.0,,1098.0,4775.0,,,66858.0,,,28868.0,21015.0
2024-08-07 18:00:00,,118057.0,,284529.0,95423.0,,1060.0,4426.0,,,69410.0,,,31481.0,18875.0
2024-08-07 19:00:00,,123963.0,,291376.0,95400.0,,1010.0,4485.0,,,70210.0,,,36060.0,17806.0
2024-08-07 20:00:00,,126731.0,,295281.0,95396.0,,1019.0,5140.0,,,69926.0,,,41217.0,17590.0
2024-08-07 21:00:00,,129110.0,,299872.0,95407.0,,1552.0,6172.0,,,67324.0,,,44807.0,18168.0
2024-08-07 22:00:00,,130978.0,,302440.0,95402.0,,1562.0,7062.0,,,64010.0,,,47302.0,19980.0
2024-08-07 23:00:00,,130604.0,,303110.0,95372.0,,1562.0,8020.0,,,56379.0,,,49183.0,22843.0
2024-08-08 00:00:00,,129850.0,,306019.0,95343.0,,1573.0,8297.0,,,44061.0,,,47389.0,26385.0
2024-08-08 01:00:00,,127835.0,,303718.0,95389.0,,1583.0,10308.0,,,27615.0,,,45120.0,32873.0
2024-08-08 02:00:00,,122444.0,,297507.0,95400.0,,1411.0,10663.0,,,15398.0,,,43001.0,38525.0
2024-08-08 03:00:00,,113633.0,,281825.0,95457.0,,903.0,11839.0,,,7008.0,,,37997.0,48879.0
2024-08-08 04:00:00,,104725.0,,265843.0,95306.0,,324.0,13285.0,,,1396.0,,,32768.0,56688.0
2024-08-08 05:00:00,,94153.0,,251541.0,95549.0,,325.0,11023.0,,,369.0,,,30197.0,56712.0
2024-08-08 06:00:00,,87782.0,,238788.0,95626.0,,333.0,9937.0,,,221.0,,,26298.0,54807.0
2024-08-08 07:00:00,,83871.0,,228544.0,95631.0,,333.0,8464.0,,,176.0,,,22758.0,52530.0
2024-08-08 08:00:00,,80183.0,,218925.0,95661.0,,335.0,6817.0,,,172.0,,,20505.0,50445.0
2024-08-08 09:00:00,,79351.0,,215246.0,95712.0,,334.0,6497.0,,,73.0,,,18833.0,46176.0
2024-08-08 10:00:00,,83005.0,,218654.0,95737.0,,331.0,6120.0,,,-10.0,,,17560.0,42962.0
2024-08-08 11:00:00,,86769.0,,223617.0,95746.0,,331.0,6272.0,,,225.0,,,19156.0,41801.0
2024-08-08 12:00:00,,87843.0,,228640.0,95756.0,,337.0,6275.0,,,2085.0,,,20974.0,41011.0
2024-08-08 13:00:00,,88787.0,,231793.0,95730.0,,399.0,6567.0,,,10803.0,,,23239.0,40583.0
2024-08-08 14:00:00,,90554.0,,232235.0,95700.0,,721.0,7247.0,,,28977.0,,,24959.0,35935.0
2024-08-08 15:00:00,,94955.0,,239737.0,95595.0,,1032.0,7659.0,,,42882.0,,,25784.0,34330.0
2024-08-08 16:00:00,,99533.0,,251814.0,95537.0,,1013.0,6832.0,,,54426.0,,,26525.0,36004.0
2024-08-08 17:00:00,,102126.0,,263397.0,95461.0,,909.0,5205.0,,,60795.0,,,30614.0,37845.0
2024-08-08 18:00:00,,106997.0,,272939.0,95400.0,,1110.0,4536.0,,,65729.0,,,32645.0,39264.0
2024-08-08 19:00:00,,107920.0,,280275.0,95363.0,,1156.0,4078.0,,,67895.0,,,36877.0,41020.0
2024-08-08 20:00:00,,109599.0,,282879.0,95330.0,,1015.0,4542.0,,,68785.0,,,40977.0,44341.0
2024-08-08 21:00:00,,111649.0,,285152.0,95274.0,,1189.0,5675.0,,,66835.0,,,43255.0,47753.0
2024-08-08 22:00:00,,111425.0,,285711.0,95297.0,,1235.0,7171.0,,,62860.0,,,44864.0,51558.0
2024-08-08 23:00:00,,110858.0,,286667.0,95331.0,,1373.0,7522.0,,,55105.0,,,45485.0,54908.0
2024-08-09 00:00:00,,111186.0,,288882.0,95343.0,,1369.0,8149.0,,,42495.0,,,45772.0,56600.0
2024-08-09 01:00:00,,114232.0,,290395.0,95421.0,,1113.0,9645.0,,,26082.0,,,42839.0,57109.0
2024-08-09 02:00:00,,111117.0,,284944.0,95423.0,,836.0,10452.0,,,15401.0,,,41884.0,57868.0
2024-08-09 03:00:00,,106819.0,,270837.0,95378.0,,819.0,11521.0,,,7142.0,,,39082.0,61717.0
2024-08-09 04:00:00,,100692.0,,253931.0,95641.0,,311.0,13740.0,,,1273.0,,,34295.0,61853.0
2024-08-09 05:00:00,,93445.0,,241524.0,95498.0,,310.0,12745.0,,,456.0,,,29582.0,60700.0
2024-08-09 06:00:00,,89550.0,,230231.0,95497.0,,311.0,11453.0,,,314.0,,,25259.0,57839.0
2024-08-09 07:00:00,,83000.0,,222314.0,95519.0,,315.0,9191.0,,,156.0,,,21688.0,55767.0
2024-08-09 08:00:00,,79297.0,,217107.0,95543.0,,318.0,7284.0,,,97.0,,,19460.0,54064.0
2024-08-09 09:00:00,,78103.0,,216259.0,95555.0,,321.0,6401.0,,,34.0,,,18398.0,51381.0
2024-08-09 10:00:00,,79899.0,,218412.0,95574.0,,321.0,6156.0,,,1.0,,,17466.0,48892.0
2024-08-09 11:00:00,,84212.0,,222737.0,95540.0,,317.0,6171.0,,,119.0,,,18553.0,46241.0
2024-08-09 12:00:00,,86435.0,,228801.0,95570.0,,319.0,6302.0,,,3023.0,,,20106.0,42806.0
2024-08-09 13:00:00,,87192.0,,234266.0,95573.0,,323.0,6676.0,,,13418.0,,,22774.0,39065.0
2024-08-09 14:00:00,,88589.0,,236862.0,95553.0,,362.0,7080.0,,,30740.0,,,24707.0,36681.0
2024-08-09 15:00:00,,92072.0,,242940.0,95526.0,,1013.0,7404.0,,,45240.0,,,24998.0,37770.0
2024-08-09 16:00:00,,94689.0,,252035.0,95431.0,,1015.0,6862.0,,,57924.0,,,26149.0,38954.0
2024-08-09 17:00:00,,96742.0,,262611.0,95402.0,,888.0,4536.0,,,65574.0,,,28736.0,41054.0
2024-08-09 18:00:00,,101112.0,,268148.0,95373.0,,807.0,3568.0,,,70363.0,,,33301.0,40741.0
2024-08-09 19:00:00,,105568.0,,274459.0,95335.0,,1022.0,3152.0,,,71307.0,,,37253.0,38598.0
2024-08-09 20:00:00,,107507.0,,280150.0,95391.0,,780.0,3665.0,,,71139.0,,,41563.0,37248.0
2024-08-09 21:00:00,,109460.0,,285316.0,95409.0,,1014.0,4631.0,,,69695.0,,,43669.0,37634.0
2024-08-09 22:00:00,,110310.0,,286421.0,95391.0,,973.0,6393.0,,,63599.0,,,46425.0,39501.0
2024-08-09 23:00:00,,110741.0,,287389.0,95400.0,,1052.0,6865.0,,,53108.0,,,46917.0,41910.0
2024-08-10 00:00:00,,111090.0,,288281.0,95395.0,,985.0,6634.0,,,41484.0,,,45615.0,42314.0
2024-08-10 01:00:00,,112643.0,,285620.0,95421.0,,932.0,8068.0,,,27015.0,,,42769.0,41396.0
2024-08-10 02:00:00,,109455.0,,281307.0,95555.0,,622.0,9638.0,,,16226.0,,,41888.0,40053.0
2024-08-10 03:00:00,,105174.0,,271614.0,95249.0,,363.0,11944.0,,,7137.0,,,38714.0,40414.0
2024-08-10 04:00:00,,100111.0,,256144.0,95156.0,,362.0,13604.0,,,1336.0,,,34944.0,43673.0
2024-08-10 05:00:00,,91673.0,,241124.0,95206.0,,318.0,11013.0,,,385.0,,,31539.0,40832.0
2024-08-10 06:00:00,,85515.0,,228159.0,95234.0,,321.0,10724.0,,,350.0,,,26619.0,39131.0
2024-08-10 07:00:00,,81361.0,,220178.0,95274.0,,324.0,8745.0,,,248.0,,,23300.0,36152.0
2024-08-10 08:00:00,,76940.0,,215062.0,95373.0,,338.0,6356.0,,,90.0,,,20596.0,33437.0
2024-08-10 09:00:00,,74149.0,,209736.0,95523.0,,357.0,5808.0,,,80.0,,,18980.0,31325.0
2024-08-10 10:00:00,,73866.0,,207847.0,95587.0,,361.0,5544.0,,,19.0,,,18141.0,29763.0
2024-08-10 11:00:00,,74374.0,,206401.0,95683.0,,364.0,5562.0,,,936.0,,,17776.0,28897.0
2024-08-10 12:00:00,,75233.0,,204543.0,95737.0,,361.0,5790.0,,,5658.0,,,18759.0,27171.0
2024-08-10 13:00:00,,76971.0,,206895.0,95717.0,,373.0,6161.0,,,17217.0,,,20002.0,23238.0
2024-08-10 14:00:00,,76465.0,,211279.0,95712.0,,412.0,6288.0,,,35179.0,,,21193.0,20606.0
2024-08-10 15:00:00,,77658.0,,219249.0,95676.0,,412.0,5970.0,,,51370.0,,,23364.0,20076.0
2024-08-10 16:00:00,,81634.0,,228382.0,95653.0,,421.0,4003.0,,,65690.0,,,23696.0,21379.0
2024-08-10 17:00:00,,86772.0,,241848.0,95594.0,,526.0,2104.0,,,73617.0,,,24328.0,22824.0
2024-08-10 18:00:00,,90457.0,,251115.0,95565.0,,541.0,1873.0,,,75956.0,,,27855.0,24541.0
2024-08-10 19:00:00,,94771.0,,259997.0,95540.0,,656.0,2635.0,,,75729.0,,,31194.0,24941.0
2024-08-10 20:00:00,,98039.0,,266249.0,95503.0,,795.0,4175.0,,,73652.0,,,35136.0,25448.0
2024-08-10 21:00:00,,102051.0,,272850.0,95424.0,,863.0,5717.0,,,69061.0,,,38710.0,26810.0
2024-08-10 22:00:00,,106127.0,,275836.0,95370.0,,800.0,6935.0,,,62049.0,,,42228.0,27848.0
2024-08-10 23:00:00,,108573.0,,278816.0,95303.0,,749.0,7193.0,,,52764.0,,,43697.0,28465.0
2024-08-11 00:00:00,,108468.0,,278503.0,95338.0,,733.0,6825.0,,,39575.0,,,43596.0,30474.0
