period,COL,NG,NUC,OIL,OTH,SUN,WAT,WND
2019-04-15 17:00:00,87555,131477,86878,1069,7172,22197,40993,44033
2019-04-15 18:00:00,87480,131134,86850,1044,7210,21836,37919,44695
2019-04-15 19:00:00,86892,130979,86838,966,7253,22212,37106,46225
2019-04-15 20:00:00,85972,132303,86888,182,8091,22283,36190,47666
2019-04-15 21:00:00,85827,134168,86910,181,8100,21285,36499,48789
2019-04-15 22:00:00,86248,136184,86930,177,8335,19176,37514,50087
2019-04-15 23:00:00,86516,137935,87012,175,8341,15264,40306,51612
2019-04-16 00:00:00,88730,141217,87024,172,8244,9622,44307,51544
2019-04-16 01:00:00,92039,144444,87030,176,8045,4591,45353,51226
2019-04-16 02:00:00,91694,141954,87022,179,7631,556,45908,52853
2019-04-16 03:00:00,88172,131533,86979,179,7377,56,44621,53410
2019-04-16 04:00:00,83766,119029,86851,178,6724,73,41419,49876
2019-04-16 05:00:00,76264,109697,87018,183,6946,57,38888,50669
2019-04-16 06:00:00,72663,103192,86926,188,6991,69,36138,49431
2019-04-16 07:00:00,70125,98593,86852,188,6923,59,34120,48778
2019-04-16 08:00:00,68990,97532,86850,188,6793,68,32734,46981
2019-04-16 09:00:00,70304,100211,86911,188,6990,72,33308,45252
2019-04-16 10:00:00,73781,105337,87058,192,7522,74,37111,45029
2019-04-16 11:00:00,79937,117357,87083,198,7837,251,40817,46229
2019-04-16 12:00:00,85851,126529,87079,200,7898,1248,44301,46951
2019-04-16 13:00:00,88524,127346,87015,214,7991,3611,44593,47028
2019-04-16 14:00:00,89218,130321,86966,219,7695,7289,45916,43665
2019-04-16 15:00:00,88894,129999,86919,197,7382,12883,45127,42098
2019-04-16 16:00:00,87142,129097,86628,886,6507,16894,42761,42059
2019-04-16 17:00:00,86807,129810,86497,1003,6619,18850,40159,42398
2019-04-16 18:00:00,88375,131411,86436,1040,6604,19872,38738,43175
2019-04-16 19:00:00,88995,133337,86360,1018,6735,19638,37798,43615
2019-04-16 20:00:00,90873,136685,86282,176,7718,18344,37542,44036
2019-04-16 21:00:00,91575,137337,86297,1036,6955,17231,38556,45689
2019-04-16 22:00:00,93325,139181,86307,1259,7014,14727,39076,46929
2019-04-16 23:00:00,93811,141997,86325,1243,7056,12338,41891,45686
2019-04-17 00:00:00,93968,141968,86335,1156,7214,9103,43442,47130
2019-04-17 01:00:00,93522,142140,86287,174,8193,5588,45066,49074
2019-04-17 02:00:00,92539,140098,86396,176,8042,858,44684,51356
2019-04-17 03:00:00,86808,130499,86339,177,7793,30,43004,54955
2019-04-17 04:00:00,79453,117506,86739,180,7615,3,40277,59634
2019-04-17 05:00:00,71096,106539,86913,182,7680,-5,37397,56624
2019-04-17 06:00:00,66828,98174,87126,182,7460,-7,34910,55935
2019-04-17 07:00:00,62598,94482,87272,194,7144,-24,31533,54381
2019-04-17 08:00:00,61447,93551,87227,195,7079,-23,30650,53363
2019-04-17 09:00:00,62297,94003,87305,192,6980,-24,30538,51623
2019-04-17 10:00:00,66696,101446,87600,196,7401,-24,33354,49855
2019-04-17 11:00:00,74015,112973,87560,227,7870,134,36605,48691
2019-04-17 12:00:00,81079,121523,87609,221,8103,1030,39716,48233
2019-04-17 13:00:00,85681,126772,87568,243,8165,2875,40698,47073
2019-04-17 14:00:00,88570,127940,89118,1212,7167,7806,43956,43188
2019-04-17 15:00:00,88785,128559,89088,1298,7202,16910,43091,41290
2019-04-17 16:00:00,87301,128809,88949,1181,7207,21836,41194,42236
2019-04-17 17:00:00,87461,129075,87473,243,7975,23715,38936,42092
2019-04-17 18:00:00,88995,131421,87525,182,7960,24228,36933,42933
2019-04-17 19:00:00,89179,134715,87480,1045,7203,23696,36417,44825
2019-04-17 20:00:00,89151,138041,87619,229,7985,23650,36763,46458
2019-04-17 21:00:00,90067,141347,87668,1130,7139,22097,37342,46904
2019-04-17 22:00:00,89523,143240,87771,1316,7164,19823,39302,49188
2019-04-17 23:00:00,88040,143677,87836,1299,7209,17273,41888,50568
2019-04-18 00:00:00,88347,143860,87947,1200,7286,13833,44955,51513
2019-04-18 01:00:00,89215,145751,87981,185,8356,8779,46605,52282
2019-04-18 02:00:00,87134,145172,88027,177,8035,1669,47520,52788
2019-04-18 03:00:00,83500,134945,88042,194,7710,13,45083,52028
2019-04-18 04:00:00,79397,122389,88110,179,7502,-12,41591,50984
2019-04-18 05:00:00,71956,110890,87974,185,7028,233,38511,52638
2019-04-18 06:00:00,67970,104094,87906,187,6959,198,36058,49048
2019-04-18 07:00:00,64532,98869,87921,189,6786,197,33090,46657
2019-04-18 08:00:00,61243,96914,87894,190,6722,39,31789,48093
2019-04-18 09:00:00,59684,97966,88079,189,6906,-7,31343,48890
2019-04-18 10:00:00,62537,103133,88145,190,7099,-21,32616,48790
2019-04-18 11:00:00,69961,112902,88129,185,7411,64,35688,49031
2019-04-18 12:00:00,77643,121562,88120,185,7843,800,38986,49908
2019-04-18 13:00:00,81869,128144,88118,185,8211,2492,41758,48762
2019-04-18 14:00:00,85361,132296,88078,211,8226,7745,43412,47210
2019-04-18 15:00:00,85938,130941,88014,256,8258,17105,43693,47203
2019-04-18 16:00:00,83649,131184,87933,204,8535,21601,42711,49395
2019-04-18 17:00:00,80861,133757,87906,190,8840,23247,41027,52239
2019-04-18 18:00:00,81918,134950,87936,1085,8018,23930,40248,53595
2019-04-18 19:00:00,81071,137094,87982,1065,7978,23609,41017,54002
2019-04-18 20:00:00,81961,138943,87971,1089,8015,23278,42667,54870
2019-04-18 21:00:00,82552,141733,88073,1167,7970,22273,43842,53251
2019-04-18 22:00:00,83673,143507,88140,1332,7941,20157,44232,52605
2019-04-18 23:00:00,84064,144184,88165,1186,7964,17567,45842,51783
2019-04-19 00:00:00,84520,145451,88205,979,7996,14954,47666,50605
2019-04-19 01:00:00,86530,149458,88204,1066,7979,8936,49640,45343
2019-04-19 02:00:00,88937,151224,88022,1068,7936,1672,49500,40932
2019-04-19 03:00:00,84582,142920,88119,1036,7742,350,47285,41488
2019-04-19 04:00:00,76074,129164,88299,1043,7459,230,44003,45362
2019-04-19 05:00:00,69209,120662,88351,889,6686,210,40126,42384
2019-04-19 06:00:00,66003,112061,88308,858,6498,199,36404,42943
2019-04-19 07:00:00,62900,106160,88235,884,6394,185,33247,42181
2019-04-19 08:00:00,61088,103572,88227,920,6411,22,31313,40764
2019-04-19 09:00:00,61192,103361,88397,985,6584,-14,31193,39420
2019-04-19 10:00:00,61933,107925,88413,1026,6974,-16,31847,38729
2019-04-19 11:00:00,64615,116516,88415,345,7940,45,33570,39306
2019-04-19 12:00:00,69442,125400,88449,360,8192,447,35904,40212
2019-04-19 13:00:00,73841,131345,88396,367,8449,1218,39635,39383
2019-04-19 14:00:00,81805,137951,88392,388,8538,5963,42061,32886
2019-04-19 15:00:00,84190,138587,88394,1303,7815,13084,43178,30775
2019-04-19 16:00:00,81283,139114,88388,396,8551,17348,41510,33826
2019-04-19 17:00:00,80034,141105,88367,366,8411,18654,39380,34847
2019-04-19 18:00:00,80858,142352,88394,361,8338,19534,37051,33579
2019-04-19 19:00:00,79793,143041,88425,1208,7622,18970,37662,32266
2019-04-19 20:00:00,79263,142731,88394,1196,7654,18166,37964,31376
2019-04-19 21:00:00,79380,143114,88444,354,8411,18113,39521,30003
2019-04-19 22:00:00,80470,144534,88526,355,8484,17122,40305,28281
2019-04-19 23:00:00,82139,144098,88538,385,8450,15550,40942,26194
2019-04-20 00:00:00,83363,146304,88595,396,8567,12979,42941,23973
2019-04-20 01:00:00,84371,150623,88595,428,8231,6970,44878,21040
2019-04-20 02:00:00,84640,150617,88609,417,7963,1316,46335,20322
2019-04-20 03:00:00,81017,142780,88643,392,7243,347,45401,23408
2019-04-20 04:00:00,76413,129984,88676,220,6970,267,43515,25294
2019-04-20 05:00:00,70777,118165,88756,362,6645,240,40171,31241
2019-04-20 06:00:00,66557,108748,88812,367,6284,219,36843,35421
2019-04-20 07:00:00,60671,100986,88820,372,5880,208,34547,39427
2019-04-20 08:00:00,57403,97581,88881,368,5784,-155,31936,42373
2019-04-20 09:00:00,55888,96998,88914,365,5758,-203,31459,44316
2019-04-20 10:00:00,55867,97191,88917,364,5771,-3,31711,45979
2019-04-20 11:00:00,57273,100904,88478,365,5855,21,31894,46947
2019-04-20 12:00:00,61151,105046,88334,366,6067,546,33224,47660
2019-04-20 13:00:00,65288,111183,88385,367,6330,2321,37225,46147
2019-04-20 14:00:00,69338,118400,88382,366,6965,7477,38680,42679
2019-04-20 15:00:00,72842,120218,88387,362,7126,15186,40435,37534
2019-04-20 16:00:00,71860,117641,88445,364,7081,19180,39461,39708
2019-04-20 17:00:00,70660,115410,88435,359,7105,21593,38450,40660
2019-04-20 18:00:00,69167,114173,88401,359,7026,21249,37283,42168
2019-04-20 19:00:00,67845,113637,88407,357,7553,20622,36203,44445
2019-04-20 20:00:00,66193,114000,88388,358,7716,19493,36168,46896
2019-04-20 21:00:00,66648,116147,88369,354,7752,17483,36050,47997
2019-04-20 22:00:00,67540,117707,88375,349,7766,17015,36151,48611
2019-04-20 23:00:00,69028,119226,88282,349,7842,13959,36936,50143
2019-04-21 00:00:00,70374,121730,88313,345,7771,11983,39939,49854
2019-04-21 01:00:00,71694,123337,88323,349,7839,7537,41185,49386
2019-04-21 02:00:00,70784,121394,88289,350,7654,1384,44654,53152
2019-04-21 03:00:00,67704,115937,88197,346,7232,274,45365,55397
2019-04-21 04:00:00,63344,105308,87878,360,6977,240,42872,61831
2019-04-21 05:00:00,61179,98652,87976,352,6292,48,39694,53441
2019-04-21 06:00:00,57267,92949,87794,358,6020,41,36219,52201
2019-04-21 07:00:00,54700,89395,87951,364,6069,39,34452,50962
2019-04-21 08:00:00,53858,85847,87775,361,5999,53,33835,49553
2019-04-21 09:00:00,53741,85415,87505,362,5991,67,33542,49533
2019-04-21 10:00:00,54253,84951,87606,360,6037,70,34245,50275
2019-04-21 11:00:00,54840,87948,87740,362,6061,276,35216,48560
2019-04-21 12:00:00,58151,91524,88009,360,6177,1233,36478,49220
2019-04-21 13:00:00,60986,95195,88010,362,6541,3320,38728,50030
2019-04-21 14:00:00,63852,99097,88060,365,6832,8718,39153,46696
2019-04-21 15:00:00,64233,97355,87934,364,6817,16383,37609,44858
2019-04-21 16:00:00,63211,97827,87460,360,7130,18672,36714,46301
2019-04-21 17:00:00,63420,98121,87290,312,7238,18972,36083,46454
2019-04-21 18:00:00,62880,98767,87331,320,7149,19007,36054,46194
2019-04-21 19:00:00,63068,99321,87366,317,7168,19919,35484,46071
2019-04-21 20:00:00,62855,101599,87310,315,7057,19160,35842,47159
2019-04-21 21:00:00,63554,104673,87320,315,7014,18177,35926,48220
2019-04-21 22:00:00,64118,108335,87351,312,7106,16815,36319,49557
2019-04-21 23:00:00,65422,111119,87492,309,7175,14261,37805,50950
2019-04-22 00:00:00,67398,114104,87547,310,7133,11702,40531,51339
2019-04-22 01:00:00,69445,117014,87740,312,7387,7222,43676,51094
2019-04-22 02:00:00,69143,117763,87803,317,6935,1682,45575,52739
2019-04-22 03:00:00,67253,110063,87882,337,6774,265,45776,55839
2019-04-22 04:00:00,64488,102559,86566,312,6590,257,43678,53975
2019-04-22 05:00:00,57375,90463,87118,323,6158,249,40656,56910
2019-04-22 06:00:00,54896,82936,87004,316,6065,236,38248,55840
2019-04-22 07:00:00,54150,80630,87066,327,5922,221,35644,52705
2019-04-22 08:00:00,52983,80282,87098,322,5959,39,34188,51833
2019-04-22 09:00:00,53091,85609,87128,327,6240,-12,33575,51078
2019-04-22 10:00:00,56137,94700,87364,327,6501,-6,35698,51038
2019-04-22 11:00:00,62327,108718,87446,322,6881,112,39236,48149
2019-04-22 12:00:00,67937,122205,87340,324,7402,964,42752,45755
2019-04-22 13:00:00,73606,129328,87120,329,7723,3244,46097,42080
2019-04-22 14:00:00,78636,132633,87076,330,7847,8066,48014,38724
2019-04-22 15:00:00,80025,132830,86922,336,8226,16539,47659,38177
2019-04-22 16:00:00,80704,134567,86925,331,8628,20269,45685,36407
2019-04-22 17:00:00,80008,137699,86532,326,8601,21980,45214,35985
2019-04-22 18:00:00,80791,140510,86561,324,8541,21870,45264,36930
2019-04-22 19:00:00,82459,143434,86581,323,8594,22610,44804,36879
2019-04-22 20:00:00,82709,148518,86673,320,8565,22489,43855,37055
2019-04-22 21:00:00,82908,152490,86624,311,8704,20830,46266,37861
2019-04-22 22:00:00,83992,156994,86431,311,8612,17843,47575,37728
2019-04-22 23:00:00,84820,158553,86439,318,8592,14995,49489,39744
2019-04-23 00:00:00,84126,159705,86444,315,8676,10772,51568,39248
2019-04-23 01:00:00,83614,161367,86410,313,8638,7370,51692,39534
2019-04-23 02:00:00,84334,160524,86388,314,8524,1522,49269,39236
2019-04-23 03:00:00,81357,148791,86440,314,7894,273,47397,38808
2019-04-23 04:00:00,75680,128673,86364,318,6922,248,44829,38901
2019-04-23 05:00:00,71708,118642,86507,318,6744,244,41423,39066
2019-04-23 06:00:00,67228,109098,86417,319,6693,220,38215,37702
2019-04-23 07:00:00,64087,104433,86461,324,6566,214,35957,35423
2019-04-23 08:00:00,61648,102738,86423,327,6514,46,34781,35678
2019-04-23 09:00:00,62030,103596,86446,329,6611,5,34538,34352
2019-04-23 10:00:00,66799,109579,86697,333,6828,5,35662,33071
2019-04-23 11:00:00,73912,121522,86688,281,7273,174,38463,31916
2019-04-23 12:00:00,79779,133017,86675,281,7483,1312,40578,30215
2019-04-23 13:00:00,83516,140226,86655,304,7745,3383,42615,28100
2019-04-23 14:00:00,86175,141897,86591,314,7748,8467,45231,26193
2019-04-23 15:00:00,86175,141930,86541,337,7765,16281,46296,25320
2019-04-23 16:00:00,84985,143088,86471,282,7753,20924,43819,27468
2019-04-23 17:00:00,85268,146974,86406,280,8011,22165,43797,27404
2019-04-23 18:00:00,87686,151708,86414,272,8119,23445,43553,26816
2019-04-23 19:00:00,88093,158564,86400,324,8316,23560,43918,25672
2019-04-23 20:00:00,88341,163478,86401,316,8338,23286,45364,24447
2019-04-23 21:00:00,91329,167248,86361,373,8252,22182,46208,23552
2019-04-23 22:00:00,92390,169797,86383,460,8318,20101,47608,23838
2019-04-23 23:00:00,91626,169734,86414,479,8448,16886,49461,25606
2019-04-24 00:00:00,91254,168242,86312,482,8415,13565,52346,26664
2019-04-24 01:00:00,92106,171375,86084,538,8436,8461,52877,26632
2019-04-24 02:00:00,92960,169640,85895,415,8271,1480,51621,27265
2019-04-24 03:00:00,90180,155108,85893,386,8018,22,47821,29953
2019-04-24 04:00:00,84537,136601,86509,384,7585,2,44829,31642
2019-04-24 05:00:00,80634,124343,86046,355,7133,-5,43457,28607
2019-04-24 06:00:00,76018,116244,86023,358,6907,-4,39402,27060
2019-04-24 07:00:00,71743,111834,86064,359,6846,-6,36691,26138
2019-04-24 08:00:00,69304,110411,86047,359,6900,-4,35478,25495
2019-04-24 09:00:00,70073,111779,86186,360,6925,-6,34621,24233
2019-04-24 10:00:00,73268,116720,86670,364,7184,-7,35678,23271
2019-04-24 11:00:00,79896,128226,86749,366,7313,167,37997,22538
2019-04-24 12:00:00,85304,139245,86812,365,7600,924,40295,21036
2019-04-24 13:00:00,88994,146986,86846,371,7895,2718,42763,18931
2019-04-24 14:00:00,91535,150464,86863,370,8199,7881,45397,16079
2019-04-24 15:00:00,91121,150920,86825,391,8090,17052,46338,14635
2019-04-24 16:00:00,89664,151893,86786,389,8082,21465,45236,16508
2019-04-24 17:00:00,90635,155907,86878,404,8182,22908,44354,16645
2019-04-24 18:00:00,92749,158652,86873,405,8484,23633,46425,15890
2019-04-24 19:00:00,93270,163155,86951,398,8891,23933,48214,15032
2019-04-24 20:00:00,95405,168124,87005,396,8969,23778,49989,14141
2019-04-24 21:00:00,96113,173124,87037,395,9192,22768,51191,13640
2019-04-24 22:00:00,97622,178062,87142,392,9042,20446,50759,13072
2019-04-24 23:00:00,97339,180322,87238,391,8977,17432,51076,12892
2019-04-25 00:00:00,96691,179184,87282,398,8899,14471,55879,13116
2019-04-25 01:00:00,97141,178907,87366,416,8806,9243,56819,13950
2019-04-25 02:00:00,96304,177489,87418,421,8252,2057,55430,15216
2019-04-25 03:00:00,93793,165222,87468,397,7874,292,50747,18135
2019-04-25 04:00:00,87270,145929,86493,354,7473,250,47707,23145
2019-04-25 05:00:00,78855,133767,87624,366,7287,262,44873,23337
2019-04-25 06:00:00,72966,121772,87411,370,7176,256,41501,24309
2019-04-25 07:00:00,67255,114198,87455,376,7117,247,39809,26148
2019-04-25 08:00:00,65578,110887,87436,370,6944,68,38362,26307
2019-04-25 09:00:00,66040,110094,87500,372,7007,35,38108,25625
2019-04-25 10:00:00,71260,117070,87757,369,7358,34,39342,24141
2019-04-25 11:00:00,76836,128061,87717,369,7762,157,41520,23517
2019-04-25 12:00:00,81781,138289,87739,365,8028,1195,44292,23880
2019-04-25 13:00:00,84558,142381,87728,368,8111,2942,46953,25510
2019-04-25 14:00:00,86423,146086,86978,472,7962,8754,48842,25009
2019-04-25 15:00:00,87833,147064,86528,367,8493,17834,47892,23318
2019-04-25 16:00:00,87926,148490,86527,360,8551,22046,47662,24284
2019-04-25 17:00:00,87878,153129,86500,365,8709,23167,46294,24888
2019-04-25 18:00:00,89239,155886,86457,981,8043,23403,46959,26480
2019-04-25 19:00:00,88326,160134,86548,973,8119,23102,47153,29412
2019-04-25 20:00:00,87073,162892,86575,365,8482,22691,48777,30839
2019-04-25 21:00:00,87414,166955,86689,361,8506,20759,50480,31625
2019-04-25 22:00:00,88820,170571,86739,361,8260,18791,50857,32610
2019-04-25 23:00:00,88483,172729,86795,352,7838,16439,51053,34787
2019-04-26 00:00:00,87338,172455,86903,354,8313,14195,53615,36055
2019-04-26 01:00:00,87750,173621,86952,357,8334,7851,55689,34347
2019-04-26 02:00:00,89106,171737,86791,358,8026,1626,53182,34107
2019-04-26 03:00:00,85585,158450,86485,357,7821,262,49802,36330
2019-04-26 04:00:00,80825,144136,86082,364,7747,237,47535,33248
2019-04-26 05:00:00,72607,127581,86456,361,7162,210,45260,37251
2019-04-26 06:00:00,69556,117789,86301,369,7002,201,42678,35343
2019-04-26 07:00:00,66648,110425,86189,372,6995,171,39838,34881
2019-04-26 08:00:00,64523,107971,86326,371,7016,32,37833,34231
2019-04-26 09:00:00,63558,108527,86323,372,7125,-17,36623,35084
2019-04-26 10:00:00,65124,111940,86550,370,7096,-19,37205,38223
2019-04-26 11:00:00,69876,122888,86348,370,7189,-2,40448,40039
2019-04-26 12:00:00,75283,132719,86312,370,7248,394,42361,40665
2019-04-26 13:00:00,79421,139115,86317,370,7500,1874,45946,39992
2019-04-26 14:00:00,82998,142216,86330,404,7860,7368,49710,37473
2019-04-26 15:00:00,83142,142194,86361,488,8065,15828,49552,38163
2019-04-26 16:00:00,82281,142360,86333,447,8112,20296,47251,40482
2019-04-26 17:00:00,83050,144090,86460,429,8186,21593,44439,41852
2019-04-26 18:00:00,83394,146402,86453,363,8109,22478,44584,42672
2019-04-26 19:00:00,83993,149233,86498,360,8051,21889,44999,43359
2019-04-26 20:00:00,84164,151982,86682,363,8066,22799,44064,44057
2019-04-26 21:00:00,84114,153994,86800,391,7909,21457,44389,44960
2019-04-26 22:00:00,83212,154743,86871,364,7943,20149,45580,46432
2019-04-26 23:00:00,82502,154066,86905,362,7943,17837,46011,48267
2019-04-27 00:00:00,82153,151369,86985,377,7846,14365,46213,49823
2019-04-27 01:00:00,81727,150475,86984,363,7312,8120,47307,49556
2019-04-27 02:00:00,82512,147703,86099,360,7160,2029,47470,49984
2019-04-27 03:00:00,79235,134873,86013,357,7092,433,46694,53901
2019-04-27 04:00:00,74684,121526,85963,358,7186,375,45041,54087
2019-04-27 05:00:00,73006,108513,86653,365,7046,366,42388,53916
2019-04-27 06:00:00,69760,99643,86667,366,7040,353,39179,53584
2019-04-27 07:00:00,65764,92233,86693,372,6839,344,36022,54141
2019-04-27 08:00:00,63485,89923,86926,374,6600,201,34643,52045
2019-04-27 09:00:00,64684,87830,87160,373,6553,150,33502,49981
2019-04-27 10:00:00,64447,86995,87301,375,6611,144,33706,51646
2019-04-27 11:00:00,65263,88675,87450,372,6691,325,34827,54083
2019-04-27 12:00:00,67297,93841,87502,374,6913,1550,36424,55645
2019-04-27 13:00:00,68605,99321,87233,373,7019,3932,38668,55632
2019-04-27 14:00:00,72927,103564,87005,374,7010,10225,38557,55656
2019-04-27 15:00:00,73850,105441,86995,371,7064,17549,37587,54731
2019-04-27 16:00:00,75346,107665,87037,366,7209,21486,36743,54937
2019-04-27 17:00:00,73741,111330,87260,368,7424,22462,36333,54559
2019-04-27 18:00:00,73030,116681,87513,369,7464,23081,35656,54474
2019-04-27 19:00:00,72126,122685,87742,368,7498,22452,35907,53139
2019-04-27 20:00:00,72548,128594,87652,364,7370,22308,37659,50744
2019-04-27 21:00:00,74203,134350,87799,362,7532,21754,39303,48346
2019-04-27 22:00:00,76689,138313,88067,361,8026,19602,41657,46379
2019-04-27 23:00:00,78246,143336,88138,355,8121,16370,43413,44322
2019-04-28 00:00:00,79044,143454,88258,358,8126,12595,45684,45260
2019-04-28 01:00:00,77779,142680,88340,359,7997,8506,47618,44275
2019-04-28 02:00:00,77932,140064,88301,364,7833,1995,49967,44603
2019-04-28 03:00:00,73921,131609,88167,364,7622,444,48293,45435
2019-04-28 04:00:00,73375,123437,87885,358,7544,392,45246,44370
2019-04-28 05:00:00,70507,111295,87979,370,7371,370,42199,44465
2019-04-28 06:00:00,66667,102318,88047,371,7031,368,38694,45083
2019-04-28 07:00:00,63259,96495,88092,375,6870,346,36155,45188
2019-04-28 08:00:00,60677,92747,88261,376,6642,184,34391,43668
2019-04-28 09:00:00,58805,91091,88349,375,6532,177,33945,43464
2019-04-28 10:00:00,58676,93495,88250,380,6481,186,33878,41467
2019-04-28 11:00:00,60414,95751,88372,379,6562,256,35036,38071
2019-04-28 12:00:00,66927,101617,88390,377,6758,933,36319,33630
2019-04-28 13:00:00,70588,106984,88415,377,7237,2524,38894,32681
2019-04-28 14:00:00,76227,112152,88355,379,7632,8575,40558,31667
2019-04-28 15:00:00,76928,114484,88367,378,7833,17115,39428,32305
2019-04-28 16:00:00,74695,118521,88339,370,7935,21315,38765,35254
2019-04-28 17:00:00,74239,122545,88242,370,7874,23145,38478,38805
2019-04-28 18:00:00,73651,125861,88212,368,8010,23207,38634,41312
2019-04-28 19:00:00,75252,128857,88151,369,8070,23269,39261,44097
2019-04-28 20:00:00,76821,131758,88120,368,8229,22769,39619,48092
2019-04-28 21:00:00,79816,134387,88121,368,8345,20777,41754,51688
2019-04-28 22:00:00,81979,137451,88081,359,8551,17575,44175,54934
2019-04-28 23:00:00,83261,141237,88169,356,8510,13400,46625,56036
2019-04-29 00:00:00,82900,141819,88178,354,8527,9473,49794,56490
2019-04-29 01:00:00,83847,143813,88192,355,8383,5214,51401,56071
2019-04-29 02:00:00,84887,141298,88108,357,8252,1705,50725,55361
2019-04-29 03:00:00,82544,132490,88176,357,8214,429,48398,55167
2019-04-29 04:00:00,75475,118438,87973,363,8064,374,44182,55980
2019-04-29 05:00:00,71634,109848,88524,360,7791,375,40737,52191
2019-04-29 06:00:00,66685,102636,88606,367,7349,378,37336,51613
2019-04-29 07:00:00,65041,99357,88087,371,7270,240,34680,50065
2019-04-29 08:00:00,63506,96694,88197,375,7272,181,33225,48326
2019-04-29 09:00:00,65277,98844,88423,377,7301,160,33067,47025
2019-04-29 10:00:00,70010,106652,88642,374,7549,123,34237,45747
2019-04-29 11:00:00,74517,118786,88780,376,7762,249,39300,45731
2019-04-29 12:00:00,80726,129441,88861,376,8214,1129,42545,44543
2019-04-29 13:00:00,84789,133218,88917,373,8379,3097,44685,44938
2019-04-29 14:00:00,87075,137355,88974,844,7701,7664,45116,45344
2019-04-29 15:00:00,87836,139415,88960,936,7868,12737,44968,45573
2019-04-29 16:00:00,89663,143393,88933,1077,8066,16284,43246,44561
2019-04-29 17:00:00,90587,148354,88872,1178,8142,18305,41638,42669
2019-04-29 18:00:00,92893,154240,88868,1226,8545,18840,41672,39894
2019-04-29 19:00:00,93488,161873,88879,1053,8634,19343,41840,37455
2019-04-29 20:00:00,93605,166731,88829,353,9221,17773,42991,38097
2019-04-29 21:00:00,95194,171613,88671,349,9195,15536,46127,38557
2019-04-29 22:00:00,96266,175269,88409,346,9241,13163,46608,37036
2019-04-29 23:00:00,95212,177486,88380,324,9043,10783,49500,36287
2019-04-30 00:00:00,95074,176349,88338,323,8943,8368,51769,32881
2019-04-30 01:00:00,94747,176610,88382,315,9007,5590,53183,31623
2019-04-30 02:00:00,95162,173384,88311,319,8685,1418,52410,29566
2019-04-30 03:00:00,93568,162088,88308,345,8423,255,48390,28325
2019-04-30 04:00:00,85375,144823,88377,355,7973,187,45414,30256
2019-04-30 05:00:00,84072,134185,88428,360,7787,121,41314,25606
2019-04-30 06:00:00,79507,124810,88427,361,7593,15,37186,25770
2019-04-30 07:00:00,74510,118040,88473,361,7429,23,35195,26298
2019-04-30 08:00:00,72200,113549,88506,361,7470,28,32558,25944
2019-04-30 09:00:00,73307,115785,88509,361,7452,34,32482,26281
2019-04-30 10:00:00,76711,121504,88593,361,7790,25,33262,26340
2019-04-30 11:00:00,81556,134212,88686,380,8259,112,35156,27233
2019-04-30 12:00:00,87195,145039,88798,443,8588,963,38687,27078
2019-04-30 13:00:00,89880,153364,88763,475,8730,2872,41791,26931
2019-04-30 14:00:00,92445,156812,88738,538,9037,8289,44470,26495
2019-04-30 15:00:00,93239,159086,88812,551,9260,16115,43435,27879
2019-04-30 16:00:00,94178,162434,88757,481,9487,20046,42138,28339
2019-04-30 17:00:00,94250,166683,88665,501,9436,22263,42166,30000
2019-04-30 18:00:00,94383,169430,88497,490,9447,22951,42874,32394
2019-04-30 19:00:00,95387,172117,88333,457,9377,22476,45332,34569
2019-04-30 20:00:00,97314,176115,88280,467,9471,22237,46645,34247
2019-04-30 21:00:00,97917,178810,88294,459,9478,21258,48995,32940
2019-04-30 22:00:00,98733,180443,88282,424,9251,18737,49670,33731
2019-04-30 23:00:00,97773,181175,88325,444,9340,16120,49687,33520
2019-05-01 00:00:00,96808,179709,88345,438,9414,12839,50676,34190
2019-05-01 01:00:00,97427,180476,88396,378,9335,7896,49751,34860
2019-05-01 02:00:00,97904,175437,88442,372,9147,1883,50018,34318
2019-05-01 03:00:00,95426,164912,88364,332,8561,348,47406,33770
2019-05-01 04:00:00,89434,145941,88228,356,7881,289,44836,31291
2019-05-01 05:00:00,81760,136146,88027,366,7916,282,40922,32643
2019-05-01 06:00:00,77775,129117,87964,364,7835,273,36486,30775
2019-05-01 07:00:00,73852,122529,88017,365,7638,222,33610,29935
2019-05-01 08:00:00,71086,118017,88040,372,7451,69,32964,30463
2019-05-01 09:00:00,70144,117207,88124,371,7474,39,32299,31023
2019-05-01 10:00:00,75145,124238,88238,371,7767,26,33101,29761
2019-05-01 11:00:00,83646,137042,88348,389,8210,139,34705,28311
2019-05-01 12:00:00,90790,148385,88438,478,8526,877,37548,24624
2019-05-01 13:00:00,95244,154904,88495,537,8802,2394,40849,22433
2019-05-01 14:00:00,97707,158995,88539,1374,8034,8428,43531,19603
2019-05-01 15:00:00,98807,162956,88499,546,9100,17036,43807,18688
2019-05-01 16:00:00,98045,169001,88462,543,9282,20988,41967,18257
2019-05-01 17:00:00,97423,174095,88469,1278,8564,22936,41634,18547
2019-05-01 18:00:00,99034,178921,88376,546,9334,22961,42968,17457
2019-05-01 19:00:00,99037,182769,88363,524,9334,23082,43830,18080
2019-05-01 20:00:00,100441,184546,88385,1253,8575,22715,45184,19971
2019-05-01 21:00:00,100749,185616,88313,511,9334,21593,46224,21171
2019-05-01 22:00:00,100768,185761,88328,510,9401,19888,46649,22456
