period,COL,NG,NUC,OIL,OTH,SUN,WAT,WND
2022-02-23 16:00:00,112800,177385,90682,1083,8607,19049,37769,49811
2022-02-23 17:00:00,114676,176147,90687,1271,8991,25871,35931,43729
2022-02-23 18:00:00,115914,174130,90626,1328,8590,30678,33509,39561
2022-02-23 19:00:00,115505,176102,90600,1340,8693,30628,32506,37304
2022-02-23 20:00:00,115142,177576,90702,1457,8584,31124,30645,35860
2022-02-23 21:00:00,115672,179241,90814,1359,8267,28760,29674,35767
2022-02-23 22:00:00,116942,187051,90892,1435,7884,25646,30049,34255
2022-02-23 23:00:00,118333,196305,90966,1352,8320,19473,34660,33369
2022-02-24 00:00:00,119445,206966,91002,1445,8538,12817,38748,31970
2022-02-24 01:00:00,120015,217536,91051,1470,9364,3709,41884,31234
2022-02-24 02:00:00,120280,218287,91172,1487,9907,192,42438,33497
2022-02-24 03:00:00,119909,212249,91141,1396,9380,137,39185,33142
2022-02-24 04:00:00,117195,202462,91140,1323,8579,178,35489,31804
2022-02-24 05:00:00,109086,184300,90961,1020,8062,144,31757,35722
2022-02-24 06:00:00,111935,187158,91086,953,8056,59,29486,25203
2022-02-24 07:00:00,110598,181865,91101,955,7571,15,27208,22587
2022-02-24 08:00:00,110018,179715,91081,957,7593,-18,25332,21216
2022-02-24 09:00:00,109668,179789,91072,959,7878,-24,24863,20142
2022-02-24 10:00:00,110157,180686,91146,959,7623,-23,24406,20392
2022-02-24 11:00:00,112337,190317,91251,978,8039,-24,26305,20337
2022-02-24 12:00:00,116575,203326,91271,1033,8526,0,32842,19881
2022-02-24 13:00:00,120883,215134,91276,1529,8571,810,39233,19470
2022-02-24 14:00:00,121767,224957,91279,1211,8765,4321,41450,18718
2022-02-24 15:00:00,122225,223669,91267,1190,9539,10763,42232,17801
2022-02-24 16:00:00,122903,217960,91221,1199,8828,23077,39509,16723
2022-02-24 17:00:00,122384,211459,91176,1317,8874,30064,36793,16745
2022-02-24 18:00:00,122464,208378,91180,1296,8723,32664,33281,17010
2022-02-24 19:00:00,121859,204353,91106,1304,8791,33677,31357,18677
2022-02-24 20:00:00,121944,202592,91116,1352,8732,33075,29633,18848
2022-02-24 21:00:00,120992,198927,91116,1407,8702,31734,28948,21727
2022-02-24 22:00:00,119748,196823,91139,1367,8999,29087,31513,27629
2022-02-24 23:00:00,120279,199554,91172,1379,9556,25078,34525,29907
2022-02-25 00:00:00,121319,207667,91129,1188,9907,16371,38271,29522
2022-02-25 01:00:00,123510,219632,91137,1125,10519,5056,39235,28564
2022-02-25 02:00:00,125229,220191,91143,1066,10445,340,40305,28714
2022-02-25 03:00:00,124313,212951,91038,1072,9807,228,38280,29394
2022-02-25 04:00:00,122248,204034,91112,1011,8738,132,35459,29032
2022-02-25 05:00:00,117097,189932,91127,967,8300,100,31726,29581
2022-02-25 06:00:00,115852,184382,91268,1042,8489,68,29755,28902
2022-02-25 07:00:00,113472,178997,91283,1066,8072,141,27155,27593
2022-02-25 08:00:00,112671,175420,91282,1052,7650,-28,25801,26804
2022-02-25 09:00:00,112993,174210,91327,1050,7601,-31,26379,26208
2022-02-25 10:00:00,113773,176747,91384,1076,7633,-4,26508,26406
2022-02-25 11:00:00,118078,181544,91376,1067,8151,-32,29222,26417
2022-02-25 12:00:00,121880,195193,91469,1154,8336,-7,33527,26685
2022-02-25 13:00:00,125448,208600,91553,1556,9038,830,39920,25748
2022-02-25 14:00:00,126848,216035,91661,2000,9366,4878,43767,24744
2022-02-25 15:00:00,127368,216849,91714,2215,9799,14147,43076,22423
2022-02-25 16:00:00,126588,206595,91792,2426,9469,29361,40626,20987
2022-02-25 17:00:00,125214,197409,91804,2446,9158,36209,37148,19720
2022-02-25 18:00:00,123732,191426,91624,2469,8717,38563,33619,19883
2022-02-25 19:00:00,120846,186708,91377,2489,8763,38374,30985,21562
2022-02-25 20:00:00,118722,181782,91313,2395,8997,37538,29266,23445
2022-02-25 21:00:00,117758,180317,91354,2331,8891,34001,28486,23838
2022-02-25 22:00:00,118843,183280,91390,2312,9432,30303,29774,24028
2022-02-25 23:00:00,119575,189335,91360,2734,9643,24858,33738,23987
2022-02-26 00:00:00,120220,197066,91387,1918,10464,17051,36368,25765
2022-02-26 01:00:00,122122,205171,91388,1608,10933,5362,38872,28190
2022-02-26 02:00:00,122596,206982,91290,1193,10594,288,40055,31122
2022-02-26 03:00:00,121274,198857,90135,947,10027,6220,37692,35536
2022-02-26 04:00:00,118657,188753,89935,942,9767,6185,35666,38000
2022-02-26 05:00:00,116056,188231,89830,1681,8378,6159,33528,37550
2022-02-26 06:00:00,108311,174010,91018,1577,7927,81,31018,38769
2022-02-26 07:00:00,105525,169653,90992,1547,7066,39,29503,39316
2022-02-26 08:00:00,103827,167756,91094,1556,7060,-15,28293,39047
2022-02-26 09:00:00,102838,166029,91119,1563,6667,-10,27191,39037
2022-02-26 10:00:00,102294,169015,91176,1569,6670,-13,27314,38669
2022-02-26 11:00:00,105163,171440,91237,1488,7166,-12,28030,38195
2022-02-26 12:00:00,107101,177131,91256,1525,7510,88,31331,38015
2022-02-26 13:00:00,110933,182923,91287,1508,7893,1370,34757,37655
2022-02-26 14:00:00,113018,186605,91324,1585,8398,6548,36051,36966
2022-02-26 15:00:00,114305,186884,91364,1610,8334,15620,35638,33964
2022-02-26 16:00:00,113716,179742,91111,1625,8332,29058,33639,29720
2022-02-26 17:00:00,113375,174625,90775,1583,7941,35399,31325,26098
2022-02-26 18:00:00,111606,169741,90527,1477,7914,35233,29656,25771
2022-02-26 19:00:00,109205,164243,90479,1398,7529,34587,28060,27913
2022-02-26 20:00:00,105357,161564,90383,1300,7489,33418,27295,31025
2022-02-26 21:00:00,102759,161557,90224,1301,7591,32581,27542,33027
2022-02-26 22:00:00,102156,165340,90176,1304,7759,27324,28474,35098
2022-02-26 23:00:00,103678,171322,90222,1318,8536,22201,30933,36046
2022-02-27 00:00:00,108367,178577,90144,1339,8170,15195,33186,35574
2022-02-27 01:00:00,112035,188152,90119,1319,8809,4923,36486,37388
2022-02-27 02:00:00,112602,189059,90160,1317,8393,303,38534,40110
2022-02-27 03:00:00,109727,182986,89549,481,8987,6188,37188,41928
2022-02-27 04:00:00,106890,173461,88780,1135,8148,6170,34707,43421
2022-02-27 05:00:00,105785,175757,88691,330,8341,6242,31947,39647
2022-02-27 06:00:00,102068,161449,89857,330,8195,95,29107,43183
2022-02-27 07:00:00,100996,156369,89748,331,7896,26,25854,43701
2022-02-27 08:00:00,100054,151275,89755,1033,7098,-19,24677,44719
2022-02-27 09:00:00,99345,147709,89777,1035,7033,-21,23672,45713
2022-02-27 10:00:00,99180,147345,89763,331,7628,-31,23166,47451
2022-02-27 11:00:00,101366,148085,89899,992,7008,-27,23762,47855
2022-02-27 12:00:00,105289,150395,90044,349,7903,14,25603,47869
2022-02-27 13:00:00,106998,153862,90070,346,8107,1227,28082,47313
2022-02-27 14:00:00,106889,157410,90031,348,7975,5521,30798,45626
2022-02-27 15:00:00,106827,154846,90059,327,7949,16545,31505,39916
2022-02-27 16:00:00,106437,152430,90051,327,8344,30035,30706,30549
2022-02-27 17:00:00,104244,145745,90068,955,7071,35437,29859,29208
2022-02-27 18:00:00,101717,141999,90038,918,6927,34923,28659,30476
2022-02-27 19:00:00,99327,138334,90136,917,7024,34150,27315,31390
2022-02-27 20:00:00,97168,135857,90158,947,7016,33978,26075,32088
2022-02-27 21:00:00,95114,137351,90184,946,6991,32921,26278,31207
2022-02-27 22:00:00,95347,143302,90280,327,7584,30570,26608,29617
2022-02-27 23:00:00,98042,153356,90352,1038,7413,26085,29329,27583
2022-02-28 00:00:00,105322,166358,90401,1034,7361,16787,33132,24077
2022-02-28 01:00:00,113323,179933,90449,1033,7624,4079,36275,24455
2022-02-28 02:00:00,114906,181968,90522,336,8478,155,38078,28931
2022-02-28 03:00:00,110621,175100,90393,1001,7775,84,38041,35440
2022-02-28 04:00:00,105035,164851,90450,334,8188,88,35868,41741
2022-02-28 05:00:00,98888,155879,90562,328,8067,80,32842,50928
2022-02-28 06:00:00,95636,148195,90503,1018,7057,76,30382,48890
2022-02-28 07:00:00,93507,143443,90438,1107,6937,11,27828,50476
2022-02-28 08:00:00,92666,141442,90530,1134,6755,-8,26687,51275
2022-02-28 09:00:00,94072,144121,90613,1143,6679,-7,25989,52269
2022-02-28 10:00:00,95991,149972,90730,1161,7509,-6,26667,53241
2022-02-28 11:00:00,101621,160933,90856,1194,7811,-11,30724,53345
2022-02-28 12:00:00,109507,175094,90889,1322,8326,505,37638,51773
2022-02-28 13:00:00,113158,187735,90887,1368,8621,3419,40669,51182
2022-02-28 14:00:00,113568,185248,90971,1307,8366,9108,41308,50510
2022-02-28 15:00:00,111547,170172,91004,1349,8521,20454,39286,46113
2022-02-28 16:00:00,109122,160512,91016,1198,8459,35163,33989,35602
2022-02-28 17:00:00,106796,150025,91021,1209,7726,40665,30394,32707
2022-02-28 18:00:00,104139,141957,91016,1190,7322,40829,26938,33971
2022-02-28 19:00:00,100679,135427,90974,1135,6959,40685,25782,37089
2022-02-28 20:00:00,97045,131760,90969,1291,6988,39768,24756,40149
2022-02-28 21:00:00,99460,133511,90959,1409,6899,36551,25105,40227
2022-02-28 22:00:00,98413,142733,90995,1626,7432,30872,27399,38918
2022-02-28 23:00:00,102817,152072,91022,1875,7936,24944,31320,36900
2022-03-01 00:00:00,107357,165007,91019,1823,8224,16038,34711,36320
2022-03-01 01:00:00,112279,171133,90992,1699,8884,5499,39611,38578
2022-03-01 02:00:00,111250,174101,91024,1533,8393,419,39396,43924
2022-03-01 03:00:00,106546,167603,90994,1520,7727,247,36769,50237
2022-03-01 04:00:00,101669,157469,91010,1528,7612,227,33761,53166
2022-03-01 05:00:00,96228,149782,90754,1362,7263,199,30900,50913
2022-03-01 06:00:00,92019,142194,91075,1284,6770,128,29029,56559
2022-03-01 07:00:00,88949,136502,91089,1296,6543,105,26590,57179
2022-03-01 08:00:00,87636,133507,91144,1249,6476,56,25720,56796
2022-03-01 09:00:00,88871,137909,91133,1218,6526,40,24772,54899
2022-03-01 10:00:00,93124,143231,91131,1226,6560,19,25067,51978
2022-03-01 11:00:00,98740,154090,91172,1299,6648,17,30271,48697
2022-03-01 12:00:00,106160,171665,91197,1527,6914,282,36011,43873
2022-03-01 13:00:00,112131,185132,91178,1438,7387,2533,39369,40333
2022-03-01 14:00:00,112007,185826,91174,1396,7511,7930,37397,38053
2022-03-01 15:00:00,109925,176235,91134,1409,7423,18775,37362,31783
2022-03-01 16:00:00,108463,163644,91086,1365,7006,33407,33375,22843
2022-03-01 17:00:00,106065,151969,90902,1465,6642,40213,29885,19333
2022-03-01 18:00:00,103845,146763,90845,1503,6337,41924,27841,17902
2022-03-01 19:00:00,102837,143563,90949,1430,6057,41768,26837,17216
2022-03-01 20:00:00,102625,141887,90934,1337,6003,41376,25654,17519
2022-03-01 21:00:00,102425,142798,90856,1320,5773,38986,25163,18773
2022-03-01 22:00:00,102940,148346,90723,1188,5884,34356,26417,19267
2022-03-01 23:00:00,105518,156962,90574,1194,6490,25586,29504,19279
2022-03-02 00:00:00,108184,168725,90422,1130,6415,16744,32247,19261
2022-03-02 01:00:00,110429,174517,90285,1055,7191,5590,38782,22403
2022-03-02 02:00:00,109323,173862,90187,1040,7717,259,39986,27420
2022-03-02 03:00:00,105637,165271,89794,1025,7888,83,39160,30731
2022-03-02 04:00:00,100689,157275,89793,983,7485,90,36853,32887
2022-03-02 05:00:00,98667,145468,89788,943,7127,86,33706,37947
2022-03-02 06:00:00,89709,140931,89828,1046,6588,78,31616,34253
2022-03-02 07:00:00,86075,136560,89762,1076,6861,11,27877,35456
2022-03-02 08:00:00,84307,133649,89751,1040,6599,-6,26512,35834
2022-03-02 09:00:00,84276,134651,89816,1084,6352,0,25479,35649
2022-03-02 10:00:00,86707,141975,89784,1089,6407,-14,25678,33719
2022-03-02 11:00:00,93759,153478,89842,1157,6583,-19,30444,29999
2022-03-02 12:00:00,102150,167279,89683,1275,6802,288,37080,26264
2022-03-02 13:00:00,107637,178857,89432,1392,6992,4057,39417,24046
2022-03-02 14:00:00,105326,175965,89380,1373,7219,11860,38381,23029
2022-03-02 15:00:00,102931,162823,88786,1356,6944,24284,37933,18783
2022-03-02 16:00:00,101304,150905,88876,1572,6758,37587,34878,13533
2022-03-02 17:00:00,99979,142149,88757,1676,6321,43066,32498,13164
2022-03-02 18:00:00,98701,137374,88603,1728,5824,44022,30611,14701
2022-03-02 19:00:00,96094,134273,88633,1805,5739,43465,28765,18339
2022-03-02 20:00:00,94661,131804,88489,1851,5855,42772,28683,22810
2022-03-02 21:00:00,93988,133174,88412,1954,5713,40461,29333,25795
2022-03-02 22:00:00,96561,137994,88467,1875,6011,36003,30607,27194
2022-03-02 23:00:00,100114,147694,88481,1893,5728,27877,33358,28448
2022-03-03 00:00:00,100644,157707,88464,1842,6077,16997,37604,30832
2022-03-03 01:00:00,101099,164533,88480,322,8596,4541,41236,36402
2022-03-03 02:00:00,98845,160416,88520,1764,7234,209,42399,45215
2022-03-03 03:00:00,93318,148066,88304,1624,7527,151,40324,53709
2022-03-03 04:00:00,87185,138802,88243,1401,7235,171,37432,57334
2022-03-03 05:00:00,85235,131487,89563,1320,6776,102,34120,54070
2022-03-03 06:00:00,79247,121542,88359,1167,6456,86,30122,57814
2022-03-03 07:00:00,77340,118232,88313,1021,6178,22,27954,55680
2022-03-03 08:00:00,77082,118761,88321,975,5865,0,25628,52240
2022-03-03 09:00:00,78525,119670,88274,913,5906,9,25236,48531
2022-03-03 10:00:00,80696,126691,88327,343,6614,12,25109,45442
2022-03-03 11:00:00,86367,138049,88456,1243,6350,17,27331,42737
2022-03-03 12:00:00,93225,153783,88554,1158,6436,434,33694,39739
2022-03-03 13:00:00,98257,164687,88668,1194,6839,3495,39472,36077
2022-03-03 14:00:00,100523,165269,88625,1268,6669,10629,39019,32948
2022-03-03 15:00:00,100525,157113,88631,1462,6249,22868,37297,29275
2022-03-03 16:00:00,99353,148709,88492,1664,5958,34782,35384,24386
2022-03-03 17:00:00,97922,142803,88544,1649,5711,39302,32958,23553
2022-03-03 18:00:00,97910,140873,88662,1604,5718,40377,31095,23579
2022-03-03 19:00:00,97326,140083,88759,1298,5619,39203,29661,27084
2022-03-03 20:00:00,96484,138718,88776,1173,5227,38459,28864,31878
2022-03-03 21:00:00,94730,140525,88871,1401,5639,35823,28783,36746
2022-03-03 22:00:00,94208,145681,89012,1585,5912,31491,31318,41084
2022-03-03 23:00:00,95599,153976,89146,1775,6127,23125,36659,44692
2022-03-04 00:00:00,98482,160794,89161,2091,6342,12386,42562,46115
2022-03-04 01:00:00,100835,166393,89258,2101,6862,3177,45504,48672
2022-03-04 02:00:00,99906,164853,89359,1662,7173,297,44183,55270
2022-03-04 03:00:00,95540,156659,89365,1707,7343,316,40005,61645
2022-03-04 04:00:00,89951,146034,89439,1709,7038,258,37402,64329
2022-03-04 05:00:00,82943,125997,89017,1558,6497,195,34870,68633
2022-03-04 06:00:00,83141,125326,89460,1613,6328,173,32486,62794
2022-03-04 07:00:00,80384,120413,89491,1595,6236,109,28742,62426
2022-03-04 08:00:00,78415,118267,89371,1498,5976,110,27287,64053
2022-03-04 09:00:00,76711,118944,89341,1476,5947,131,27126,64521
2022-03-04 10:00:00,77467,123264,89293,1462,5762,108,28978,64293
2022-03-04 11:00:00,81739,131156,89333,1598,5820,90,32953,65275
2022-03-04 12:00:00,86457,141221,89386,1805,6139,633,39623,67578
2022-03-04 13:00:00,89397,145867,89474,1728,6288,4106,43670,69157
2022-03-04 14:00:00,88900,143012,89482,1531,6366,11668,43080,69577
2022-03-04 15:00:00,87838,138496,89457,1257,6425,20064,41824,66554
2022-03-04 16:00:00,85208,135246,89486,1087,6468,26619,38952,65882
2022-03-04 17:00:00,80855,130865,89419,1100,5867,29236,36530,67319
2022-03-04 18:00:00,79836,126754,89369,1096,6364,29612,34569,69327
2022-03-04 19:00:00,78302,125915,89285,1059,5878,30719,33300,72215
2022-03-04 20:00:00,77703,122218,89027,1093,5683,31559,31597,74401
2022-03-04 21:00:00,77373,124092,88588,1166,6155,29418,32494,75005
2022-03-04 22:00:00,78022,131077,88542,1153,6009,24326,33419,75785
2022-03-04 23:00:00,81297,138346,88564,1169,6210,17347,35679,76343
2022-03-05 00:00:00,83981,142653,88484,1249,5856,11080,37383,76847
2022-03-05 01:00:00,86649,144419,88272,1261,6325,3994,41395,77869
2022-03-05 02:00:00,86351,143458,88138,1274,6536,182,42758,79052
2022-03-05 03:00:00,83371,138157,87891,1252,6717,162,41766,79775
2022-03-05 04:00:00,80129,129773,87606,1256,6537,173,39401,79639
2022-03-05 05:00:00,80204,123324,88500,1266,6512,111,37207,73016
2022-03-05 06:00:00,74997,112518,87536,1219,6409,19,34755,75302
2022-03-05 07:00:00,71754,109181,87531,1082,6270,-1,30861,75061
2022-03-05 08:00:00,70542,105178,87660,1047,5975,2,29550,74103
2022-03-05 09:00:00,69970,103351,87789,1010,6016,13,28386,71850
2022-03-05 10:00:00,71843,103693,87875,1006,6273,20,28024,70602
2022-03-05 11:00:00,73022,105726,87888,1051,6225,28,29090,69967
2022-03-05 12:00:00,74229,109999,87852,1054,6328,309,32357,70690
2022-03-05 13:00:00,74728,112718,87886,1035,6610,2354,34858,71995
2022-03-05 14:00:00,76010,113320,87831,1002,6717,7263,36453,70869
2022-03-05 15:00:00,78177,112691,87785,1021,6763,17746,37233,67161
2022-03-05 16:00:00,77282,108303,87761,1011,6469,28770,34505,68172
2022-03-05 17:00:00,75757,104033,87694,997,5569,32572,33350,71125
2022-03-05 18:00:00,74762,103313,87581,970,5740,31123,32384,74241
2022-03-05 19:00:00,74085,103225,87574,957,5953,30854,31275,75874
2022-03-05 20:00:00,73212,104843,87531,951,5830,29636,30550,75724
2022-03-05 21:00:00,71552,108236,87482,948,5983,28344,31181,74485
2022-03-05 22:00:00,72704,112704,87430,948,5928,24294,31878,74222
2022-03-05 23:00:00,74490,120791,87438,982,6149,18289,33248,74328
2022-03-06 00:00:00,75795,126609,87310,1044,6203,13777,35569,74859
2022-03-06 01:00:00,77932,132123,87019,1040,6487,4950,38055,73322
2022-03-06 02:00:00,78566,132883,86604,1011,7010,267,42108,71531
2022-03-06 03:00:00,76357,128456,86160,993,7144,31,40297,72120
2022-03-06 04:00:00,75252,120723,85637,986,6993,123,37866,72891
2022-03-06 05:00:00,75178,120922,86540,966,6623,148,35662,72124
2022-03-06 06:00:00,69371,102729,85340,1019,6159,97,31443,78017
2022-03-06 07:00:00,66501,94936,85490,1018,6027,5,28659,80031
2022-03-06 08:00:00,64252,90884,85539,330,6450,-29,27387,80815
2022-03-06 09:00:00,64200,88377,85732,337,6513,-33,25928,79703
2022-03-06 10:00:00,64302,87701,85832,1004,5611,-31,25867,78732
2022-03-06 11:00:00,64854,90368,85937,985,5637,-36,26276,78230
2022-03-06 12:00:00,66785,93465,85999,970,5730,193,27041,77378
2022-03-06 13:00:00,68991,96473,86054,333,6471,2530,28517,75643
2022-03-06 14:00:00,70666,100010,86407,1026,6196,8225,30967,74478
2022-03-06 15:00:00,73141,100042,86518,1035,6351,18331,33508,74070
2022-03-06 16:00:00,73893,102327,86675,1015,6023,28931,31251,72577
2022-03-06 17:00:00,77012,104756,86688,961,5289,35125,30370,66911
2022-03-06 18:00:00,79006,106806,86665,949,5147,35955,29363,61979
2022-03-06 19:00:00,81046,108008,86764,929,5347,36127,29071,58179
2022-03-06 20:00:00,82349,110725,86793,924,5055,35239,28639,56364
2022-03-06 21:00:00,84351,114264,86911,326,5871,32893,28881,56201
2022-03-06 22:00:00,84767,118531,86829,915,5734,28114,30604,59024
2022-03-06 23:00:00,86602,125490,86666,324,6828,20453,34365,61229
2022-03-07 00:00:00,88580,132722,86468,993,5806,14581,37949,62981
2022-03-07 01:00:00,90766,138287,86300,1057,6410,6177,41259,63255
2022-03-07 02:00:00,92516,139299,86240,1118,7187,400,43220,64054
2022-03-07 03:00:00,89476,132218,86192,1082,7369,145,42478,66910
2022-03-07 04:00:00,84584,125191,86150,1083,6942,149,38461,68340
2022-03-07 05:00:00,79487,115084,84591,981,6777,105,36065,72351
2022-03-07 06:00:00,75717,105578,85955,926,5918,33,32422,71230
2022-03-07 07:00:00,73501,100071,85897,904,5805,2,29285,71349
2022-03-07 08:00:00,72223,96373,85947,327,6499,-37,27057,72210
2022-03-07 09:00:00,72165,96203,85968,333,6365,-25,26269,70942
2022-03-07 10:00:00,72707,99637,85997,920,5859,-28,25597,69826
2022-03-07 11:00:00,76592,109832,86056,944,6079,-24,26541,69307
2022-03-07 12:00:00,81309,126380,86109,949,6712,327,28861,68368
2022-03-07 13:00:00,86550,137830,86087,1030,6867,2635,32358,68421
2022-03-07 14:00:00,90444,143404,86083,960,7229,8084,35147,68490
2022-03-07 15:00:00,92682,145703,86038,954,6753,19071,35737,65784
2022-03-07 16:00:00,92723,143631,85986,963,6096,29596,34732,65552
2022-03-07 17:00:00,92781,144821,85877,1004,6119,35967,33209,61531
2022-03-07 18:00:00,93665,146569,85794,996,5700,38160,31267,56545
2022-03-07 19:00:00,94622,149925,85788,1011,5640,36388,30475,52703
2022-03-07 20:00:00,95585,151956,85768,337,6155,35183,30272,49441
2022-03-07 21:00:00,94455,154717,85844,993,5663,32919,31095,47281
2022-03-07 22:00:00,94089,157882,85835,324,6196,30153,34373,45072
2022-03-07 23:00:00,95142,165445,85883,1005,5693,25631,36983,42776
2022-03-08 00:00:00,96205,173143,85750,324,6862,18448,41187,41111
2022-03-08 01:00:00,97555,186510,85628,328,7591,7461,45190,38797
2022-03-08 02:00:00,98391,188801,85551,1003,7211,566,45549,39472
2022-03-08 03:00:00,97044,181618,85600,377,7796,190,42975,41662
2022-03-08 04:00:00,95249,169196,85607,985,7117,163,38425,42734
2022-03-08 05:00:00,89776,149823,85992,976,6748,127,34774,46537
2022-03-08 06:00:00,90722,145191,85858,950,6641,-31,31021,45653
2022-03-08 07:00:00,89139,140036,85832,936,6225,-28,28012,44417
2022-03-08 08:00:00,88012,138991,85880,333,6462,-23,25741,44050
2022-03-08 09:00:00,88120,139177,85899,943,5712,-12,25388,42761
2022-03-08 10:00:00,88842,142194,85965,949,5942,-16,24900,42511
2022-03-08 11:00:00,90376,151876,86125,988,6066,-21,28128,42838
2022-03-08 12:00:00,94333,165497,86180,1023,6180,324,34843,43487
2022-03-08 13:00:00,97558,180332,86228,300,7140,2253,37744,43167
2022-03-08 14:00:00,99342,183649,86212,296,7504,6639,39239,41512
2022-03-08 15:00:00,99945,181560,86241,1068,6602,18975,37631,35422
2022-03-08 16:00:00,99746,174225,86242,1012,6447,33118,35679,31052
2022-03-08 17:00:00,98762,167911,86266,989,6387,38798,32756,30019
2022-03-08 18:00:00,97677,164678,86205,912,5880,41340,30294,31333
2022-03-08 19:00:00,95021,162891,86205,918,5890,40634,29450,33287
2022-03-08 20:00:00,93200,163700,86194,914,6092,39061,29266,33459
2022-03-08 21:00:00,93103,164427,86246,911,6114,36812,29912,32316
2022-03-08 22:00:00,93712,168290,86241,315,7098,32562,32080,31466
2022-03-08 23:00:00,96322,175689,86230,978,6730,28458,36395,30859
2022-03-09 00:00:00,97583,186853,86208,1021,6855,20612,43099,29847
2022-03-09 01:00:00,99977,198957,86209,1040,7675,7331,46417,29827
2022-03-09 02:00:00,102246,204025,86219,316,8709,455,45529,30547
2022-03-09 03:00:00,102284,198343,85886,318,8349,205,41214,30967
2022-03-09 04:00:00,100454,186751,85362,316,7831,164,37792,32892
2022-03-09 05:00:00,94166,167469,85777,979,7026,167,34903,37427
2022-03-09 06:00:00,91167,164674,85267,320,6999,78,32481,38467
2022-03-09 07:00:00,89665,157780,85275,954,6022,30,30693,39077
2022-03-09 08:00:00,88226,153799,85267,313,6558,-15,28080,40027
2022-03-09 09:00:00,87571,153958,85275,962,5759,-14,28079,40495
2022-03-09 10:00:00,87916,155080,85324,964,5657,-11,29148,41351
2022-03-09 11:00:00,89122,164622,85319,324,6809,-8,31910,42536
2022-03-09 12:00:00,93264,179835,85334,322,7244,13,37879,42570
2022-03-09 13:00:00,96914,192651,85318,996,6777,753,42861,43716
2022-03-09 14:00:00,100230,197716,85342,374,7656,4095,45176,42505
2022-03-09 15:00:00,101370,191212,85298,1117,7236,17782,43490,38474
2022-03-09 16:00:00,100024,180934,85310,483,7630,29972,39624,38199
2022-03-09 17:00:00,98294,173948,85461,1165,6903,33798,36010,39554
2022-03-09 18:00:00,96742,169458,85567,344,7460,34138,32721,42073
2022-03-09 19:00:00,94581,165141,85597,317,7271,33261,31242,44472
2022-03-09 20:00:00,91949,161731,85601,783,6795,32315,30224,47265
2022-03-09 21:00:00,89636,159858,85668,764,6325,30664,30294,48820
2022-03-09 22:00:00,88568,158954,85788,797,6619,28355,32539,50148
2022-03-09 23:00:00,89560,162920,85929,1052,7194,25058,34948,51836
2022-03-10 00:00:00,92930,168723,86088,1137,7038,18985,37454,52125
2022-03-10 01:00:00,97583,178794,86121,1075,7040,7086,42862,52448
2022-03-10 02:00:00,101030,181535,86134,317,8535,477,44255,53434
2022-03-10 03:00:00,100221,175019,86111,988,7603,234,43061,54184
2022-03-10 04:00:00,98515,167868,86118,320,7497,211,39680,54135
2022-03-10 05:00:00,94883,158415,85239,939,6471,238,36775,50986
2022-03-10 06:00:00,91017,150317,86233,320,6534,116,35143,51647
2022-03-10 07:00:00,88896,146688,86242,968,5937,76,33044,52072
2022-03-10 08:00:00,88140,144090,86244,323,6589,50,31297,51566
2022-03-10 09:00:00,89181,144995,86266,952,5764,50,29873,49948
2022-03-10 10:00:00,92298,149237,86274,953,5873,41,30205,48571
2022-03-10 11:00:00,93305,156868,86249,331,7843,43,34898,48677
2022-03-10 12:00:00,97552,170821,86237,329,8185,207,42097,48130
2022-03-10 13:00:00,100394,180641,86261,332,7948,1263,45752,48976
2022-03-10 14:00:00,102379,184403,86243,1048,7291,4915,45527,48528
2022-03-10 15:00:00,102734,177279,86253,1021,7427,16880,42070,43275
2022-03-10 16:00:00,100464,168234,86193,998,7468,29376,39034,38882
2022-03-10 17:00:00,99562,159225,86191,976,7417,34425,36172,36965
2022-03-10 18:00:00,97649,154727,86167,961,7384,35257,33836,35874
2022-03-10 19:00:00,94981,150902,86138,976,7222,36259,32045,35265
2022-03-10 20:00:00,93940,149082,86146,957,7483,35180,31459,34937
2022-03-10 21:00:00,92026,146948,86133,996,7463,34477,31506,35868
2022-03-10 22:00:00,91562,149487,86248,1054,7343,31860,32948,38477
2022-03-10 23:00:00,92590,153703,86215,1064,6898,28535,36215,42185
2022-03-11 00:00:00,95774,161209,86150,957,6631,21387,39752,45498
2022-03-11 01:00:00,99156,167944,86109,315,7820,7308,42790,50994
2022-03-11 02:00:00,100648,171217,86077,1013,7100,553,44682,54756
2022-03-11 03:00:00,99335,166581,86044,970,6934,328,42610,56445
2022-03-11 04:00:00,95265,157961,85971,945,6880,289,39708,58426
2022-03-11 05:00:00,92472,148137,85970,962,6467,205,37466,61710
2022-03-11 06:00:00,88293,138141,85867,1049,6006,116,34065,61874
2022-03-11 07:00:00,85269,134555,85776,1031,6050,82,32840,62917
2022-03-11 08:00:00,82219,133399,85766,1049,5877,79,31297,64325
2022-03-11 09:00:00,81802,132758,85685,1051,5864,78,30213,64741
2022-03-11 10:00:00,82411,138316,85644,1071,6058,81,30410,64730
2022-03-11 11:00:00,86303,144387,85652,1120,6520,61,36136,64580
2022-03-11 12:00:00,91973,154233,85633,1156,6659,561,41923,64434
2022-03-11 13:00:00,97577,160950,85639,1220,6824,2374,45348,63720
2022-03-11 14:00:00,101779,162914,85573,1134,7244,5574,44671,61878
2022-03-11 15:00:00,102965,160120,85467,1116,6461,15455,41214,59133
