period,BAT,COL,GEO,NG,NUC,OES,OIL,OTH,PS,SNB,SUN,UES,UNK,WAT,WNB,WND
2025-07-07 08:00:00,24.0,100298.0,30.0,211286.0,95622.0,0.0,326.0,7690.0,-4792.0,-36.0,209.0,-860.0,0.0,22947.0,0.0,29535.0
2025-07-07 09:00:00,-256.0,99045.0,31.0,210202.0,95662.0,0.0,337.0,6374.0,-4795.0,-76.0,143.0,-596.0,0.0,21285.0,0.0,26445.0
2025-07-07 10:00:00,-45.0,100870.0,32.0,214203.0,95669.0,0.0,348.0,5684.0,-4768.0,-118.0,136.0,-341.0,0.0,20672.0,0.0,24557.0
2025-07-07 11:00:00,295.0,104534.0,34.0,221067.0,95825.0,0.0,375.0,5391.0,-4152.0,-111.0,326.0,-188.0,0.0,21035.0,0.0,22585.0
2025-07-07 12:00:00,300.0,108722.0,36.0,227085.0,95907.0,0.0,408.0,5692.0,-3197.0,-9.0,5619.0,-182.0,0.0,22145.0,0.0,21646.0
2025-07-07 13:00:00,-23.0,112046.0,36.0,229880.0,95916.0,0.0,429.0,6403.0,-2480.0,161.0,21938.0,-971.0,0.0,23753.0,0.0,21081.0
2025-07-07 14:00:00,-206.0,113974.0,35.0,232206.0,95865.0,0.0,487.0,7394.0,-1652.0,287.0,45922.0,-3208.0,0.0,24320.0,0.0,17466.0
2025-07-07 15:00:00,-627.0,116196.0,31.0,243212.0,95821.0,0.0,1461.0,7491.0,25.0,653.0,63192.0,-3991.0,0.0,23682.0,0.0,16397.0
2025-07-07 16:00:00,-389.0,120353.0,30.0,257011.0,95746.0,0.0,2238.0,4428.0,1286.0,972.0,78828.0,-3626.0,0.0,24134.0,0.0,16022.0
2025-07-07 17:00:00,-663.0,124543.0,26.0,274453.0,95704.0,0.0,2334.0,2667.0,1706.0,973.0,87363.0,-3070.0,0.0,25429.0,0.0,15403.0
2025-07-07 18:00:00,-581.0,127596.0,27.0,289885.0,95669.0,0.0,2351.0,2393.0,2201.0,1037.0,89608.0,-1637.0,0.0,27213.0,0.0,15664.0
2025-07-07 19:00:00,-491.0,129191.0,25.0,297419.0,95612.0,0.0,2606.0,2506.0,2908.0,1189.0,90774.0,-1375.0,0.0,29859.0,0.0,16838.0
2025-07-07 20:00:00,-448.0,129347.0,24.0,304860.0,95598.0,0.0,2802.0,4205.0,4083.0,1193.0,89290.0,-1100.0,0.0,32175.0,0.0,17532.0
2025-07-07 21:00:00,-183.0,129666.0,21.0,307452.0,95652.0,0.0,2942.0,5040.0,4937.0,1071.0,86642.0,-712.0,0.0,35513.0,0.0,20786.0
2025-07-07 22:00:00,315.0,129462.0,21.0,312701.0,95685.0,0.0,2881.0,5546.0,5371.0,842.0,79554.0,-714.0,0.0,37798.0,0.0,23148.0
2025-07-07 23:00:00,1094.0,128672.0,21.0,314528.0,95730.0,0.0,2964.0,7355.0,5519.0,903.0,72347.0,-494.0,0.0,39834.0,0.0,24554.0
2025-07-08 00:00:00,1322.0,129164.0,20.0,314393.0,95743.0,0.0,2931.0,8201.0,5582.0,880.0,58757.0,-300.0,0.0,42030.0,0.0,23418.0
2025-07-08 01:00:00,4074.0,129797.0,21.0,318197.0,95771.0,0.0,2881.0,8237.0,5516.0,722.0,38682.0,-58.0,0.0,41233.0,0.0,23369.0
2025-07-08 02:00:00,6305.0,129938.0,21.0,310725.0,95737.0,0.0,2692.0,8309.0,4043.0,653.0,22742.0,-46.0,0.0,40383.0,0.0,27838.0
2025-07-08 03:00:00,4660.0,128114.0,23.0,295432.0,95726.0,0.0,2313.0,11502.0,1951.0,662.0,11084.0,-102.0,0.0,37144.0,0.0,33055.0
2025-07-08 04:00:00,3193.0,124784.0,25.0,274562.0,95720.0,0.0,1754.0,16384.0,406.0,389.0,2610.0,-227.0,0.0,32691.0,0.0,35942.0
2025-07-08 05:00:00,2215.0,119185.0,28.0,251849.0,95690.0,0.0,580.0,15566.0,-434.0,342.0,216.0,-632.0,0.0,30185.0,0.0,36822.0
2025-07-08 06:00:00,1299.0,112548.0,30.0,235255.0,95690.0,0.0,553.0,13857.0,-2429.0,446.0,386.0,-467.0,0.0,28273.0,0.0,37581.0
2025-07-08 07:00:00,209.0,105954.0,31.0,224158.0,95558.0,0.0,552.0,9684.0,-3866.0,189.0,414.0,-711.0,0.0,25889.0,0.0,37362.0
2025-07-08 08:00:00,57.0,101558.0,480.0,218255.0,95486.0,0.0,557.0,7728.0,-4267.0,-29.0,97.0,-646.0,0.0,24597.0,0.0,33553.0
2025-07-08 09:00:00,-50.0,98229.0,482.0,214918.0,95689.0,0.0,561.0,7017.0,-4478.0,-66.0,-12.0,-652.0,0.0,22442.0,0.0,31717.0
2025-07-08 10:00:00,-94.0,99309.0,476.0,216664.0,95832.0,0.0,563.0,6237.0,-4110.0,-78.0,-11.0,-576.0,0.0,20868.0,0.0,29758.0
2025-07-08 11:00:00,361.0,103226.0,475.0,222162.0,95933.0,0.0,560.0,6044.0,-3898.0,-106.0,347.0,-311.0,0.0,20832.0,0.0,29051.0
2025-07-08 12:00:00,661.0,107589.0,472.0,228996.0,95999.0,0.0,674.0,5719.0,-3257.0,-101.0,6261.0,-307.0,0.0,22237.0,0.0,27042.0
2025-07-08 13:00:00,229.0,110268.0,479.0,233296.0,95978.0,0.0,738.0,5987.0,-2675.0,70.0,24001.0,-607.0,0.0,23042.0,0.0,23053.0
2025-07-08 14:00:00,-420.0,111988.0,471.0,236693.0,95974.0,0.0,720.0,6510.0,-797.0,306.0,48882.0,-2127.0,0.0,23001.0,0.0,17531.0
2025-07-08 15:00:00,-1184.0,114113.0,468.0,247896.0,95879.0,0.0,1397.0,6598.0,139.0,806.0,69970.0,-4624.0,0.0,22584.0,0.0,16579.0
2025-07-08 16:00:00,-1190.0,118193.0,461.0,263313.0,95825.0,0.0,2160.0,4863.0,1541.0,912.0,86388.0,-4235.0,0.0,23043.0,0.0,15871.0
2025-07-08 17:00:00,-917.0,121517.0,456.0,284516.0,95799.0,0.0,2147.0,2846.0,3113.0,922.0,93513.0,-3003.0,0.0,24757.0,0.0,14199.0
2025-07-08 18:00:00,-618.0,124729.0,454.0,303206.0,95773.0,0.0,2435.0,2563.0,3418.0,1101.0,94580.0,-2345.0,0.0,26400.0,0.0,13422.0
2025-07-08 19:00:00,-68.0,126306.0,453.0,314012.0,95661.0,0.0,3134.0,2368.0,3731.0,1136.0,91836.0,-1728.0,0.0,29811.0,0.0,14093.0
2025-07-08 20:00:00,498.0,126628.0,453.0,322667.0,95670.0,0.0,3772.0,2407.0,4509.0,1135.0,88374.0,-1234.0,0.0,32699.0,0.0,14865.0
2025-07-08 21:00:00,380.0,127210.0,456.0,327181.0,95644.0,0.0,4101.0,4442.0,5076.0,904.0,83654.0,-642.0,0.0,35297.0,0.0,16435.0
2025-07-08 22:00:00,1551.0,127493.0,462.0,328550.0,95724.0,0.0,5267.0,5624.0,5057.0,902.0,74164.0,-335.0,0.0,37646.0,0.0,17880.0
2025-07-08 23:00:00,1695.0,127721.0,455.0,330835.0,95782.0,0.0,5336.0,8118.0,5438.0,958.0,64047.0,-1134.0,0.0,38335.0,0.0,18536.0
2025-07-09 00:00:00,1326.0,128296.0,454.0,329953.0,95836.0,0.0,4277.0,8920.0,4898.0,790.0,50891.0,-1218.0,0.0,40455.0,0.0,20394.0
2025-07-09 01:00:00,2669.0,128962.0,450.0,325214.0,95879.0,0.0,3223.0,8584.0,4416.0,750.0,36988.0,-709.0,0.0,39341.0,0.0,22272.0
2025-07-09 02:00:00,5143.0,129575.0,451.0,315714.0,95915.0,0.0,2359.0,9197.0,3098.0,654.0,22753.0,-163.0,0.0,38162.0,0.0,25408.0
2025-07-09 03:00:00,4533.0,128774.0,454.0,297050.0,96073.0,0.0,1894.0,12524.0,1910.0,736.0,11346.0,-240.0,0.0,34918.0,0.0,31461.0
2025-07-09 04:00:00,3111.0,124212.0,454.0,270298.0,96227.0,0.0,1159.0,15454.0,730.0,449.0,2857.0,-341.0,0.0,30486.0,0.0,37842.0
2025-07-09 05:00:00,1887.0,118020.0,460.0,251246.0,96341.0,0.0,283.0,14690.0,-255.0,659.0,484.0,-628.0,0.0,27901.0,0.0,41314.0
2025-07-09 06:00:00,1306.0,108424.0,460.0,236842.0,96389.0,0.0,265.0,13020.0,-1669.0,301.0,463.0,-1337.0,0.0,25153.0,0.0,42797.0
2025-07-09 07:00:00,231.0,99117.0,470.0,224487.0,96281.0,0.0,218.0,8703.0,-3451.0,178.0,383.0,-1491.0,0.0,22892.0,0.0,43128.0
2025-07-09 08:00:00,-240.0,94987.0,472.0,216122.0,96164.0,0.0,222.0,7049.0,-4646.0,-45.0,177.0,-1503.0,0.0,21291.0,0.0,43512.0
2025-07-09 09:00:00,-32.0,92241.0,477.0,210924.0,96204.0,0.0,223.0,6289.0,-4621.0,-79.0,178.0,-1088.0,0.0,20508.0,0.0,41574.0
2025-07-09 10:00:00,94.0,92436.0,476.0,214009.0,96333.0,0.0,226.0,5637.0,-4612.0,-108.0,36.0,-360.0,0.0,20174.0,0.0,38049.0
2025-07-09 11:00:00,209.0,96613.0,472.0,221170.0,96465.0,0.0,224.0,5738.0,-4217.0,-210.0,242.0,-442.0,0.0,20239.0,0.0,36445.0
2025-07-09 12:00:00,798.0,101345.0,471.0,224524.0,96627.0,0.0,309.0,5733.0,-2805.0,-23.0,4375.0,-213.0,0.0,20787.0,0.0,35529.0
2025-07-09 13:00:00,919.0,105695.0,476.0,227600.0,96653.0,0.0,390.0,5994.0,-1202.0,-1.0,18624.0,-348.0,0.0,21877.0,0.0,32025.0
2025-07-09 14:00:00,-364.0,107521.0,468.0,232791.0,96617.0,0.0,422.0,6628.0,-427.0,324.0,41429.0,-1520.0,0.0,21487.0,0.0,25087.0
2025-07-09 15:00:00,-1386.0,110687.0,467.0,243936.0,96584.0,0.0,1833.0,6224.0,-114.0,765.0,60121.0,-2731.0,0.0,21112.0,0.0,22014.0
2025-07-09 16:00:00,-1185.0,115208.0,460.0,259722.0,96595.0,0.0,2364.0,3302.0,436.0,940.0,76479.0,-3354.0,0.0,21312.0,0.0,21674.0
2025-07-09 17:00:00,-1190.0,117892.0,456.0,277877.0,96524.0,0.0,2799.0,2107.0,1459.0,1034.0,85356.0,-2608.0,0.0,22690.0,0.0,21399.0
2025-07-09 18:00:00,-1006.0,119196.0,455.0,294794.0,96455.0,0.0,2952.0,1861.0,2982.0,1168.0,89638.0,-2896.0,0.0,24753.0,0.0,21144.0
2025-07-09 19:00:00,-430.0,119403.0,453.0,303740.0,96479.0,0.0,3114.0,3009.0,4112.0,1078.0,88673.0,-1790.0,0.0,28212.0,0.0,21333.0
2025-07-09 20:00:00,-64.0,121755.0,453.0,310687.0,96541.0,0.0,3181.0,3494.0,4423.0,1105.0,85769.0,-855.0,0.0,31286.0,0.0,23368.0
2025-07-09 21:00:00,807.0,122113.0,456.0,316740.0,96562.0,0.0,3240.0,3974.0,4651.0,1130.0,80743.0,-409.0,0.0,33087.0,0.0,25936.0
2025-07-09 22:00:00,1272.0,124189.0,462.0,317115.0,96553.0,0.0,3228.0,6313.0,5084.0,1122.0,74624.0,-486.0,0.0,35889.0,0.0,28213.0
2025-07-09 23:00:00,1602.0,126582.0,455.0,313512.0,96558.0,0.0,3233.0,7293.0,4837.0,1105.0,68681.0,-341.0,0.0,35617.0,0.0,31386.0
2025-07-10 00:00:00,1640.0,125247.0,454.0,310677.0,96595.0,0.0,3149.0,8337.0,3795.0,881.0,57678.0,-322.0,0.0,36898.0,0.0,34806.0
2025-07-10 01:00:00,4478.0,125574.0,452.0,310382.0,96667.0,0.0,2871.0,7904.0,2009.0,705.0,39932.0,-413.0,0.0,37617.0,0.0,37668.0
2025-07-10 02:00:00,6423.0,124838.0,454.0,303277.0,96689.0,0.0,2388.0,8039.0,853.0,759.0,22859.0,-155.0,0.0,35305.0,0.0,42531.0
2025-07-10 03:00:00,4274.0,121109.0,456.0,286830.0,96749.0,0.0,1686.0,11591.0,-251.0,772.0,11483.0,-290.0,0.0,31957.0,0.0,51387.0
2025-07-10 04:00:00,2611.0,116001.0,462.0,264579.0,96789.0,0.0,1201.0,15058.0,-1089.0,732.0,2664.0,-340.0,0.0,29662.0,0.0,57293.0
2025-07-10 05:00:00,2073.0,108019.0,461.0,240540.0,96821.0,0.0,238.0,14198.0,-1538.0,687.0,498.0,-509.0,0.0,27665.0,0.0,59942.0
2025-07-10 06:00:00,1329.0,99788.0,462.0,225565.0,96841.0,0.0,225.0,12684.0,-3271.0,279.0,480.0,-987.0,0.0,24753.0,0.0,60268.0
2025-07-10 07:00:00,586.0,93872.0,471.0,213448.0,96788.0,0.0,267.0,8489.0,-4464.0,90.0,263.0,-442.0,0.0,23981.0,0.0,61232.0
2025-07-10 08:00:00,301.0,88292.0,464.0,204743.0,96747.0,0.0,275.0,7364.0,-4961.0,-6.0,69.0,-610.0,0.0,22324.0,0.0,61705.0
2025-07-10 09:00:00,116.0,84798.0,464.0,201787.0,96743.0,0.0,278.0,6367.0,-5043.0,-195.0,0.0,-654.0,0.0,20900.0,0.0,60707.0
2025-07-10 10:00:00,-64.0,86853.0,472.0,202873.0,96813.0,0.0,276.0,5702.0,-4938.0,-222.0,-13.0,-570.0,0.0,20259.0,0.0,58356.0
2025-07-10 11:00:00,-27.0,92153.0,471.0,207435.0,96993.0,0.0,276.0,5784.0,-4614.0,-183.0,198.0,-462.0,0.0,19678.0,0.0,56574.0
2025-07-10 12:00:00,200.0,97089.0,481.0,211574.0,96948.0,0.0,276.0,5427.0,-3378.0,16.0,4915.0,-360.0,0.0,20745.0,0.0,54840.0
2025-07-10 13:00:00,323.0,99585.0,485.0,215218.0,96931.0,0.0,286.0,5821.0,-2537.0,200.0,22197.0,-745.0,0.0,21750.0,0.0,50048.0
2025-07-10 14:00:00,-717.0,101069.0,478.0,215647.0,96886.0,0.0,282.0,6676.0,-1635.0,859.0,50315.0,-3046.0,0.0,21434.0,0.0,42663.0
2025-07-10 15:00:00,-1606.0,103619.0,474.0,221698.0,96842.0,0.0,860.0,5816.0,-709.0,1148.0,71838.0,-4105.0,0.0,21402.0,0.0,40360.0
2025-07-10 16:00:00,-1685.0,107331.0,464.0,235792.0,96766.0,0.0,1742.0,2051.0,391.0,1192.0,87135.0,-2934.0,0.0,21739.0,0.0,42374.0
2025-07-10 17:00:00,-1640.0,110539.0,451.0,251027.0,96686.0,0.0,1725.0,535.0,820.0,1505.0,95721.0,-2593.0,0.0,22696.0,0.0,45070.0
2025-07-10 18:00:00,-953.0,113628.0,439.0,264800.0,96556.0,0.0,1703.0,921.0,1183.0,1509.0,99145.0,-2412.0,0.0,24434.0,0.0,45568.0
2025-07-10 19:00:00,-146.0,115582.0,440.0,272972.0,96499.0,0.0,1767.0,2390.0,2376.0,1470.0,99634.0,-1955.0,0.0,28637.0,0.0,45005.0
2025-07-10 20:00:00,200.0,116456.0,440.0,280090.0,96474.0,0.0,1670.0,3312.0,3427.0,1460.0,95774.0,-1308.0,0.0,31081.0,0.0,45877.0
2025-07-10 21:00:00,349.0,118834.0,433.0,286127.0,96427.0,0.0,1772.0,3729.0,4824.0,1379.0,88550.0,-903.0,0.0,33594.0,0.0,46865.0
2025-07-10 22:00:00,151.0,118631.0,437.0,288348.0,96208.0,0.0,1776.0,5357.0,5513.0,1337.0,84422.0,-627.0,0.0,35537.0,0.0,49122.0
2025-07-10 23:00:00,597.0,118806.0,434.0,288547.0,96201.0,0.0,1753.0,7323.0,5815.0,1274.0,78389.0,-838.0,0.0,36788.0,0.0,51474.0
2025-07-11 00:00:00,1324.0,119150.0,433.0,291784.0,96117.0,0.0,1744.0,8240.0,5649.0,1134.0,65008.0,-573.0,0.0,39519.0,0.0,51277.0
2025-07-11 01:00:00,4204.0,120151.0,429.0,297415.0,96108.0,0.0,1749.0,7725.0,4210.0,915.0,43105.0,-79.0,0.0,38241.0,0.0,53501.0
2025-07-11 02:00:00,7331.0,120256.0,428.0,299198.0,95886.0,0.0,1647.0,7894.0,2906.0,759.0,24038.0,-79.0,0.0,37362.0,0.0,55399.0
2025-07-11 03:00:00,4661.0,119524.0,431.0,284825.0,95527.0,0.0,1503.0,11680.0,925.0,716.0,12088.0,-188.0,0.0,33896.0,0.0,60521.0
2025-07-11 04:00:00,3023.0,115811.0,436.0,264029.0,95210.0,0.0,1325.0,15140.0,-425.0,741.0,3435.0,-278.0,0.0,31932.0,0.0,64788.0
2025-07-11 05:00:00,2019.0,110362.0,448.0,245745.0,95065.0,0.0,280.0,14686.0,-2388.0,480.0,1090.0,-276.0,0.0,29371.0,0.0,64196.0
2025-07-11 06:00:00,1514.0,105046.0,448.0,233373.0,95010.0,0.0,264.0,13302.0,-3762.0,211.0,1046.0,-301.0,0.0,27139.0,0.0,66588.0
2025-07-11 07:00:00,629.0,100793.0,454.0,221178.0,94760.0,0.0,268.0,9227.0,-4753.0,230.0,1079.0,-231.0,0.0,24512.0,0.0,64401.0
2025-07-11 08:00:00,-292.0,96443.0,452.0,212201.0,94765.0,0.0,267.0,7417.0,-4823.0,-48.0,756.0,-237.0,0.0,23278.0,0.0,62786.0
2025-07-11 09:00:00,-271.0,93824.0,449.0,209968.0,94766.0,0.0,268.0,6504.0,-4799.0,-18.0,726.0,-461.0,0.0,21326.0,0.0,61155.0
2025-07-11 10:00:00,-150.0,94985.0,439.0,211013.0,94724.0,0.0,267.0,5891.0,-4747.0,-55.0,717.0,-290.0,0.0,20522.0,0.0,59207.0
2025-07-11 11:00:00,94.0,97061.0,342.0,215881.0,94868.0,0.0,267.0,5929.0,-4255.0,-57.0,855.0,-276.0,0.0,20328.0,0.0,58294.0
2025-07-11 12:00:00,240.0,100485.0,377.0,221397.0,94885.0,0.0,269.0,6089.0,-3167.0,61.0,5831.0,-291.0,0.0,20866.0,0.0,56966.0
2025-07-11 13:00:00,3.0,102670.0,395.0,223505.0,94821.0,0.0,269.0,6627.0,-2815.0,378.0,23549.0,-380.0,0.0,21798.0,0.0,54226.0
2025-07-11 14:00:00,-105.0,102747.0,399.0,225206.0,94854.0,0.0,264.0,7685.0,-2314.0,566.0,48282.0,-2123.0,0.0,21665.0,0.0,52207.0
2025-07-11 15:00:00,-1168.0,104921.0,397.0,230588.0,94770.0,0.0,968.0,7418.0,-1405.0,1161.0,68697.0,-4452.0,0.0,21522.0,0.0,52923.0
2025-07-11 16:00:00,-863.0,108419.0,390.0,243889.0,94715.0,0.0,1799.0,5143.0,-316.0,1179.0,84610.0,-3534.0,0.0,21887.0,0.0,51642.0
2025-07-11 17:00:00,-758.0,113554.0,400.0,260242.0,94609.0,0.0,1760.0,3048.0,383.0,1357.0,93137.0,-2850.0,0.0,22889.0,0.0,49279.0
2025-07-11 18:00:00,-151.0,116606.0,441.0,276250.0,94580.0,0.0,1874.0,3074.0,1083.0,1069.0,94976.0,-2626.0,0.0,24989.0,0.0,47886.0
2025-07-11 19:00:00,49.0,118718.0,440.0,285106.0,94570.0,0.0,1930.0,3968.0,2035.0,1121.0,95446.0,-2195.0,0.0,28282.0,0.0,48118.0
2025-07-11 20:00:00,179.0,118813.0,445.0,291588.0,94496.0,0.0,1977.0,4596.0,3061.0,1171.0,93149.0,-1384.0,0.0,30815.0,0.0,50411.0
2025-07-11 21:00:00,228.0,119473.0,439.0,295988.0,94468.0,0.0,2008.0,5310.0,4332.0,1233.0,90479.0,-618.0,0.0,33577.0,0.0,52570.0
2025-07-11 22:00:00,651.0,119353.0,444.0,299819.0,94416.0,0.0,2036.0,6394.0,5138.0,1188.0,84056.0,-701.0,0.0,36346.0,0.0,54086.0
2025-07-11 23:00:00,613.0,119104.0,437.0,300818.0,94433.0,0.0,2126.0,7483.0,5116.0,1128.0,76393.0,-964.0,0.0,37303.0,0.0,55121.0
2025-07-12 00:00:00,972.0,118512.0,437.0,300467.0,94462.0,0.0,2067.0,7987.0,4845.0,1087.0,63332.0,-573.0,0.0,40062.0,0.0,55427.0
2025-07-12 01:00:00,3646.0,120200.0,431.0,301848.0,94517.0,0.0,2071.0,7408.0,3907.0,843.0,41002.0,-163.0,0.0,38198.0,0.0,57683.0
2025-07-12 02:00:00,8162.0,120183.0,434.0,300053.0,94530.0,0.0,2116.0,6798.0,1994.0,745.0,23655.0,-122.0,0.0,36993.0,0.0,59410.0
2025-07-12 03:00:00,4857.0,118343.0,437.0,287488.0,94552.0,0.0,1867.0,11438.0,729.0,715.0,11593.0,-625.0,0.0,34956.0,0.0,61646.0
2025-07-12 04:00:00,3193.0,113792.0,447.0,269865.0,94562.0,0.0,1507.0,15266.0,-550.0,515.0,3300.0,-513.0,0.0,32175.0,0.0,65798.0
2025-07-12 05:00:00,2507.0,109833.0,452.0,248780.0,94624.0,0.0,273.0,13897.0,-2021.0,337.0,817.0,-885.0,0.0,30031.0,0.0,67784.0
2025-07-12 06:00:00,1528.0,103829.0,462.0,230951.0,94609.0,0.0,273.0,12012.0,-3652.0,75.0,177.0,-699.0,0.0,26968.0,0.0,60797.0
2025-07-12 07:00:00,641.0,96481.0,464.0,220143.0,94462.0,0.0,228.0,8487.0,-4236.0,157.0,388.0,-866.0,0.0,24150.0,0.0,56732.0
2025-07-12 08:00:00,46.0,91097.0,457.0,211306.0,94449.0,0.0,233.0,6919.0,-4640.0,93.0,153.0,-471.0,0.0,22579.0,0.0,55324.0
2025-07-12 09:00:00,67.0,87912.0,459.0,204650.0,94467.0,0.0,234.0,6382.0,-4677.0,-61.0,98.0,-369.0,0.0,21481.0,0.0,52713.0
2025-07-12 10:00:00,443.0,84950.0,451.0,201895.0,94421.0,0.0,231.0,5922.0,-4612.0,-79.0,61.0,-241.0,0.0,20825.0,0.0,50847.0
2025-07-12 11:00:00,865.0,82877.0,422.0,204545.0,94437.0,0.0,226.0,5844.0,-4581.0,-76.0,390.0,-383.0,0.0,19947.0,0.0,47486.0
2025-07-12 12:00:00,429.0,83431.0,415.0,205240.0,94508.0,0.0,225.0,5788.0,-4390.0,-22.0,6132.0,-256.0,0.0,20308.0,0.0,45759.0
2025-07-12 13:00:00,131.0,86657.0,421.0,207133.0,94569.0,0.0,223.0,5786.0,-4102.0,162.0,22902.0,-346.0,0.0,20496.0,0.0,42628.0
2025-07-12 14:00:00,-509.0,90560.0,417.0,211314.0,94695.0,0.0,235.0,6560.0,-2853.0,341.0,44188.0,-1706.0,0.0,21153.0,0.0,37894.0
2025-07-12 15:00:00,-1383.0,95110.0,410.0,222633.0,94674.0,0.0,873.0,6290.0,-1975.0,691.0,62656.0,-4421.0,0.0,20649.0,0.0,36624.0
2025-07-12 16:00:00,-1618.0,102707.0,407.0,237321.0,94666.0,0.0,1590.0,4481.0,-1457.0,920.0,79330.0,-4307.0,0.0,20516.0,0.0,34400.0
2025-07-12 17:00:00,-1377.0,108996.0,436.0,253589.0,94632.0,0.0,1454.0,2956.0,-474.0,1134.0,87533.0,-3395.0,0.0,21793.0,0.0,33551.0
2025-07-12 18:00:00,-1184.0,111476.0,441.0,268887.0,94533.0,0.0,1401.0,2026.0,473.0,814.0,89616.0,-3617.0,0.0,23322.0,0.0,32955.0
2025-07-12 19:00:00,-726.0,113450.0,442.0,278771.0,94519.0,0.0,1455.0,2225.0,1489.0,881.0,89046.0,-1952.0,0.0,26066.0,0.0,30007.0
2025-07-12 20:00:00,576.0,114880.0,419.0,285666.0,94479.0,0.0,1569.0,2611.0,2518.0,1130.0,86081.0,-705.0,0.0,28205.0,0.0,27380.0
2025-07-12 21:00:00,597.0,116414.0,394.0,291876.0,94435.0,0.0,1596.0,3788.0,3562.0,1124.0,81515.0,-895.0,0.0,30499.0,0.0,26158.0
2025-07-12 22:00:00,450.0,117655.0,405.0,295020.0,94413.0,0.0,1656.0,4826.0,4401.0,1084.0,75851.0,-1833.0,0.0,33641.0,0.0,26350.0
2025-07-12 23:00:00,753.0,117912.0,400.0,297347.0,94425.0,0.0,1651.0,6128.0,4643.0,1101.0,67260.0,-882.0,0.0,35270.0,0.0,25550.0
2025-07-13 00:00:00,1728.0,118210.0,399.0,298060.0,94487.0,0.0,1617.0,7280.0,4408.0,937.0,53280.0,-602.0,0.0,36751.0,0.0,25617.0
2025-07-13 01:00:00,3629.0,119326.0,400.0,298140.0,94599.0,0.0,1532.0,7325.0,3866.0,764.0,36832.0,-518.0,0.0,37509.0,0.0,25264.0
2025-07-13 02:00:00,5758.0,118708.0,424.0,294469.0,94722.0,0.0,1471.0,7452.0,3032.0,801.0,22640.0,-136.0,0.0,38643.0,0.0,25149.0
2025-07-13 03:00:00,6232.0,116417.0,429.0,283823.0,94684.0,0.0,1232.0,10896.0,1781.0,718.0,11115.0,-57.0,0.0,36352.0,0.0,29159.0
2025-07-13 04:00:00,3575.0,112063.0,433.0,268766.0,94650.0,0.0,932.0,14773.0,1396.0,631.0,2629.0,-442.0,0.0,33172.0,0.0,32275.0
2025-07-13 05:00:00,2567.0,105720.0,443.0,249618.0,94699.0,0.0,225.0,13978.0,-14.0,406.0,349.0,-815.0,0.0,29880.0,0.0,32399.0
2025-07-13 06:00:00,2040.0,100437.0,446.0,233745.0,94841.0,0.0,213.0,13906.0,-1475.0,491.0,296.0,-702.0,0.0,26539.0,0.0,33816.0
2025-07-13 07:00:00,625.0,96889.0,451.0,223537.0,94937.0,0.0,274.0,9558.0,-3389.0,217.0,473.0,-499.0,0.0,25484.0,0.0,33736.0
2025-07-13 08:00:00,296.0,92214.0,443.0,216763.0,94999.0,0.0,273.0,8015.0,-4142.0,-17.0,131.0,-722.0,0.0,24524.0,0.0,31935.0
2025-07-13 09:00:00,102.0,89009.0,447.0,211336.0,95154.0,0.0,273.0,6916.0,-4544.0,-91.0,89.0,-1151.0,0.0,23008.0,0.0,30721.0
2025-07-13 10:00:00,52.0,87869.0,456.0,206244.0,95252.0,0.0,275.0,6697.0,-4549.0,-97.0,60.0,-1112.0,0.0,21973.0,0.0,29342.0
2025-07-13 11:00:00,101.0,87436.0,462.0,203697.0,95367.0,0.0,275.0,6010.0,-4268.0,-63.0,205.0,-399.0,0.0,21073.0,0.0,27741.0
2025-07-13 12:00:00,261.0,87531.0,464.0,204116.0,95440.0,0.0,275.0,5829.0,-4256.0,111.0,5774.0,-516.0,0.0,20845.0,0.0,24959.0
2025-07-13 13:00:00,55.0,89343.0,469.0,205150.0,95736.0,0.0,274.0,5789.0,-4214.0,432.0,23601.0,-1350.0,0.0,21349.0,0.0,22368.0
2025-07-13 14:00:00,-713.0,94171.0,461.0,209334.0,95687.0,0.0,274.0,6681.0,-3825.0,742.0,46931.0,-3866.0,0.0,21700.0,0.0,19192.0
2025-07-13 15:00:00,-1499.0,99689.0,456.0,215862.0,95669.0,0.0,298.0,6756.0,-2801.0,1207.0,65213.0,-3678.0,0.0,20562.0,0.0,17238.0
2025-07-13 16:00:00,-1643.0,105366.0,450.0,227241.0,95631.0,0.0,1130.0,4389.0,-1369.0,1479.0,82243.0,-3110.0,0.0,21008.0,0.0,17098.0
2025-07-13 17:00:00,-1299.0,110635.0,442.0,243620.0,95575.0,0.0,1470.0,2534.0,-245.0,1408.0,89861.0,-2716.0,0.0,22837.0,0.0,18094.0
2025-07-13 18:00:00,-889.0,115256.0,437.0,258976.0,95546.0,0.0,1301.0,1690.0,297.0,1188.0,92146.0,-2027.0,0.0,24131.0,0.0,18492.0
2025-07-13 19:00:00,-355.0,117271.0,439.0,270932.0,94673.0,0.0,1290.0,1941.0,1434.0,1106.0,89536.0,-1245.0,0.0,27090.0,0.0,18318.0
2025-07-13 20:00:00,-101.0,118537.0,439.0,280273.0,94253.0,0.0,1434.0,2416.0,2634.0,1253.0,84888.0,-1494.0,0.0,29695.0,0.0,18577.0
