Date,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wsl,wind,gas_total,total,co2_coal,co2_gas,co2_gas_cc,co2_biomass,co2_other,co2_nuclear,co2_hydro,co2_wind,co2_solar,co2_total,intensity
2025-04-23,318.590503,148065.109044,98123.489469,363125.294478,3256.435617,90802.047859,14065.56432,175262.017946,-17767.50285,368085.959514,461248.7839470001,1261104.50875,140661.8535918,53967.91920795,134356.35895686,0.0,9142.616808,0.0,0.0,0.0,0.0,338128.74856461,0.2681211162267284
2025-04-24,336.227045,153925.296144,91071.623707,400297.637072,3731.555896,90915.099546,13921.60781,134849.13863,-18537.246059,364246.401331,491369.260779,1253294.587181,146229.0313368,50089.39303885001,148110.12571664,0.0,9049.0450765,0.0,0.0,0.0,0.0,353477.59516879,0.2820387152264474
2025-04-25,341.545332,145251.047911,89040.268619,427424.82582,4019.46463,90929.640078,15264.193763,165222.006432,-15127.024662,328518.385577,516465.094439,1266011.378162,137988.49551545,48972.147740450004,158147.18555340002,0.0,9921.72594595,0.0,0.0,0.0,0.0,355029.55475525005,0.28043156710857
2025-04-26,355.63519,120181.327045,86403.137202,388023.331298,4006.060216,90860.794849,13145.505198,162978.855037,-15096.371891,387759.660739,474426.4685,1253714.3067740002,114172.26069274999,47521.7254611,143568.63258026,0.0,8544.5783787,0.0,0.0,0.0,0.0,313807.19711281,0.25030199896201566
2025-04-27,359.62175,142695.610403,56694.20488,329866.512601,4033.816646,90833.695045,10020.464959,161924.240513,-16472.289263,485020.991768,386560.717481,1281449.158565,135560.82988285,31181.812684,122050.60966237001,0.0,6513.3022233500005,0.0,0.0,0.0,0.0,295306.55445257,0.2304473435241566
2025-04-28,353.444206,143077.262514,72937.717678,349050.461719,4055.861883,90821.190871,12688.887622,145652.972378,-14627.662009,512773.869457,421988.179397,1331411.668328,135923.3993883,40115.7447229,129148.67083603,0.0,8247.776954300001,0.0,0.0,0.0,0.0,313435.59190153,0.23541598692397334
2025-04-29,347.410398,140595.117629,98247.782607,393853.264676,3955.494475,90898.693538,13213.167708,152285.294889,-14494.515742,426470.757505,492101.047283,1319866.9834249998,133565.36174755,54036.28043385001,145725.70793012,0.0,8588.5590102,0.0,0.0,0.0,0.0,341915.90912172006,0.2590533087163545
2025-04-30,302.089285,156858.611188,123396.469195,448504.873407,3726.965423,91126.371631,14736.042948,146863.154523,-15704.777513,296172.008707,571901.342602,1281686.586307,149015.6806286,67868.05805725,165946.80316059,0.0,9578.4279162,0.0,0.0,0.0,0.0,392408.96976264,0.30616608924129524
2025-05-01,264.864397,162936.398873,124106.948007,479596.288663,4018.486484,91383.09075,12407.96528,191849.188008,-20592.209651,225046.731404,603703.23667,1291609.9618659995,154789.57892934998,68258.82140385,177450.62680531,0.0,8065.177432,0.0,0.0,0.0,0.0,408564.20457051,0.3163216579564421
2025-05-02,274.71779,128970.757874,66787.687895,399977.695712,4043.830907,90819.604925,10393.052221,129094.880761,-11143.513431,378670.042785,466765.383607,1209032.27087,122522.2199803,36733.228342250004,147991.74741344,0.0,6755.483943650001,0.0,0.0,0.0,0.0,314002.6796796399,0.2597140599511779
2025-05-03,299.580606,135302.703525,62950.320084,381168.706818,3944.610358,91092.266221,13011.83735,275167.672927,-13652.950422,161728.39956,444119.026902,1124666.0974489998,128537.56834874998,34622.6760462,141032.42152266,0.0,8457.6942775,0.0,0.0,0.0,0.0,312650.36019510997,0.27799394051645426
2025-05-04,296.169531,120788.569232,22794.068639,259514.530733,3896.762096,91077.741977,6548.636062,225910.936119,-13407.198354,398533.292145,282308.599372,1129360.706534,114749.14077039999,12536.737751450002,96020.37637120999,0.0,4256.6134403,0.0,0.0,0.0,0.0,227562.86833335995,0.20149706556707533
2025-05-05,295.568584,128492.767338,21000.555837,289886.356582,3645.121277,91138.183358,6863.165999,111337.840593,-9895.407795,513561.948546,310886.912419,1166221.508114,122068.1289711,11550.305710350001,107257.95193534,0.0,4461.05789935,0.0,0.0,0.0,0.0,245337.44451613998,0.21036950768717763
2025-05-06,297.622814,159666.822258,69013.98751,425119.386105,3000.652201,91009.272697,16606.861188,141864.174368,-11839.31945,287550.04771,494133.373615,1194128.8268509998,151683.4811451,37957.6931305,157294.17285884998,0.0,10794.4597722,0.0,0.0,0.0,0.0,357729.80690664996,0.2995738808600812
2025-05-07,289.564428,159164.425459,118689.454486,478321.326121,3755.005216,91342.81031,10794.008544,237357.957699,-15601.15866,138304.966078,597010.780607,1238019.5183410002,151206.20418605,65279.19996730001,176978.89066477,0.0,7016.1055536,0.0,0.0,0.0,0.0,400480.40037171997,0.3234847225255229
2025-05-08,302.675017,182055.099198,131035.111108,493454.18261,3680.494983,91464.49359,14345.808333,188114.104253,-16507.254916,130711.387913,624489.2937180001,1235163.357005,172952.3442381,72069.3111094,182578.0475657,0.0,9324.77541645,0.0,0.0,0.0,0.0,436924.47832965,0.35373821272442535
2025-05-09,296.27243,150712.51151,81545.486612,414610.640356,3597.950754,91413.835302,13453.927027,227071.557714,-16194.752358,223569.169321,496156.126968,1206271.351026,143176.8859345,44850.0176366,153405.93693172,0.0,8745.05256755,0.0,0.0,0.0,0.0,350177.89307036996,0.29029777816784297
2025-05-10,294.820679,157560.829907,58280.396071,377811.194205,3979.282252,91463.671579,9880.876709,249215.949288,-15238.077649,216063.85328,436091.590276,1164550.87397,149682.78841165,32054.217839050005,139790.14185585,0.0,6422.569860850001,0.0,0.0,0.0,0.0,327949.7179674,0.28161046914971305
2025-05-11,281.719915,148893.95894,85144.704348,414774.819187,3895.452428,91125.467581,14322.169282,266894.127854,-14105.202745,99260.448934,499919.523535,1124592.868469,141449.260993,46829.587391400004,153466.68309919,0.0,9309.4100333,0.0,0.0,0.0,0.0,351054.94151689,0.31216180660545156
2025-05-12,693.50312,157156.675027,76827.054546,433715.086795,3888.663971,90798.390745,10895.703777,281690.474188,-16607.973367,202884.600937,510542.141341,1258550.153106,149298.84127565,42254.8800003,160474.58211415,0.0,7082.207455050001,0.0,0.0,0.0,0.0,359110.51084515004,0.2853366708977742
2025-05-13,1491.818019,148419.050067,80791.117039,361704.316326,3876.466663,90727.710884,11125.519913,232195.412667,-13439.832528,477232.945137,442495.433365,1407564.3567150002,140998.09756365,44435.11437145001,133830.59704062,0.0,7231.58794345,0.0,0.0,0.0,0.0,326495.39691917,0.23195770435758334
2025-05-14,1517.970495,175167.472408,126764.790696,450567.260781,3823.671622,90253.733896,10431.790703,214426.017862,-13278.474044,426131.835015,577332.051477,1499084.5434780002,166409.0987876,69720.6348828,166709.88648897,0.0,6780.66395695,0.0,0.0,0.0,0.0,409620.28411632,0.27324695321450454
2025-05-15,1254.463841,172845.036452,166017.604739,505514.678545,3990.986828,101444.89708,13133.849719,202891.915163,-14992.23696,314440.966139,671532.283284,1481534.3985060002,164202.7846294,91309.68260645,187040.43106165,0.0,8537.00231735,0.0,0.0,0.0,0.0,451089.90061485,0.30447480738195165
2025-05-16,341.940542,171481.503492,178728.789679,537708.571049,3168.111281,116088.164569,15045.260508,204944.808976,-16628.585274,260029.407411,716437.360728,1487536.557507,162907.4283174,98300.83432345,198952.17128813002,0.0,9779.4193302,0.0,0.0,0.0,0.0,469939.85325918003,0.31591818761534446
2025-05-17,325.763294,179694.111826,97564.440785,506783.705381,3123.046667,120727.54734,12523.178538,186973.208173,-16001.828441,361952.496446,604348.146166,1469667.49845,170709.4062347,53660.44243175,187509.97099097,0.0,8140.066049700001,0.0,0.0,0.0,0.0,420019.88570712006,0.28579245723954455
2025-05-18,328.46014,165093.046831,51510.877705,396048.635948,3147.905999,120725.635158,7867.082621,166542.712831,-14334.380813,520996.693433,447559.513653,1432261.0506660002,156838.39448945,28330.98273775,146537.99530076,0.0,5113.60370365,0.0,0.0,0.0,0.0,336820.97623161,0.23516730841419484
2025-05-19,332.568687,160778.537215,65808.970105,471281.385208,3154.309449,120704.551169,12625.822937,168113.672295,-12929.939374,479727.39371,537090.355313,1482527.2107750005,152739.61035424998,36194.93355775,174374.11252696,0.0,8206.78490905,0.0,0.0,0.0,0.0,371515.44134801,0.25059603536976427
2025-05-20,335.628491,153453.091664,151306.50133,515920.98702,3592.059711,120691.838736,14809.030485,267805.520318,-16253.614212,225596.093729,667227.48835,1453510.751484,145780.4370808,83218.57573150001,190890.7651974,0.0,9625.86981525,0.0,0.0,0.0,0.0,429515.64782495,0.295502215849745
2025-05-21,350.860884,133743.062005,114209.253855,437585.685519,3652.136403,120606.124061,13549.860937,245810.687044,-16816.158143,335272.349238,551794.939374,1404780.019946,127055.90890475,62815.08962025001,161906.70364202998,0.0,8807.40960905,0.0,0.0,0.0,0.0,360585.11177608,0.25668439660035947
2025-05-22,351.707883,150343.894873,102963.441846,500364.57176,3879.187002,120668.282809,12600.096885,238951.124818,-17223.72222,368425.458321,603328.013606,1498547.7661969997,142826.70012935,56629.893015300004,185134.8915512,0.0,8190.062975250001,0.0,0.0,0.0,0.0,392781.54767110007,0.26210812663509375
2025-05-23,342.340976,152551.858322,76469.523856,507378.500685,3646.440989,120698.058123,14073.513534,238858.612625,-15716.489935,417655.769602,583848.024541,1531674.618712,144924.2654059,42058.2381208,187730.04525345,0.0,9147.7837971,0.0,0.0,0.0,0.0,383860.33257725,0.2506148028358933
2025-05-24,344.062871,138496.738977,66598.747594,433032.76568,3284.310256,120646.018008,10373.594553,227331.552735,-14542.42036,537054.736493,499631.513274,1537162.527167,131571.90202814998,36629.3111767,160222.1233016,0.0,6742.836459450001,0.0,0.0,0.0,0.0,335166.1729659,0.21804211789082142
2025-05-25,344.171501,139673.412072,77717.299182,475880.693552,3238.146256,120511.755719,12229.294336,219866.065966,-14257.598549,479427.33579,553597.992734,1528888.174374,132689.7414684,42744.51455010001,176075.85661423998,0.0,7949.041318400001,0.0,0.0,0.0,0.0,359459.15395114,0.23511147510727512
2025-05-26,351.116997,156686.561467,103847.315242,522335.513056,3537.826287,120580.098183,13009.266147,155148.946188,-14123.380515,286023.302808,626182.828298,1361519.946375,148852.23339364998,57116.0233831,193264.13983072,0.0,8456.02299555,0.0,0.0,0.0,0.0,407688.41960302,0.2994362445357311
2025-05-27,348.372546,147438.860104,130328.885066,561618.724765,3081.926444,120542.721923,15661.445958,219157.779715,-18189.665141,165457.848892,691947.6098310001,1363636.5654129998,140066.91709879998,71680.8867863,207798.92816305,0.0,10179.9398727,0.0,0.0,0.0,0.0,429726.67192085006,0.31513284611189657
2025-05-28,360.056002,136225.750286,112316.504647,552017.596068,3362.39729,120583.149581,11931.098743,186496.695953,-16955.136999,204931.833777,664334.100715,1328225.0823470005,129414.46277169998,61774.07755585,204246.51054515998,0.0,7755.214182950001,0.0,0.0,0.0,0.0,403190.2650556599,0.30355567773439024
2025-05-29,359.068589,131991.639128,118019.808578,557881.720996,3416.165433,120544.269303,12350.689931,209385.180612,-14759.380225,250975.631758,675901.529574,1404924.1743279998,125392.0571716,64910.8947179,206416.23676852,0.0,8027.948455150001,0.0,0.0,0.0,0.0,404747.13711317,0.28809180204103735
2025-05-30,348.146072,150942.051072,170959.146427,592465.498803,3942.147342,120567.089895,15926.975017,175798.056035,-15144.668964,102897.97685,763424.6452299999,1333847.087513,143394.9485184,94027.53053485001,219212.23455710997,0.0,10352.533761050001,0.0,0.0,0.0,0.0,466987.24737140996,0.3501055343923436
2025-05-31,351.440907,138880.099033,162110.34627,567944.859867,3756.228221,120548.032238,12097.416271,264256.50515,-17323.416697,84818.621273,730055.206137,1354763.5492300002,131936.09408135,89160.69044850001,210139.59815079,0.0,7863.32057615,0.0,0.0,0.0,0.0,439099.70325679,0.324115380507808
2025-06-01,346.191389,149989.095381,122891.667628,521692.713709,3834.648033,120253.02978,10707.239164,261250.517517,-14573.579953,219813.854191,644584.3813369999,1410778.9567919995,142489.64061195,67590.4171954,193026.30407232998,0.0,6959.705456600001,0.0,0.0,0.0,0.0,410066.06733627996,0.2906664189751865
2025-06-02,341.898715,163063.698282,97810.026382,475450.000553,3811.873322,120212.772905,10341.681003,227946.759447,-14384.634969,424126.936502,573260.026935,1523105.6471109998,154910.51336789998,53795.5145101,175916.50020461,0.0,6722.09265195,0.0,0.0,0.0,0.0,391344.62073456,0.2569385921960539
2025-06-03,336.218315,168008.49039,85596.781602,451810.422935,3615.156691,120253.716638,12410.013812,223709.13483,-14972.762461,452455.190347,537407.204537,1518195.1255599998,159608.0658705,47078.22988110001,167169.85648595,0.0,8066.5089778,0.0,0.0,0.0,0.0,381922.66121535003,0.2515636197122385
2025-06-04,315.130007,185277.9534,129725.55851,546681.596937,3857.189166,120241.948021,11665.716658,194938.160184,-12563.192587,252281.896521,676407.155447,1444985.1494039998,176014.05573,71349.0571805,202272.19086669,0.0,7582.7158277,0.0,0.0,0.0,0.0,457218.01960489,0.31641710628892944
2025-06-05,324.021389,191596.879523,131439.285284,514438.219621,3982.00159,120220.427822,15833.921239,198006.41809,-15515.384302,332225.734292,645877.504905,1508066.90885,182017.03554685,72291.60690620002,190342.14125977,0.0,10292.04880535,0.0,0.0,0.0,0.0,454942.83251817,0.3016728434583143
2025-06-06,329.829999,183938.9179,124238.910045,528660.847409,4473.20718,120112.263576,13410.124153,255212.922285,-19903.180299,346417.857037,652899.7574540001,1576794.8795840002,174741.972005,68331.40052475,195604.51354133,0.0,8716.58069945,0.0,0.0,0.0,0.0,447394.46677053,0.28373663091077794
2025-06-07,328.191593,174605.758349,134126.012822,524691.668464,3937.724422,120123.823976,13335.868574,264092.925521,-15043.942042,317515.604624,658817.681286,1552757.5783449998,165875.47043155,73769.3070521,194135.91733168,0.0,8668.3145731,0.0,0.0,0.0,0.0,442449.00938843,0.28494403476685165
2025-06-08,329.105587,170204.51346,138065.059015,498926.402804,3943.755381,120035.669736,6260.346149,253832.954696,-14953.117791,365679.029958,636991.4618190001,1557276.8367860003,161694.28778699998,75935.78245825,184602.76903748,0.0,4069.22499685,0.0,0.0,0.0,0.0,426302.06427958,0.27374841403241273
2025-06-09,330.325012,184026.632983,160322.743735,517511.190169,3916.399253,120043.630825,15234.031974,263296.557663,-11338.900864,252993.022428,677833.933904,1517674.5340419998,174825.30133385,88177.50905425001,191479.14036253002,0.0,9902.1207831,0.0,0.0,0.0,0.0,464384.07153373,0.30598396501846997
2025-06-10,322.224281,217841.421597,178101.820689,575584.02773,4031.488002,120071.205104,12594.512927,169365.176215,-17026.834407,183901.55188,753685.8484189999,1461813.4284249996,206949.35051715,97956.00137895,212966.0902601,0.0,8186.43340255,0.0,0.0,0.0,0.0,526057.87555875,0.35986663231404303
2025-06-11,303.398967,207689.564488,153666.677117,589005.359957,4254.246119,120139.500757,18891.588114,152095.346631,-18665.929254,119885.808713,742672.037074,1365931.490863,197305.08626359998,84516.67241435002,217931.98318409,0.0,12279.5322741,0.0,0.0,0.0,0.0,512033.27413614,0.3748601431047143
2025-06-12,309.71667,171019.128318,138821.556274,545604.558968,4079.862752,120329.559109,13194.513183,173020.740055,-20512.164397,178592.31692,684426.115242,1344971.9522489998,162468.1719021,76351.8559507,201873.68681816,0.0,8576.43356895,0.0,0.0,0.0,0.0,449270.14823990996,0.33403681577795075
2025-06-13,552.911425,130042.132964,103876.658528,459373.183566,4162.492662,120366.776776,13854.498684,266754.238729,-15116.643657,386374.847658,563249.842094,1485357.740992,123540.0263158,57132.162190400006,169968.07791942,0.0,9005.4241446,0.0,0.0,0.0,0.0,359645.69057022,0.2421273210115899
2025-06-14,275.552056,143361.154973,102504.361457,499108.024031,3970.041599,120267.733908,10746.726576,226563.460522,-15540.700911,404092.119992,601612.385488,1510889.175114,136193.09722435,56377.398801350006,184669.96889147,0.0,6985.3722744,0.0,0.0,0.0,0.0,384225.83719157,0.25430444768563476
2025-06-15,264.299317,133936.392121,94658.520979,468144.337237,3958.44145,120203.508742,12308.919329,196597.898187,-14061.756713,391270.614484,562802.858216,1421342.931846,127239.57251495,52062.18653845,173213.40477769,0.0,8000.79756385,0.0,0.0,0.0,0.0,360515.96139494004,0.25364460139588696
2025-06-16,275.211094,167431.335853,119096.723466,546885.51144,3840.421187,120201.056546,13475.474926,276482.684052,-14365.448648,247399.163094,665982.2349060001,1495087.581658,159059.76906035,65503.1979063,202347.63923280002,0.0,8759.058701900001,0.0,0.0,0.0,0.0,435669.66490135,0.29140076490917505
2025-06-17,1564.863496,165614.04457,57372.827601,406370.88123,3819.431064,120078.099217,11093.763735,239746.146081,-17936.681287,570525.572846,463743.708831,1576185.62984,157333.34234149999,31555.05518055,150357.2260551,0.0,7210.94642775,0.0,0.0,0.0,0.0,346456.5700049,0.21980695893038252
2025-06-18,1544.216282,195843.327933,100729.843458,499916.983415,3790.379422,120032.281628,15644.12405,260189.52414,-16615.871153,398939.533621,600646.826873,1596630.213949,186051.16153634997,55401.41390190001,184969.28386355,0.0,10168.6806325,0.0,0.0,0.0,0.0,436590.53993429994,0.2734449944138697
2025-06-19,1614.747964,207275.693429,123313.469987,544170.818081,3778.860863,119983.822965,14921.445256,260625.471861,-16896.488161,336085.989763,667484.288068,1611770.320169,196911.90875755,67822.40849285001,201343.20268997,0.0,9698.9394164,0.0,0.0,0.0,0.0,475776.45935677,0.2951887458176318
2025-06-20,1654.149238,200205.343103,71430.091402,456663.084806,3887.802884,119849.77613,14620.369308,233523.822884,-17778.667093,524257.625161,528093.176208,1626092.0649159998,190195.07594784998,39286.55027110001,168965.34137822,0.0,9503.2400502,0.0,0.0,0.0,0.0,407950.20764737006,0.25087768180483916
2025-06-21,1562.68324,168529.712724,42617.847742,417504.545598,3986.19402,119839.458719,10106.420038,228014.090892,-17208.931712,576911.026148,460122.39334,1569071.979121,160103.2270878,23439.8162581,154476.68187126,0.0,6569.1730247000005,0.0,0.0,0.0,0.0,344588.89824186004,0.21961318717507147
2025-06-22,1527.610201,156234.540457,37498.903766,401624.304007,4014.995789,119852.169245,11570.363448,222051.145643,-12910.220795,595331.996621,439123.207773,1549706.029177,148422.81343414998,20624.3970713,148600.99248259,0.0,7520.7362412,0.0,0.0,0.0,0.0,325168.93922923994,0.20982620774981878
2025-06-23,1543.667219,198055.51582,57928.421589,466526.776176,3995.680352,119766.191474,13667.766361,224407.21086,-14661.848062,511749.038876,524455.197765,1597640.268727,188152.74002899998,31860.631873950002,172614.90718512,0.0,8884.04813465,0.0,0.0,0.0,0.0,401512.32722272,0.2513158531880554
2025-06-24,1504.561919,203041.839684,77135.451772,504635.85777,3651.985541,119734.431862,10585.066082,261464.847949,-16041.962764,394906.208723,581771.3095420001,1576660.2513020004,192889.7476998,42424.498474600005,186715.2673749,0.0,6880.2929533,0.0,0.0,0.0,0.0,428909.8065026,0.27203692498013304
2025-06-25,1521.613968,196471.148375,81028.85497,519908.99154,3304.683914,119731.443773,11524.069591,214638.928124,-14483.657927,367868.788397,600937.8465100001,1515998.5226520002,186647.59095624997,44565.870233500005,192366.32686980002,0.0,7490.64523415,0.0,0.0,0.0,0.0,431070.4332937,0.2843475286107867
2025-06-26,1526.063055,203256.894742,116261.031418,543486.513801,3111.915951,119722.713613,13721.962998,232487.292245,-13883.209135,295545.110247,659747.545219,1529119.4980699995,193094.0500049,63943.5672799,201090.01010637,0.0,8919.2759487,0.0,0.0,0.0,0.0,467046.90333987004,0.3054351892898887
2025-06-27,1681.368901,222171.530895,119899.443185,550745.705412,3052.26564,119649.597608,15006.241381,257836.101306,-15685.444239,262762.652103,670645.1485969999,1552804.9064309995,211062.95435025,65944.69375175,203775.91100243997,0.0,9754.05689765,0.0,0.0,0.0,0.0,490537.61600209,0.3159042156361756
2025-06-28,1571.668066,212261.590789,99083.082202,498878.483316,3181.525055,119496.873754,12259.13405,276213.204292,-16559.907183,342926.99911,597961.565518,1565872.560634,201648.51124955,54495.69521110001,184585.03882692,0.0,7968.4371325,0.0,0.0,0.0,0.0,448697.68242007005,0.2865480203819388
2025-06-29,1508.718234,212348.219846,99480.769563,504599.128195,3011.690723,119561.593859,10101.102119,243591.205804,-14628.684721,333586.435037,604079.897758,1527788.8633799998,201730.80885369997,54714.42325965,186701.67743215,0.0,6565.71637735,0.0,0.0,0.0,0.0,449712.6259228499,0.29435521929903935
2025-06-30,1566.503419,232813.042496,156687.443243,580954.776584,3190.924907,119661.732808,9441.039141,214317.150085,-14992.50702,217846.224834,737642.2198269999,1536478.837517,221172.3903712,86178.09378365,214953.26733608,0.0,6136.67544165,0.0,0.0,0.0,0.0,528440.42693258,0.3439295186040811
2025-07-01,2099.891124,226768.727777,214303.526048,625557.454843,3184.815991,119553.333821,18424.689079,187561.283588,-15204.158471,101680.99283,839860.980891,1499134.7151010004,215430.29138814998,117866.93932640001,231456.25829191002,0.0,11976.04790135,0.0,0.0,0.0,0.0,576729.53690781,0.3847082794483579
2025-07-02,1629.882697,225391.603598,194464.907319,625415.49496,3150.418472,119468.167306,10028.874582,185411.872199,-19150.051198,163954.605802,819880.402279,1528915.826935,214122.02341809997,106955.69902545,231403.73313520002,0.0,6518.7684783,0.0,0.0,0.0,0.0,559000.22405705,0.3656187045807952
2025-07-03,1498.068892,212436.640846,141814.308404,584056.398755,3112.9998,119471.070318,9160.761853,106629.250098,-11788.387023,271187.760641,725870.707159,1449367.259607,201814.8088037,77997.86962220001,216100.86753935,0.0,5954.4952044500005,0.0,0.0,0.0,0.0,501868.0411697,0.34626699191879284
2025-07-04,1495.925424,192190.143296,102289.821783,553869.759689,3616.055491,119646.87283,7708.188472,160385.340603,-12522.158234,260377.330557,656159.581472,1401579.4381449998,182580.63613119998,56259.40198065001,204931.81108493,0.0,5010.3225068,0.0,0.0,0.0,0.0,448782.17170358,0.3201974568758988
2025-07-05,1510.84203,200354.236834,116350.036836,555921.881638,4571.343147,119776.612425,12096.272804,168749.234744,-11282.496656,211896.554031,672271.9184740001,1391227.014489,190336.5249923,63992.5202598,205691.09620606,0.0,7862.5773226,0.0,0.0,0.0,0.0,467882.71878076,0.33630939732191306
2025-07-06,1566.374661,208033.408999,143933.572338,568517.171646,2986.543348,119772.799246,14727.781852,216545.079354,-16035.224778,147885.81606,712450.7439840001,1423968.547504,197631.73854905,79163.46478590001,210351.35350902,0.0,9573.058203800001,0.0,0.0,0.0,0.0,496719.61504777,0.34882765909292296
2025-07-07,1542.057513,212708.498016,167200.305417,609401.497398,2098.374728,119748.711294,13944.403999,219812.938256,-17691.760505,172486.770004,776601.802815,1518943.556625,202073.07311519998,91960.16797935001,225478.55403725998,0.0,9063.86259935,0.0,0.0,0.0,0.0,528575.65773116,0.34798900553330825
2025-07-08,1775.58808,202120.816329,177062.301524,613036.952171,2862.034541,119727.47374,13922.792211,206828.330975,-19430.314224,175346.510669,790099.253695,1512682.80024,192014.77551255,97384.26583820001,226823.67230326997,0.0,9049.81493715,0.0,0.0,0.0,0.0,525272.52859117,0.3472456542163572
2025-07-09,1717.132673,183131.000604,167397.349295,583482.876708,3016.655478,119810.113131,15763.042992,208939.988306,-16591.603362,200172.366876,750880.2260029999,1483430.526063,173974.4505738,92068.54211225,215888.66438196,0.0,10245.9779448,0.0,0.0,0.0,0.0,492177.63501281,0.33178340769287074
2025-07-10,1627.901088,178307.253569,78192.438167,486621.941323,3959.40361,119740.912005,13526.670866,286108.637142,-17857.736537,375272.029983,564814.37949,1543357.187753,169391.89089054998,43005.840991850004,180050.11828951,0.0,8792.3360629,0.0,0.0,0.0,0.0,401240.18623481004,0.25997882370897074
2025-07-11,1667.518096,170931.711079,74681.401996,476332.196272,2700.514473,119671.626547,15534.485484,247884.827443,-17470.135624,453073.821836,551013.598268,1562478.103226,162385.12552504998,41074.7710978,176242.91262063998,0.0,10097.4155646,0.0,0.0,0.0,0.0,389800.22480809,0.24947564001267064
2025-07-12,2093.45891,174448.946957,161330.929462,588206.399616,2435.338433,119732.834638,17698.030429,192734.226304,-20524.964691,257028.714894,749537.329078,1515708.8796430002,165726.49960915,88732.01120410001,217636.36785792,0.0,11503.71977885,0.0,0.0,0.0,0.0,483598.59845001996,0.3190577062291299
2025-07-13,1755.357526,165479.56518,181744.91515,602579.505039,3660.021159,119721.182501,11644.753415,188869.427245,-18898.374428,168514.3651,784324.420189,1443969.0923149998,157205.586921,99959.7033325,222954.41686442998,0.0,7569.08971975,0.0,0.0,0.0,0.0,487688.7968376799,0.33774185294770237
2025-07-14,1636.493285,192530.062801,163945.098094,591981.159665,4979.03674,119633.808158,15432.89831,222717.502616,-15933.049899,206115.439297,755926.2577590001,1518971.4989659998,182903.55966094998,90169.8039517,219033.02907605,0.0,10031.383901500001,0.0,0.0,0.0,0.0,502137.7765902,0.33057748412792287
2025-07-15,1547.339573,197640.600748,112310.984913,529883.85018,5566.073651,119532.641611,12891.960882,251363.214301,-18543.913876,359382.062254,642194.835093,1590118.728113,187758.57071059998,61771.04170215,196057.02456659998,0.0,8379.7745733,0.0,0.0,0.0,0.0,453966.4115526499,0.285492148181522
2025-07-16,1540.605966,200969.610435,99465.225079,497780.581003,4442.474277,119477.606664,11961.450263,259953.13372,-12916.378504,412866.308346,597245.806082,1608456.995753,190921.12991325,54705.87379345,184178.81497111,0.0,7774.94267095,0.0,0.0,0.0,0.0,437580.76134876005,0.272050022166683
2025-07-17,1571.828168,222421.656315,122567.862073,537260.153145,3794.762168,119346.998527,14568.955532,268156.443709,-16332.209541,302935.155216,659828.0152179999,1592623.814853,211300.57349925,67412.32414015,198786.25666364998,0.0,9469.8210958,0.0,0.0,0.0,0.0,486968.97539885,0.3057652226830461
2025-07-18,1616.95363,224633.632947,85141.212926,537625.705782,3709.130517,119288.620739,12671.610828,248199.471973,-16508.28408,353747.965188,622766.918708,1586634.3045299998,213401.95129964998,46827.6671093,198921.51113934,0.0,8236.5470382,0.0,0.0,0.0,0.0,467387.67658649,0.2945780733796385
2025-07-19,705.919903,198370.87287,51020.952163,447327.969497,3638.093508,119327.188261,14450.929236,259395.646899,-16043.607586,496943.520403,498348.92166,1591181.0927399998,188452.32922649998,28061.523689650003,165511.34871388998,0.0,9393.1040034,0.0,0.0,0.0,0.0,391418.30563344,0.2459923056020111
2025-07-20,334.196778,198558.993768,45575.354926,442062.922124,2145.341868,119384.280496,13593.967724,245552.939418,-16937.93588,525232.067993,487638.27705,1592440.065095,188631.0440796,25066.445209300004,163563.28118587998,0.0,8836.0790206,0.0,0.0,0.0,0.0,386096.84949538,0.24245612626704835
2025-07-21,311.535164,210198.240279,72516.105557,465098.536015,2249.044803,119410.459309,13463.660843,269899.153698,-17406.599809,490798.012505,537614.641572,1643944.748173,199688.32826505,39883.85805635001,172086.45832555002,0.0,8751.37954795,0.0,0.0,0.0,0.0,420410.0241949,0.2557324536984124
2025-07-22,322.68484,196590.20196,97952.449083,459736.449044,1948.606478,119390.861292,14262.540484,265072.802509,-16433.030677,495041.093096,557688.898127,1650317.688786,186760.691862,53873.846995650005,170102.48614628,0.0,9270.6513146,0.0,0.0,0.0,0.0,420007.67631853,0.25450110555834515
2025-07-23,357.729379,210483.18521,115010.759881,508218.238957,1502.932025,119392.350784,12719.678848,270822.757095,-17716.334591,423046.230963,623228.998838,1661553.8631419998,199959.02594949998,63255.91793455001,188040.74841409002,0.0,8267.7912512,0.0,0.0,0.0,0.0,459523.48354934005,0.2765624959520606
2025-07-24,337.17338,207423.982719,156269.056728,561960.807298,1425.993859,119150.163104,13244.309673,285191.622689,-17821.465934,333399.115326,718229.864026,1678402.224776,197052.78358304998,85947.9812004,207925.49870025998,0.0,8608.80128745,0.0,0.0,0.0,0.0,499535.06477116,0.2976253590451646
2025-07-25,338.906025,231166.782655,228953.164835,640004.379537,1271.998226,119203.02897,18653.890207,219058.062375,-18275.224016,143052.674673,868957.544372,1601702.8875030002,219608.44352225,125924.24065925,236801.62042869,0.0,12125.02863455,0.0,0.0,0.0,0.0,594459.33324474,0.3711420750270868
