date,coal,lignite,gas,diesel,hsd,naphtha,multi_fuel,thermal,nuclear,hydro,bhutan,wind,solar,other_re,renewables,total_ex_re,total,co2_coal,co2_lignite,co2_gas,co2_total,emissions_intensity,re_share,clean_share,fossil_share,wind_solar,wind_solar_share,month,cum_fossil,cum_clean,cum_total,cum_clean_pct
2024-03-18,3753.28,118.8,89.77,1.11,0.0,0.0,0.0,3962.96,125.64,206.79,0.25,129.26,380.23,22.14,531.63,4295.64,4827.27,3565.616,130.68,35.908,3732.204,773.1500413277068,11.013057069523766,17.899558135343575,82.07226859073555,509.49,10.554412742606068,3,294234.81,64234.285339999995,358557.1553400001,17.91465722643023
2024-03-19,3746.59,123.74,96.44,1.11,0.0,0.0,0.0,3967.88,127.51,208.92,0.24,127.53,377.14,24.8,529.47,4304.55,4834.02,3559.2605,136.114,38.576,3733.9505,772.4317441797923,10.95299564337756,17.91262758532236,82.05944534776438,504.66999999999996,10.439965080822997,3,298201.58,65100.185339999996,363391.17534000013,17.91463022707974
2024-03-20,3627.78,126.18,81.95,1.11,0.0,0.0,0.0,3837.02,134.2,191.6,0.1,143.8,386.64,21.35,551.79,4162.92,4714.71,3446.391,138.798,32.78,3617.969000000001,767.3789055954662,11.70358304116266,18.613870206226892,81.36046543689855,530.44,11.250745008706794,3,302037.49,65977.77534,368105.88534000015,17.923586111387426
2024-03-21,3619.21,121.39,78.84,1.11,0.0,0.0,0.0,3820.55,132.51,205.59,0.24,170.89,355.99,21.82,548.7,4158.89,4707.59,3438.2495,133.529,31.536,3603.3145,765.4265770808418,11.655645457654554,18.837664282573463,81.13365862362694,526.88,11.192138652686406,3,305856.93,66864.57534,372813.4753400002,17.935128358496303
2024-03-22,3695.15,122.79,78.94,1.11,0.0,0.0,0.0,3897.99,134.66,234.64,2.04,145.74,381.52,16.15,543.41,4269.33,4812.74,3510.3925,135.069,31.576,3677.0375,764.0216384014096,11.2910732763457,18.964456837477194,80.97009188113216,527.26,10.955505595565104,3,309753.81,67777.28534,377626.21534000017,17.94824686071541
2024-03-23,3721.26,120.57,77.12,1.11,0.0,0.0,0.0,3920.06,134.17,231.14,0.57,144.42,372.59,22.18,539.19,4285.94,4825.129999999999,3535.197,132.627,30.848,3698.672,766.5434920924412,11.174621201915807,18.745608926598873,81.21957335864528,517.01,10.714944467817448,3,313672.76,68681.78534,382451.3453400002,17.958306638702428
2024-03-24,3514.69,115.29,71.21,1.11,0.0,0.0,0.0,3702.3,134.65,212.93,0.53,153.04,359.96,25.04,538.04,4050.41,4588.45,3338.9555,126.819,28.483999999999995,3494.2585,761.5335243927689,11.725964105525831,19.301071167823558,80.66318691497129,513.0,11.180246052588565,3,317373.95,69567.40534,387039.7953400002,17.974225435626742
2024-03-25,3258.82,109.78,64.3,1.11,0.0,0.0,0.0,3434.01,134.3,204.57,0.0,115.87,361.25,24.43,501.55,3772.88,4274.43,3095.879,120.758,25.72,3242.3569999999995,758.5472215008783,11.733728239788697,19.661568910942513,80.31246271432683,477.12,11.16219004639215,3,320806.85000000003,70407.82534,391314.2253400002,17.992656739944714
2024-03-26,3467.18,117.16,73.2,1.11,0.0,0.0,0.0,3658.65,134.62,236.7,1.37,124.08,365.66,24.84,514.58,4031.34,4545.92,3293.821,128.876,29.28,3451.9770000000003,759.3571818245813,11.31960087287062,19.48780444882444,80.4576411375475,489.74,10.773176826692946,3,324464.39,71293.72533999999,395860.14534000016,18.009826495356474
2024-03-27,3727.08,119.76,79.63,1.11,0.0,0.0,0.0,3927.58,134.58,243.56,0.29,151.27,373.4,23.97,548.64,4306.01,4854.650000000001,3540.726,131.736,31.852,3704.314,763.0445037232344,11.30132965301309,19.09056265642219,80.88059901331712,524.67,10.807576241335624,3,328390.86,72220.50533999999,400714.7953400002,18.022919587663846
2024-03-28,3874.94,113.41,84.82,1.11,0.0,0.0,0.0,4074.28,133.49,268.96,0.0,141.55,368.51,22.6,532.66,4476.73,5009.389999999999,3681.193,124.751,33.928,3839.872,766.5348475562895,10.633230792571553,18.667143105248343,81.31069850820161,510.06,10.182078057408189,3,332464.02999999997,73155.61533999999,405724.1853400002,18.030873678061607
2024-03-29,3919.8,112.61,86.5,1.11,0.0,0.0,0.0,4120.02,118.13,257.74,0.0,152.27,369.07,23.59,544.93,4495.89,5040.820000000001,3723.81,123.871,34.6,3882.281,770.168544006729,10.81034434873691,18.26686927920457,81.71111049392756,521.34,10.342364932689522,3,336582.93999999994,74076.41533999999,410765.0053400002,18.033769765436844
2024-03-30,3845.92,109.47,81.84,1.11,0.0,0.0,0.0,4038.34,113.46,246.69,0.9,171.55,387.75,24.35,583.65,4399.39,4983.04,3653.624,120.417,32.736,3806.777,763.9467072309272,11.712729578731055,18.94024531209864,81.01941786539943,559.3,11.224072052401745,3,340620.1699999999,75020.21534,415748.0453400002,18.044634528262954
2024-03-31,3674.8,104.63,79.03,1.11,0.0,0.0,0.0,3859.57,118.07,248.87,0.53,124.17,389.64,23.85,537.66,4227.04,4764.7,3491.06,115.093,31.612,3637.765,763.4824857808467,11.284236153377968,18.985455537599428,80.98012466682059,513.81,10.783679979851826,3,344478.62999999995,75924.81534,420512.7453400002,18.05529468045302
2024-04-01,3731.19,101.28,101.6,1.11,0.0,0.0,0.0,3935.18,117.82,252.22,2.67,116.65,380.89,24.02,521.56,4307.89,4829.450000000001,3544.6305,111.408,40.64,3696.6785,765.445029972357,10.799573450392899,18.461729596537904,81.46000062118874,497.53999999999996,10.302208325999853,4,348412.69999999995,76816.41534,425342.1953400002,18.059909452105096
2024-04-02,3817.38,105.86,101.51,1.11,0.0,0.0,0.0,4025.86,122.73,257.96,3.63,129.46,373.52,22.81,525.79,4410.18,4935.97,3626.511,116.446,40.604,3783.561,766.5283622064152,10.65221222981501,18.36477936454233,81.53919087838865,502.98,10.190094348223349,4,352437.44999999995,77722.89534,430278.1653400002,18.063406791414664
2024-04-03,3902.25,107.93,104.24,1.11,0.0,0.0,0.0,4115.53,122.99,262.77,2.17,153.0,364.12,23.15,540.27,4503.46,5043.73,3707.1375,118.723,41.696,3867.5565,766.8048250005452,10.711715337656853,18.3600232367712,81.57494552642589,517.12,10.252729626685014,4,356551.86999999994,78648.92534,435321.89534000016,18.06684345122882
2024-04-04,3986.35,102.77,111.78,1.11,0.0,0.0,0.0,4202.01,124.97,259.52,0.51,132.31,363.11,21.82,517.24,4587.01,5104.25,3787.0325,113.047,44.712,3944.7915,772.844492334819,10.133516187490816,17.66625851006514,82.30200323260027,495.42,9.706029289317726,4,360752.76999999996,79550.65534,440426.14534000016,18.0622009346399
2024-04-05,3991.98,100.74,119.35,1.11,0.0,0.0,0.0,4213.18,131.37,268.47,0.75,179.53,337.72,21.25,538.5,4613.77,5152.27,3792.381,110.814,47.74,3950.935,766.8338421705382,10.45170381210612,18.212166676047644,81.751732731398,517.25,10.039264246633037,4,364964.83999999997,80488.99534,445578.4153400002,18.063935004253423
2024-04-06,3965.19,101.36,108.01,1.11,0.0,0.0,0.0,4175.67,133.12,255.38,1.3,151.42,387.02,22.47,560.91,4565.47,5126.38,3766.9305,111.496,43.204,3921.6305,764.9902075148545,10.94163912936614,18.52008629871371,81.43290196981107,538.4399999999999,10.503318130922795,4,369139.39999999997,81438.40534,450704.7953400002,18.069123333503683
2024-04-07,3766.57,106.68,91.65,1.11,0.0,0.0,0.0,3966.01,133.93,228.78,1.11,148.63,383.42,25.04,557.09,4329.83,4886.92,3578.2415,117.348,36.66,3732.2495,763.72224223028,11.399613662593207,18.82167090928438,81.13290170495937,532.05,10.887225491720756,4,373104.3,82358.20534,455591.71534000017,18.077195560621092
2024-04-08,3834.21,107.32,101.65,1.11,0.0,0.0,0.0,4044.29,132.79,233.54,1.11,126.84,397.39,23.64,547.87,4411.73,4959.599999999999,3642.4995,118.052,40.66,3801.2115,766.4350955722236,11.046656988466813,18.4329381401726,81.52230018549884,524.23,10.570005645616584,4,377147.48,83272.40534,460551.31534000015,18.0810264928946
2024-04-09,3872.28,112.02,97.06,1.11,0.0,0.0,0.0,4082.47,132.35,221.93,0.65,150.04,359.73,24.29,534.06,4437.4,4971.459999999999,3678.666,123.222,38.824,3840.712,772.5521275440215,10.742518294424576,17.868795082329942,82.09580284262572,509.77,10.25392942918177,4,381228.83999999997,84160.74534,465522.77534000017,18.078760008794884
2024-04-10,3890.46,114.66,97.96,1.11,0.0,0.0,0.0,4104.19,139.98,218.9,0.45,168.58,361.96,23.24,553.78,4463.52,5017.3,3695.937,126.126,39.184,3861.247,769.5866302593029,11.037410559464252,18.1902616945369,81.77864588523708,530.54,10.57421322225101,4,385331.92,85073.40534,470540.07534000016,18.0799489349612
2024-04-11,3837.77,113.18,95.87,1.11,0.0,0.0,0.0,4047.93,128.87,224.03,0.22,139.44,363.46,22.91,525.81,4401.05,4926.860000000001,3645.8815,124.49800000000002,38.348,3808.7275,773.0537299618824,10.672314618235546,17.835091721705098,82.13791339717385,502.9,10.207312568248335,4,389378.74,85952.11534,475466.93534000014,18.077411687636445
2024-04-12,3862.07,108.23,91.08,1.11,0.0,0.0,0.0,4062.49,132.33,209.86,0.4,157.07,345.82,23.17,526.06,4405.08,4931.139999999999,3668.9665,119.053,36.432,3824.4515,775.5714702888176,10.668121367472837,17.607490357199353,82.36188792044031,502.89,10.198250303175332,4,393440.12,86820.36534,480398.07534000016,18.07258808823353
2024-04-13,3837.16,110.66,87.8,1.11,0.0,0.0,0.0,4036.73,136.37,216.31,0.35,142.0,319.53,20.43,481.96,4389.76,4871.72,3645.302,121.726,35.12,3802.148,780.4528995919305,9.893015197917778,17.13234750765643,82.83768361071654,461.53,9.47365612145197,4,397475.74,87655.00534,485269.7953400001,18.0631488260227
2024-04-14,3673.07,105.54,80.51,1.11,0.0,0.0,0.0,3860.23,139.21,223.25,0.36,128.66,346.402,21.73,496.792,4223.05,4719.842000000001,3489.4165,116.094,32.204,3637.7145,770.7280243703073,10.525606577508313,18.20510093346345,81.76375395617056,475.062,10.065209809989401,4,401334.86,88514.25734,489989.63734000013,18.064516184569964
2024-04-15,3902.68,114.34,95.99,1.11,0.0,0.0,0.0,4114.12,138.86,271.9,1.26,134.93,353.52,24.77,513.22,4526.14,5039.360000000001,3707.546,125.774,38.396,3871.716,768.2951803403606,10.184229743459486,18.33526479552959,81.61770542291083,488.45,9.692699072898145,4,405447.87,89438.23733999999,495028.9973400001,18.067272386181298
2024-04-16,3908.21,117.13,122.66,1.11,0.0,0.0,0.0,4149.11,146.87,305.48,0.96,111.43,403.67,24.03,539.13,4602.42,5141.55,3712.7995,128.843,49.064,3890.7065,756.7185965321742,10.485748461067187,19.28367904620202,80.6760607209888,515.1,10.01837967149984,4,409595.87,90429.71733999999,500170.5473400001,18.07977655240238
2024-04-17,3922.98,118.28,149.93,1.11,0.0,0.0,0.0,4192.3,154.95,282.34,8.54,114.94,361.14,20.83,496.91,4638.13,5135.04,3726.831,130.108,59.972,3916.911000000001,762.7810104692467,9.67684769738892,18.192652832305104,81.61942263351406,476.08,9.271203340188197,4,413787.06,91363.91733999999,505305.5873400001,18.080923628996967
2024-04-18,3955.3,105.9,147.7,1.11,0.0,0.0,0.0,4210.01,157.07,283.18,6.68,178.08,338.38,23.22,539.68,4656.94,5196.62,3757.535,116.49,59.07999999999999,3933.105,756.8583040514795,10.385211926213577,18.857064784417563,80.99303008493985,516.46,9.938383025889905,4,417995.96,92343.84733999998,510502.2073400001,18.08882430130179
2024-04-19,3804.57,103.07,154.75,1.11,0.0,0.0,0.0,4063.5,160.66,280.31,4.31,228.09,384.42,23.66,636.17,4508.78,5144.95,3614.3415,113.37699999999998,61.9,3789.6185,736.5705206075861,12.364940378429333,20.935869153247356,78.9587848278409,612.51,11.905071963770299,4,422058.35000000003,93420.98733999998,515647.1573400001,18.117231135708824
2024-04-20,3895.07,104.45,138.12,1.11,0.0,0.0,0.0,4138.75,164.55,266.71,4.13,189.43,363.2,17.97,570.6,4574.14,5144.740000000001,3700.3165,114.895,55.248,3870.4595,752.3139167382607,11.09093948382231,19.47348165310589,80.42466674700762,552.63,10.741650695661974,4,426195.99000000005,94422.84733999998,520791.8973400001,18.130629109683674
2024-04-21,3802.73,103.9,89.83,1.11,0.0,0.0,0.0,3997.57,161.48,265.93,5.98,134.66,366.13,37.59,538.38,4430.96,4969.34,3612.5935,114.29,35.932,3762.8155,757.2062889639267,10.834034298317281,19.434975268345493,80.42234984927575,500.78999999999996,10.077595817553235,4,430192.45000000007,95388.63733999997,525761.2373400001,18.14295740450601
2024-04-22,3864.68,108.05,114.46,1.11,0.0,0.0,0.0,4088.3,150.47,276.5,5.25,174.44,395.85,22.93,593.22,4520.52,5113.740000000001,3671.446,118.855,45.784,3836.085,750.1525302420537,11.600511562965657,19.94997790267006,79.92565128457841,570.29,11.152111761646074,4,434279.6400000001,96408.82733999997,530874.9773400001,18.16036382484359
2024-04-23,3849.07,109.35,146.36,1.11,0.0,0.0,0.0,4105.89,149.33,268.98,2.28,136.26,419.34,24.09,579.69,4526.48,5106.17,3656.6165,120.285,58.544,3835.4455,751.1394058560526,11.352736003697489,19.54498185528488,80.38862787568765,555.5999999999999,10.880953826449176,4,438384.4200000001,97406.82733999997,535981.1473400001,18.17355476464359
2024-04-24,3895.51,101.42,152.7,1.11,0.0,0.0,0.0,4150.74,146.37,275.45,2.38,134.97,413.07,23.69,571.73,4574.94,5146.67,3700.7345,111.562,61.07999999999999,3873.3765,752.5985734465198,11.108736328538647,19.304715476220547,80.62747368686938,548.04,10.648438699197733,4,442534.0500000001,98400.37733999998,541127.8173400002,18.18431324113084
2024-04-25,4014.13,97.51,162.09,1.11,0.0,0.0,0.0,4274.84,145.49,297.41,1.74,141.5,410.6,24.83,576.93,4719.48,5296.41,3813.4235,107.261,64.836,3985.5205,752.4947086800304,10.892850062589565,19.255118089422833,80.69107187698839,552.1,10.424041945393201,4,446807.7800000001,99420.20733999998,546424.2273400002,18.194692395682885
2024-04-26,3966.66,101.18,166.73,1.11,0.0,0.0,0.0,4235.68,136.73,302.17,1.56,177.02,404.49,24.43,605.94,4676.14,5282.08,3768.327,111.29800000000002,66.692,3946.317000000001,747.1142050101477,11.471617241692668,19.78084390997486,80.16860782116136,581.51,11.009110047557023,4,451042.3500000001,100465.04733999998,551706.3073400002,18.20987833624428
2024-04-27,3988.54,104.89,174.23,1.11,0.0,0.0,0.0,4268.77,146.56,330.91,0.75,134.08,405.23,27.07,566.38,4746.99,5313.37,3789.113,115.379,69.692,3974.184,747.9592047984612,10.659524934269587,19.645723900274213,80.31927006777244,539.3100000000001,10.15005542621726,4,455310.01000000007,101508.89733999998,557019.6773400002,18.223574762160474
2024-04-28,3867.48,106.09,150.02,1.11,0.0,0.0,0.0,4124.7,137.39,311.93,4.32,147.24,395.11,23.09,565.44,4578.34,5143.780000000001,3674.106,116.699,60.00800000000001,3850.813,748.6348560786035,10.992694088782958,19.72790438160263,80.16653122800741,542.35,10.543802417677272,4,459433.6000000001,102523.65733999998,562163.4573400002,18.237339336340565
2024-04-29,3984.27,109.73,160.1,1.11,0.0,0.0,0.0,4255.21,137.15,321.16,4.56,176.75,405.406,20.25,602.406,4718.08,5320.486,3785.0565,120.703,64.04,3969.7995,746.1347515997599,11.3223867142964,19.936449414583553,79.95698137350611,582.156,10.941782386045183,4,463687.70000000007,103584.37333999998,567483.9433400002,18.25326946350953
2024-04-30,3989.25,107.09,164.87,1.11,0.0,0.0,0.0,4262.32,143.02,319.51,4.99,203.04,425.58,24.78,653.4,4729.84,5383.24,3789.7875,117.799,65.948,3973.5345,738.130661088861,12.137671736723608,20.729709245733048,79.15697609618,628.62,11.67735415846219,4,467948.9100000001,104700.30333999997,572867.1833400002,18.276540598741136
2024-05-01,3773.48,102.69,134.36,1.11,0.0,0.0,0.0,4011.64,143.11,277.18,4.6,254.42,424.97,22.24,701.63,4436.53,5138.16,3584.806,112.959,53.74400000000001,3751.509,730.1269325984399,13.655277375558567,21.835053793575913,78.05381693057437,679.39,13.222437604122877,5,471959.4400000001,105822.22333999997,578005.3433400003,18.30817388789296
2024-05-02,3942.94,105.52,154.64,1.11,0.0,0.0,0.0,4204.21,142.98,290.46,3.38,157.33,421.64,22.7,601.67,4641.03,5242.7,3745.793,116.072,61.856,3923.721000000001,748.4160833158488,11.476338527857783,19.743834283861368,80.17052282220995,578.97,11.043355522917581,5,476162.5400000001,106857.33333999997,583248.0433400002,18.321078752030765
2024-05-03,4036.15,103.62,168.26,1.11,0.0,0.0,0.0,4309.14,156.28,287.93,2.41,180.56,385.71,22.05,588.32,4755.76,5344.08,3834.3425,113.982,67.304,4015.6285,751.416240026347,11.008817233274952,19.321005673567765,80.61312704899628,566.27,10.596211134563854,5,480470.5700000001,107889.86333999997,588592.1233400002,18.330157516851003
2024-05-04,4053.99,101.62,142.94,1.11,0.0,0.0,0.0,4299.66,149.53,300.33,1.37,224.89,397.85,24.27,647.01,4750.89,5397.900000000001,3851.2905,111.782,57.176,4020.2485,744.7800996683895,11.986328016450841,20.320309750087993,79.63374645695545,622.74,11.5367087200578,5,484769.1200000001,108986.73333999996,593990.0233400002,18.348243077748783
2024-05-05,3884.24,102.11,120.48,1.11,0.0,0.0,0.0,4107.94,153.44,288.19,2.0,263.5,401.64,25.13,690.27,4551.57,5241.84,3690.028,112.321,48.192,3850.541,734.5781252384658,13.168467561009113,21.593562565816583,78.34710712268974,665.14,12.689055751415532,5,488875.9500000001,110118.63333999996,599231.8633400002,18.376631830994505
2024-05-06,4028.04,106.53,155.91,1.11,0.0,0.0,0.0,4291.59,155.18,304.49,1.25,246.94,397.1,24.89,668.93,4752.51,5421.4400000000005,3826.638,117.183,62.364,4006.185,738.9521972022193,12.338603765789161,20.817347420611494,79.13912170936133,644.04,11.879500649273991,5,493166.4300000001,111247.23333999996,604653.3033400001,18.398515765231004
2024-05-07,3840.86,103.74,171.29,1.11,0.0,0.0,0.0,4117.0,163.02,302.69,2.14,216.07,390.33,23.76,630.16,4584.85,5215.01,3648.817,114.114,68.516,3831.447,734.6960025004746,12.08358181479997,21.013766033046913,78.92391385634927,606.4,11.627973867739467,5,497282.3200000001,112343.10333999996,609868.3133400001,18.42087888199054
2024-05-08,3794.6,102.66,187.58,1.11,0.0,0.0,0.0,4085.95,166.26,328.77,1.98,171.75,409.87,24.86,606.48,4582.96,5189.4400000000005,3604.87,112.926,75.032,3792.828,730.8742369118826,11.686810137510019,21.225989702164394,78.71446630079545,581.62,11.207760374915212,5,501367.16000000015,113444.61333999995,615057.75334,18.444546503796122
2024-05-09,3830.97,97.91,187.82,1.11,0.0,0.0,0.0,4117.81,168.03,354.12,2.52,174.23,380.97,27.6,582.8,4642.48,5225.28,3639.4215,107.701,75.128,3822.2505,731.4919966011391,11.153469287770225,21.146235225672115,78.78429481290955,555.2,10.625267928225856,5,505483.86000000016,114549.56333999995,620283.0333400001,18.467305598089943
2024-05-10,3796.81,94.31,190.08,1.11,0.0,0.0,0.0,4082.31,160.17,369.52,1.05,166.95,381.15,25.36,573.46,4613.05,5186.51,3606.9695,103.741,76.032,3786.7425,730.1137952110379,11.056760711923816,21.26960133114561,78.68875216667855,548.0999999999999,10.56779992711862,5,509565.0600000002,115652.71333999994,625469.5433400001,18.49054275647313
2024-05-11,3765.59,86.44,135.59,1.11,0.0,0.0,0.0,3988.73,142.7,394.14,0.77,122.45,376.97,22.84,522.26,4526.34,5048.6,3577.3105,95.084,54.236,3726.6305,738.1512696589152,10.344650001980746,20.978092936655703,78.98466901715328,499.42,9.89224735570257,5,513552.68000000017,116711.81333999995,630518.1433400001,18.51046073341372
2024-05-12,3737.06,88.57,93.04,1.11,0.0,0.0,0.0,3919.78,141.59,358.36,1.11,104.69,388.37,20.68,513.74,4420.84,4934.58,3550.207,97.427,37.216,3684.85,746.7403507492025,10.41101775632374,20.54257910500995,79.41243226373876,493.06,9.991934470613508,5,517471.35000000015,117725.50333999995,635452.72334,18.52624105869332
2024-05-13,3848.34,93.82,112.42,1.11,0.0,0.0,0.0,4055.69,121.43,359.28,1.69,111.27,368.29,24.61,504.17,4538.09,5042.26,3655.923,103.20199999999998,44.968,3804.093,754.4420557448444,9.998889386901904,19.532511215209052,80.4119581298862,479.56,9.5108145950427,5,521525.93000000017,118710.38333999996,640494.98334,18.53416286275326
2024-05-14,3823.19,93.85,175.2,1.11,0.0,0.0,0.0,4093.35,119.05,353.84,1.4,149.12,382.45,26.53,558.1,4567.64,5125.740000000001,3632.0305,103.235,70.08,3805.3455,742.3992438165025,10.888183950024775,20.113973787199505,79.8370576736237,531.5699999999999,10.370600147490897,5,525618.1700000002,119741.37333999996,645620.72334,18.546705366045252
2024-05-15,3911.88,96.49,195.85,1.11,0.0,0.0,0.0,4205.33,135.35,391.5,2.33,107.62,372.77,23.01,503.4,4734.51,5237.91,3716.286,106.139,78.34,3900.765,744.7178359307435,9.610703505787614,19.669104661973954,80.26522028824475,480.39,9.171406152453937,5,529822.3900000001,120771.62333999996,650858.6333400001,18.55573809019607
2024-05-16,3981.73,96.92,192.51,1.11,0.0,0.0,0.0,4272.27,143.16,380.24,3.45,115.65,354.52,24.02,494.19,4799.12,5293.31,3782.6435,106.612,77.004,3966.2595,749.2966593681458,9.336124277625908,19.224077184219325,80.6897763403239,470.16999999999996,8.88234393980326,5,534093.5500000002,121789.21333999996,656151.9433400001,18.561129716397424
2024-05-17,3989.58,98.41,197.61,1.11,0.0,0.0,0.0,4286.71,140.07,395.35,3.47,140.12,348.22,23.41,511.75,4825.6,5337.35,3790.101,108.251,79.044,3977.396,745.200520857729,9.5880914686127,19.619661442476136,80.29452818346181,488.34000000000003,9.1494842946406,5,538379.1500000001,122836.38333999996,661489.2933400001,18.56967067747581
2024-05-18,3937.4,90.44,198.72,1.11,0.0,0.0,0.0,4227.67,140.8,425.81,3.81,170.18,379.42,24.54,574.14,4798.09,5372.2300000000005,3740.53,99.484,79.488,3919.502,729.5856655429867,10.687182045444814,21.23419883363147,78.67421908592893,549.6,10.230388497886352,5,542605.7100000002,123977.13333999996,666861.5233400001,18.59113609060184
2024-05-19,3757.1,97.35,129.44,1.11,0.0,0.0,0.0,3985.0,139.16,437.81,6.44,197.94,368.08,24.4,590.42,4568.41,5158.83,3569.245,107.085,51.776,3728.106,722.6650228830956,11.44484311365174,22.62896819627706,77.2246807900241,566.02,10.971867652161439,5,546589.6000000002,125144.52333999996,672020.35334,18.622132903865293
2024-05-20,3812.06,101.04,144.02,1.11,0.0,0.0,0.0,4058.23,140.25,439.7,6.1,227.2,374.95,24.72,626.87,4644.28,5271.15,3621.457,111.144,57.608,3790.209,719.0478358612447,11.89247128235774,22.894814224599948,76.96840347931666,602.15,11.423503410071806,5,550646.7200000002,126351.34333999996,677291.50334,18.655385859251158
2024-05-21,3876.54,91.54,209.39,1.11,0.0,0.0,0.0,4178.58,129.57,450.97,5.88,168.21,399.2,25.86,593.27,4765.0,5358.27,3682.713,100.694,83.756,3867.163,721.7185770780494,11.072043775323003,21.906510870112925,77.96303657710418,567.41,10.589425318246374,5,554824.1900000002,127525.15333999996,682649.7733400001,18.68090466302475
2024-05-22,3985.41,95.49,196.64,1.11,0.0,0.0,0.0,4278.65,131.47,477.32,6.03,167.99,383.31,26.37,577.67,4893.47,5471.14,3786.1395,105.039,78.656,3969.8345,725.5954883260162,10.558494207788502,21.685791261053456,78.18370577247154,551.3,10.076510562698084,5,559101.7300000002,128711.61333999997,688120.9133400001,18.704796038716477
2024-05-23,3940.68,98.19,193.18,1.11,0.0,0.0,0.0,4233.16,131.91,477.39,5.71,203.49,390.61,25.59,619.69,4848.17,5467.860000000001,3743.646,108.009,77.272,3928.927,718.5493044810949,11.333318702380822,22.476617909017417,77.3986532208213,594.1,10.865311108916467,5,563333.7800000003,129940.60333999997,693588.7733400001,18.73453094032457
2024-05-24,4003.37,100.95,186.52,1.11,0.0,0.0,0.0,4291.95,130.88,479.79,4.09,259.18,384.17,26.66,670.01,4906.71,5576.72,3803.2015,111.045,74.608,3988.8545,715.2689215165905,12.014409904029607,22.964753475161025,76.94200175013269,643.35,11.536351116785495,5,567624.6200000002,131221.28333999997,699165.49334,18.768272260282707
2024-05-25,3837.95,96.48,152.5,1.11,0.0,0.0,0.0,4088.04,132.44,456.52,4.44,432.88,362.45,28.7,824.03,4681.44,5505.469999999999,3646.0525,106.128,61.0,3813.1805,692.6167066571974,14.967477799352283,25.665202062675853,74.23398910538066,795.3299999999999,14.446178073806596,5,571711.5500000003,132634.27333999996,704670.96334,18.82215675686989
2024-05-26,3568.24,89.99,102.54,1.11,0.0,0.0,0.0,3761.88,132.52,438.91,8.93,516.24,370.47,22.95,909.66,4342.24,5251.9,3389.828,98.989,41.016,3529.833,672.1059045297893,17.320588739313393,28.201032007463972,71.6077990822369,886.71,16.88360402901807,5,575472.3200000003,134115.36333999995,709922.86334,18.891540231430568
2024-05-27,3589.89,90.68,96.34,1.11,0.0,0.0,0.0,3778.02,132.23,463.91,10.8,593.43,372.91,27.12,993.46,4384.96,5378.42,3410.3955,99.74800000000002,38.536,3548.6795,659.7996251687298,18.471223891031197,29.555148166190072,70.22341133641477,966.3399999999999,17.966986587138972,5,579249.2300000003,135704.96333999996,715301.2833400001,18.971720937832583
2024-05-28,3637.66,92.57,131.91,1.11,0.0,0.0,0.0,3863.25,132.03,464.83,12.03,619.44,398.0,25.24,1042.68,4472.14,5514.820000000001,3455.777,101.82699999999998,52.764,3610.368,654.6665167675462,18.906872753779812,29.729710126531778,70.0320228040081,1017.44,18.449196891285663,5,583111.3700000003,137344.50333999997,720816.10334,19.054028163854195
2024-05-29,3691.76,96.33,189.75,1.11,0.0,0.0,0.0,3978.95,132.16,505.99,16.4,602.96,410.18,21.25,1034.39,4633.5,5667.89,3507.172,105.963,75.9,3689.035,650.8656660591508,18.250001323243747,29.509041283440574,70.18202540980859,1013.1400000000001,17.875082261652928,5,587089.2100000003,139017.04333999997,726483.99334,19.135596188550704
2024-05-30,3940.56,99.39,204.71,1.11,0.0,0.0,0.0,4245.77,133.8,498.85,8.23,437.38,421.19,24.89,883.46,4886.65,5770.11,3743.532,109.329,81.884,3934.745,681.9185422808232,15.31097327433966,26.27523565408632,73.56289568136482,858.5699999999999,14.879612347078305,5,591333.8700000003,140533.15333999996,732254.10334,19.191856037267932
2024-05-31,3905.67,104.41,202.17,1.11,0.0,0.0,0.0,4213.36,145.06,505.39,5.59,391.31,417.04,26.53,834.88,4869.4,5704.28,3710.3865,114.851,80.868,3906.1055,684.7674903756478,14.636027684475517,26.038869059723574,73.84367527540724,808.35,14.17093831298604,5,595546.1200000003,142018.48333999995,737958.3833400001,19.244782164710184
2024-06-01,3862.38,99.42,192.13,1.11,0.0,0.0,0.0,4155.04,145.17,471.49,6.94,370.94,398.45,23.78,793.17,4778.64,5571.81,3669.261,109.362,76.852,3855.475,691.9609606214138,14.235410037312828,25.30290874958047,74.55261396206978,769.39,13.808618743280906,6,599700.0500000004,143428.31333999994,743530.1933400001,19.290180092849745
2024-06-02,3839.24,95.63,106.23,1.11,0.0,0.0,0.0,4042.21,144.28,440.02,5.36,216.94,389.49,26.4,632.83,4631.87,5264.7,3647.278,105.193,42.492,3794.963,720.8317662924763,12.020248067316277,23.118696222006953,76.75840978593273,606.4300000000001,11.518794993067033,6,603741.1500000004,144645.44333999994,748794.8933400001,19.31709799659675
2024-06-03,3966.44,86.61,147.24,1.11,0.0,0.0,0.0,4201.4,139.36,463.7,5.77,210.99,360.0,22.55,593.54,4810.23,5403.77,3768.118,95.271,58.896,3922.285,725.842328596517,10.983813152669338,22.143799606570965,77.72888187321072,570.99,10.566511898174792,6,607941.4400000004,145842.04333999995,754198.6633400001,19.33735107592639
